abilities,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,japanese_name,name,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary
['Shed Skin'],0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,25.0,3840.0,70.0,205.0,120,Cocoon Pokémon,50.0,1000000.0,0.6,45.0,Cocoonコクーン,Kakuna,50.0,14.0,25.0,25.0,35.0,bug,poison,10.0,1.0,0.0
"['Swarm', 'Sniper']",0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,150.0,3840.0,70.0,495.0,45,Poison Bee Pokémon,40.0,1000000.0,1.0,65.0,Spearスピアー,Beedrill,50.0,15.0,15.0,80.0,145.0,bug,poison,29.5,1.0,0.0
"['Keen Eye', 'Tangled Feet', 'Big Pecks']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,45.0,3840.0,70.0,251.0,255,Tiny Bird Pokémon,40.0,1059860.0,0.3,40.0,Poppoポッポ,Pidgey,50.0,16.0,35.0,35.0,56.0,normal,flying,1.8,1.0,0.0
"['Keen Eye', 'Tangled Feet', 'Big Pecks']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,60.0,3840.0,70.0,349.0,120,Bird Pokémon,55.0,1059860.0,1.1,63.0,Pigeonピジョン,Pidgeotto,50.0,17.0,50.0,50.0,71.0,normal,flying,30.0,1.0,0.0
"['Keen Eye', 'Tangled Feet', 'Big Pecks']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,80.0,3840.0,70.0,579.0,45,Bird Pokémon,80.0,1059860.0,1.5,83.0,Pigeotピジョット,Pidgeot,50.0,18.0,135.0,80.0,121.0,normal,flying,39.5,1.0,0.0
"['Run Away', 'Guts', 'Hustle', 'Gluttony', 'Hustle', 'Thick Fat']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,56.0,3840.0,70.0,253.0,255,Mouse Pokémon,35.0,1000000.0,,30.0,Korattaコラッタ,Rattata,50.0,19.0,25.0,35.0,72.0,normal,dark,,1.0,0.0
"['Run Away', 'Guts', 'Hustle', 'Gluttony', 'Hustle', 'Thick Fat']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71.0,3840.0,70.0,413.0,127,Mouse Pokémon,70.0,1000000.0,,75.0,Rattaラッタ,Raticate,50.0,20.0,40.0,80.0,77.0,normal,dark,,1.0,0.0
"['Keen Eye', 'Sniper']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,60.0,3840.0,70.0,262.0,255,Tiny Bird Pokémon,30.0,1000000.0,0.3,40.0,Onisuzumeオニスズメ,Spearow,50.0,21.0,31.0,31.0,70.0,normal,flying,2.0,1.0,0.0
"['Keen Eye', 'Sniper']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,90.0,3840.0,70.0,442.0,90,Beak Pokémon,65.0,1000000.0,1.2,65.0,Onidrillオニドリル,Fearow,50.0,22.0,61.0,61.0,100.0,normal,flying,38.0,1.0,0.0
"['Intimidate', 'Shed Skin', 'Unnerve']",0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,60.0,5120.0,70.0,288.0,255,Snake Pokémon,44.0,1000000.0,2.0,35.0,Arboアーボ,Ekans,50.0,23.0,40.0,54.0,55.0,poison,,6.9,1.0,0.0
"['Intimidate', 'Shed Skin', 'Unnerve']",0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,95.0,5120.0,70.0,448.0,90,Cobra Pokémon,69.0,1000000.0,3.5,60.0,Arbokアーボック,Arbok,50.0,24.0,65.0,79.0,80.0,poison,,65.0,1.0,0.0
"['Static', 'Lightningrod']",1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,55.0,2560.0,70.0,320.0,190,Mouse Pokémon,40.0,1000000.0,0.4,35.0,Pikachuピカチュウ,Pikachu,50.0,25.0,50.0,50.0,90.0,electric,,6.0,1.0,0.0
"['Static', 'Lightningrod', 'Surge Surfer']",1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,85.0,2560.0,70.0,485.0,75,Mouse Pokémon,50.0,1000000.0,,60.0,Raichuライチュウ,Raichu,50.0,26.0,95.0,85.0,110.0,electric,electric,,1.0,0.0
"['Sand Veil', 'Sand Rush', 'Snow Cloak', 'Slush Rush']",1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,75.0,5120.0,70.0,300.0,255,Mouse Pokémon,90.0,1000000.0,,50.0,Sandサンド,Sandshrew,50.0,27.0,10.0,35.0,40.0,ground,ice,,1.0,0.0
"['Sand Veil', 'Sand Rush', 'Snow Cloak', 'Slush Rush']",1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,100.0,5120.0,70.0,450.0,90,Mouse Pokémon,120.0,1000000.0,,75.0,Sandpanサンドパン,Sandslash,50.0,28.0,25.0,65.0,65.0,ground,ice,,1.0,0.0
"['Poison Point', 'Rivalry', 'Hustle']",0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,47.0,5120.0,70.0,275.0,235,Poison Pin Pokémon,52.0,1059860.0,0.4,55.0,Nidoran?ニドラン♀,Nidoran♀,0.0,29.0,40.0,40.0,41.0,poison,,7.0,1.0,0.0
"['Poison Point', 'Rivalry', 'Hustle']",0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,62.0,5120.0,70.0,365.0,120,Poison Pin Pokémon,67.0,1059860.0,0.8,70.0,Nidorinaニドリーナ,Nidorina,0.0,30.0,55.0,55.0,56.0,poison,,20.0,1.0,0.0
"['Poison Point', 'Rivalry', 'Sheer Force']",0.5,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.25,2.0,0.5,1.0,2.0,92.0,5120.0,70.0,505.0,45,Drill Pokémon,87.0,1059860.0,1.3,90.0,Nidoqueenニドクイン,Nidoqueen,0.0,31.0,75.0,85.0,76.0,poison,ground,60.0,1.0,0.0
"['Poison Point', 'Rivalry', 'Hustle']",0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,57.0,5120.0,70.0,273.0,235,Poison Pin Pokémon,40.0,1059860.0,0.5,46.0,Nidoran?ニドラン♂,Nidoran♂,100.0,32.0,40.0,40.0,50.0,poison,,9.0,1.0,0.0
"['Poison Point', 'Rivalry', 'Hustle']",0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,72.0,5120.0,70.0,365.0,120,Poison Pin Pokémon,57.0,1059860.0,0.9,61.0,Nidorinoニドリーノ,Nidorino,100.0,33.0,55.0,55.0,65.0,poison,,19.5,1.0,0.0
"['Poison Point', 'Rivalry', 'Sheer Force']",0.5,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.25,2.0,0.5,1.0,2.0,102.0,5120.0,70.0,505.0,45,Drill Pokémon,77.0,1059860.0,1.4,81.0,Nidokingニドキング,Nidoking,100.0,34.0,85.0,75.0,85.0,poison,ground,62.0,1.0,0.0
"['Cute Charm', 'Magic Guard', 'Friend Guard']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,45.0,2560.0,140.0,323.0,150,Fairy Pokémon,48.0,800000.0,0.6,70.0,Pippiピッピ,Clefairy,24.6,35.0,60.0,65.0,35.0,fairy,,7.5,1.0,0.0
"['Cute Charm', 'Magic Guard', 'Unaware']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,70.0,2560.0,140.0,483.0,25,Fairy Pokémon,73.0,800000.0,1.3,95.0,Pixyピクシー,Clefable,24.6,36.0,95.0,90.0,60.0,fairy,,40.0,1.0,0.0
"['Flash Fire', 'Drought', 'Snow Cloak', 'Snow Warning']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,41.0,5120.0,70.0,299.0,190,Fox Pokémon,40.0,1000000.0,,38.0,Rokonロコン,Vulpix,24.6,37.0,50.0,65.0,65.0,fire,ice,,1.0,0.0
"['Flash Fire', 'Drought', 'Snow Cloak', 'Snow Warning']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,67.0,5120.0,70.0,505.0,75,Fox Pokémon,75.0,1000000.0,,73.0,Kyukonキュウコン,Ninetales,24.6,38.0,81.0,100.0,109.0,fire,ice,,1.0,0.0
"['Cute Charm', 'Competitive', 'Friend Guard']",0.5,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,45.0,2560.0,70.0,270.0,170,Balloon Pokémon,20.0,800000.0,0.5,115.0,Purinプリン,Jigglypuff,24.6,39.0,45.0,25.0,20.0,normal,fairy,5.5,1.0,0.0
"['Cute Charm', 'Competitive', 'Frisk']",0.5,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,70.0,2560.0,70.0,435.0,50,Balloon Pokémon,45.0,800000.0,1.0,140.0,Pukurinプクリン,Wigglytuff,24.6,40.0,85.0,50.0,45.0,normal,fairy,12.0,1.0,0.0
"['Inner Focus', 'Infiltrator']",0.25,1.0,1.0,2.0,0.5,0.25,1.0,1.0,1.0,0.25,0.0,2.0,1.0,0.5,2.0,2.0,1.0,1.0,45.0,3840.0,70.0,245.0,255,Bat Pokémon,35.0,1000000.0,0.8,40.0,Zubatズバット,Zubat,50.0,41.0,30.0,40.0,55.0,poison,flying,7.5,1.0,0.0
"['Inner Focus', 'Infiltrator']",0.25,1.0,1.0,2.0,0.5,0.25,1.0,1.0,1.0,0.25,0.0,2.0,1.0,0.5,2.0,2.0,1.0,1.0,80.0,3840.0,70.0,455.0,90,Bat Pokémon,70.0,1000000.0,1.6,75.0,Golbatゴルバット,Golbat,50.0,42.0,65.0,75.0,90.0,poison,flying,55.0,1.0,0.0
"['Chlorophyll', 'Run Away']",1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,50.0,5120.0,70.0,320.0,255,Weed Pokémon,55.0,1059860.0,0.5,45.0,Nazonokusaナゾノクサ,Oddish,50.0,43.0,75.0,65.0,30.0,grass,poison,5.4,1.0,0.0
"['Chlorophyll', 'Stench']",1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,65.0,5120.0,70.0,395.0,120,Weed Pokémon,70.0,1059860.0,0.8,60.0,Kusaihanaクサイハナ,Gloom,50.0,44.0,85.0,75.0,40.0,grass,poison,8.6,1.0,0.0
"['Chlorophyll', 'Effect Spore']",1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,80.0,5120.0,70.0,490.0,45,Flower Pokémon,85.0,1059860.0,1.2,75.0,Ruffresiaラフレシア,Vileplume,50.0,45.0,110.0,90.0,50.0,grass,poison,18.6,1.0,0.0
"['Effect Spore', 'Dry Skin', 'Damp']",2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,70.0,5120.0,70.0,285.0,190,Mushroom Pokémon,55.0,1000000.0,0.3,35.0,Parasパラス,Paras,50.0,46.0,45.0,55.0,25.0,bug,grass,5.4,1.0,0.0
"['Effect Spore', 'Dry Skin', 'Damp']",2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,95.0,5120.0,70.0,405.0,75,Mushroom Pokémon,80.0,1000000.0,1.0,60.0,Parasectパラセクト,Parasect,50.0,47.0,60.0,80.0,30.0,bug,grass,29.5,1.0,0.0
"['Compoundeyes', 'Tinted Lens', 'Run Away']",0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,55.0,5120.0,70.0,305.0,190,Insect Pokémon,50.0,1000000.0,1.0,60.0,Kongpangコンパン,Venonat,50.0,48.0,40.0,55.0,45.0,bug,poison,30.0,1.0,0.0
"['Shield Dust', 'Tinted Lens', 'Wonder Skin ']",0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,65.0,5120.0,70.0,450.0,75,Poison Moth Pokémon,60.0,1000000.0,1.5,70.0,Morphonモルフォン,Venomoth,50.0,49.0,90.0,75.0,90.0,bug,poison,12.5,1.0,0.0
"['Sand Veil', 'Arena Trap', 'Sand Force', 'Sand Veil', 'Tangling Hair', 'Sand Force']",1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,55.0,5120.0,70.0,265.0,255,Mole Pokémon,30.0,1000000.0,,10.0,Digdaディグダ,Diglett,50.0,50.0,35.0,45.0,90.0,ground,ground,,1.0,0.0
"['Sand Veil', 'Arena Trap', 'Sand Force', 'Sand Veil', 'Tangling Hair', 'Sand Force']",1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,100.0,5120.0,70.0,425.0,50,Mole Pokémon,60.0,1000000.0,,35.0,Dugtrioダグトリオ,Dugtrio,50.0,51.0,50.0,70.0,110.0,ground,ground,,1.0,0.0
"['Pickup', 'Technician', 'Unnerve', 'Pickup', 'Technician', 'Rattled']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,5120.0,70.0,290.0,255,Scratch Cat Pokémon,35.0,1000000.0,,40.0,Nyarthニャース,Meowth,50.0,52.0,50.0,40.0,90.0,normal,dark,,1.0,0.0
"['Limber', 'Technician', 'Unnerve', 'Fur Coat', 'Technician', 'Rattled']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60.0,5120.0,70.0,440.0,90,Classy Cat Pokémon,60.0,1000000.0,,65.0,Persianペルシアン,Persian,50.0,53.0,75.0,65.0,115.0,normal,dark,,1.0,0.0
"['Damp', 'Cloud Nine', 'Swift Swim']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,52.0,5120.0,70.0,320.0,190,Duck Pokémon,48.0,1000000.0,0.8,50.0,Koduckコダック,Psyduck,50.0,54.0,65.0,50.0,55.0,water,,19.6,1.0,0.0
"['Damp', 'Cloud Nine', 'Swift Swim']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,82.0,5120.0,70.0,500.0,75,Duck Pokémon,78.0,1000000.0,1.7,80.0,Golduckゴルダック,Golduck,50.0,55.0,95.0,80.0,85.0,water,,76.6,1.0,0.0
"['Vital Spirit', 'Anger Point', 'Defiant']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,80.0,5120.0,70.0,305.0,190,Pig Monkey Pokémon,35.0,1000000.0,0.5,40.0,Mankeyマンキー,Mankey,50.0,56.0,35.0,45.0,70.0,fighting,,28.0,1.0,0.0
"['Vital Spirit', 'Anger Point', 'Defiant']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,105.0,5120.0,70.0,455.0,75,Pig Monkey Pokémon,60.0,1000000.0,1.0,65.0,Okorizaruオコリザル,Primeape,50.0,57.0,60.0,70.0,95.0,fighting,,32.0,1.0,0.0
"['Intimidate', 'Flash Fire', 'Justified']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,70.0,5120.0,70.0,350.0,190,Puppy Pokémon,45.0,1250000.0,0.7,55.0,Gardieガーディ,Growlithe,75.4,58.0,70.0,50.0,60.0,fire,,19.0,1.0,0.0
"['Intimidate', 'Flash Fire', 'Justified']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,110.0,5120.0,70.0,555.0,75,Legendary Pokémon,80.0,1250000.0,1.9,90.0,Windieウインディ,Arcanine,75.4,59.0,100.0,80.0,95.0,fire,,155.0,1.0,0.0
"['Water Absorb', 'Damp', 'Swift Swim']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,50.0,5120.0,70.0,300.0,255,Tadpole Pokémon,40.0,1059860.0,0.6,40.0,Nyoromoニョロモ,Poliwag,50.0,60.0,40.0,40.0,90.0,water,,12.4,1.0,0.0
"['Water Absorb', 'Damp', 'Swift Swim']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,65.0,5120.0,70.0,385.0,120,Tadpole Pokémon,65.0,1059860.0,1.0,65.0,Nyorozoニョロゾ,Poliwhirl,50.0,61.0,50.0,50.0,90.0,water,,20.0,1.0,0.0
"['Water Absorb', 'Damp', 'Swift Swim']",0.5,0.5,1.0,2.0,2.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,1.0,1.0,2.0,0.5,0.5,0.5,95.0,5120.0,70.0,510.0,45,Tadpole Pokémon,95.0,1059860.0,1.3,90.0,Nyorobonニョロボン,Poliwrath,50.0,62.0,70.0,90.0,70.0,water,fighting,54.0,1.0,0.0
"['Synchronize', 'Inner Focus', 'Magic Guard']",2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,20.0,5120.0,70.0,310.0,200,Psi Pokémon,15.0,1059860.0,0.9,25.0,Caseyケーシィ,Abra,75.4,63.0,105.0,55.0,90.0,psychic,,19.5,1.0,0.0
"['Synchronize', 'Inner Focus', 'Magic Guard']",2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,35.0,5120.0,70.0,400.0,100,Psi Pokémon,30.0,1059860.0,1.3,40.0,Yungererユンゲラー,Kadabra,75.4,64.0,120.0,70.0,105.0,psychic,,56.5,1.0,0.0
"['Synchronize', 'Inner Focus', 'Magic Guard']",2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,50.0,5120.0,70.0,600.0,50,Psi Pokémon,65.0,1059860.0,1.5,55.0,Foodinフーディン,Alakazam,75.4,65.0,175.0,105.0,150.0,psychic,,48.0,1.0,0.0
"['Guts', 'No Guard', 'Steadfast']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,80.0,5120.0,70.0,305.0,180,Superpower Pokémon,50.0,1059860.0,0.8,70.0,Wanrikyワンリキー,Machop,75.4,66.0,35.0,35.0,35.0,fighting,,19.5,1.0,0.0
"['Guts', 'No Guard', 'Steadfast']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,100.0,5120.0,70.0,405.0,90,Superpower Pokémon,70.0,1059860.0,1.5,80.0,Gorikyゴーリキー,Machoke,75.4,67.0,50.0,60.0,45.0,fighting,,70.5,1.0,0.0
"['Guts', 'No Guard', 'Steadfast']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,130.0,5120.0,70.0,505.0,45,Superpower Pokémon,80.0,1059860.0,1.6,90.0,Kairikyカイリキー,Machamp,75.4,68.0,65.0,85.0,55.0,fighting,,130.0,1.0,0.0
"['Chlorophyll', 'Gluttony']",1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,75.0,5120.0,70.0,300.0,255,Flower Pokémon,35.0,1059860.0,0.7,50.0,Madatsubomiマダツボミ,Bellsprout,50.0,69.0,70.0,30.0,40.0,grass,poison,4.0,1.0,0.0
