age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
34.0,Private,203034.0,Bachelors,13.0,Separated,Sales,Not-in-family,White,Male,0.0,2824.0,50.0,United-States,>50K
37.0,Private,188774.0,Bachelors,13.0,Never-married,,Not-in-family,White,Male,0.0,,,United-States,>50K
,,77009.0,,,Separated,,Not-in-family,White,,,2754.0,42.0,,<=50K
61.0,Private,,HS-grad,9.0,,Sales,Unmarried,White,,,2754.0,25.0,United-States,
,Private,153870.0,Some-college,10.0,,Transport-moving,Husband,White,,0.0,,40.0,United-States,
61.0,?,135285.0,HS-grad,,Married-civ-spouse,?,Husband,White,Male,0.0,,,United-States,<=50K
21.0,Private,,Assoc-voc,11.0,,Craft-repair,,,Male,0.0,2603.0,40.0,United-States,<=50K
33.0,Private,,1st-4th,2.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,2603.0,32.0,Mexico,<=50K
49.0,,122066.0,5th-6th,,Married-civ-spouse,Other-service,Husband,,Male,,,40.0,Greece,<=50K
,Self-emp-inc,,10th,,Never-married,Transport-moving,Not-in-family,White,Male,0.0,,,United-States,>50K
38.0,Private,175360.0,10th,,Never-married,,Not-in-family,White,,0.0,2559.0,90.0,,
23.0,Private,,,,Separated,Other-service,Not-in-family,White,Male,0.0,2559.0,40.0,United-States,
59.0,Self-emp-inc,107287.0,10th,6.0,,,Unmarried,White,,,2559.0,50.0,United-States,>50K
52.0,,198863.0,Prof-school,15.0,Divorced,Exec-managerial,,White,Male,0.0,2559.0,60.0,United-States,>50K
51.0,Private,,Bachelors,,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,2559.0,50.0,,>50K
60.0,,205246.0,HS-grad,9.0,Never-married,,Not-in-family,Black,,0.0,,,United-States,>50K
63.0,Federal-gov,,Doctorate,,Divorced,Exec-managerial,Not-in-family,,Female,0.0,2559.0,,United-States,>50K
53.0,Private,149650.0,HS-grad,9.0,,Sales,Not-in-family,White,Male,0.0,2559.0,48.0,United-States,
51.0,,197163.0,Prof-school,15.0,Never-married,Prof-specialty,Not-in-family,,,0.0,,,United-States,>50K
37.0,,137527.0,Doctorate,16.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,2559.0,60.0,United-States,>50K
54.0,,161691.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,,2559.0,40.0,,>50K
44.0,Private,326232.0,,13.0,Divorced,Exec-managerial,Unmarried,White,Male,0.0,,,United-States,>50K
43.0,,115806.0,Masters,14.0,,Exec-managerial,,White,Female,0.0,2547.0,40.0,,
51.0,Private,,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,2547.0,,United-States,>50K
43.0,Private,,Masters,,Divorced,Prof-specialty,,White,Female,0.0,2547.0,40.0,,>50K
,?,,HS-grad,9.0,,?,Husband,White,,0.0,2489.0,15.0,United-States,<=50K
,Private,121253.0,Bachelors,13.0,Married-spouse-absent,Sales,Unmarried,,Female,0.0,2472.0,70.0,United-States,>50K
71.0,,110380.0,HS-grad,,Married-civ-spouse,,Husband,,Male,0.0,,52.0,,
,Self-emp-not-inc,,,9.0,,Farming-fishing,Husband,,Male,0.0,2457.0,40.0,Vietnam,<=50K
,,192052.0,Some-college,10.0,Married-civ-spouse,,Wife,White,Female,,2457.0,,United-States,<=50K
,?,174995.0,Some-college,,Married-civ-spouse,?,,White,Male,0.0,2457.0,40.0,United-States,<=50K
40.0,Self-emp-not-inc,335549.0,Prof-school,15.0,Never-married,,Not-in-family,White,Male,,2444.0,,United-States,>50K
50.0,Private,237729.0,HS-grad,9.0,Widowed,Sales,Not-in-family,White,Female,0.0,2444.0,72.0,United-States,
51.0,State-gov,68898.0,Assoc-voc,11.0,Divorced,,,White,Male,,2444.0,39.0,United-States,>50K
,Private,107276.0,Some-college,,Never-married,Exec-managerial,Not-in-family,White,,0.0,2444.0,40.0,United-States,>50K
39.0,Private,141584.0,Masters,14.0,Never-married,Sales,Not-in-family,White,Male,0.0,,,United-States,>50K
32.0,Private,207668.0,Bachelors,,Never-married,Exec-managerial,Other-relative,White,,,2444.0,50.0,,>50K
53.0,Private,313243.0,Some-college,,Separated,Craft-repair,Not-in-family,,,0.0,2444.0,45.0,United-States,>50K
,Local-gov,,Some-college,10.0,Never-married,Protective-serv,,White,Male,0.0,2444.0,40.0,United-States,>50K
38.0,Private,237608.0,Bachelors,,,,Not-in-family,White,,0.0,2444.0,45.0,United-States,>50K
33.0,Private,,Assoc-voc,11.0,Separated,Craft-repair,,,,0.0,2444.0,42.0,United-States,>50K
,Private,155106.0,,12.0,,,,White,,0.0,2444.0,70.0,,
50.0,Self-emp-inc,121441.0,,,Never-married,Exec-managerial,Other-relative,White,,0.0,2444.0,40.0,United-States,>50K
44.0,Private,,Some-college,10.0,,,Wife,,Female,0.0,2415.0,6.0,United-States,>50K
,Self-emp-not-inc,160724.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,,0.0,,,China,>50K
41.0,Private,,Prof-school,15.0,,Prof-specialty,Husband,White,Male,,2415.0,,United-States,>50K
60.0,Self-emp-inc,,Assoc-voc,,,Machine-op-inspct,Husband,White,Male,0.0,2415.0,70.0,?,>50K
37.0,Private,,,14.0,Married-civ-spouse,Exec-managerial,Husband,White,,0.0,,60.0,,>50K
55.0,Self-emp-inc,124137.0,,,Married-civ-spouse,Prof-specialty,Husband,,,,,,Greece,>50K
39.0,Self-emp-inc,329980.0,,,,Sales,Husband,,Male,,2415.0,,United-States,>50K
42.0,,187702.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,,White,Male,0.0,2415.0,60.0,United-States,>50K
49.0,Private,199029.0,,,Married-civ-spouse,,Husband,White,Male,,2415.0,55.0,United-States,>50K
,Self-emp-not-inc,145290.0,HS-grad,9.0,,Exec-managerial,Husband,White,Male,,2415.0,50.0,United-States,>50K
,Local-gov,,Prof-school,,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2415.0,45.0,,>50K
55.0,Self-emp-inc,,Bachelors,,Married-civ-spouse,Exec-managerial,,White,Male,,2415.0,,,>50K
39.0,,179731.0,Masters,14.0,,Exec-managerial,Wife,White,Female,0.0,2415.0,65.0,United-States,>50K
42.0,,154374.0,Bachelors,,Married-civ-spouse,Exec-managerial,,White,Male,0.0,2415.0,60.0,United-States,
41.0,?,27187.0,,11.0,Married-civ-spouse,?,Husband,White,Male,0.0,,12.0,United-States,>50K
46.0,Private,326857.0,,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,2415.0,65.0,United-States,>50K
40.0,Private,,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2415.0,45.0,,
32.0,Private,396745.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,,0.0,,,,>50K
41.0,Self-emp-inc,151089.0,Some-college,10.0,,,Husband,,,0.0,2415.0,55.0,United-States,>50K
60.0,Self-emp-inc,,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,,Male,0.0,,,,>50K
31.0,Private,279015.0,,14.0,,,Husband,White,Male,0.0,2415.0,70.0,Taiwan,>50K
58.0,Self-emp-not-inc,43221.0,,10.0,Married-civ-spouse,,Husband,White,Male,0.0,2415.0,40.0,United-States,>50K
37.0,,30529.0,,13.0,Married-civ-spouse,Sales,Husband,,Male,0.0,,50.0,,>50K
44.0,,,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,,,,2415.0,50.0,United-States,>50K
39.0,,,Prof-school,,Married-civ-spouse,,Husband,White,,0.0,,50.0,,>50K
43.0,,156996.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,,Male,,2415.0,55.0,,>50K
55.0,Self-emp-inc,298449.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,,0.0,2415.0,50.0,United-States,>50K
,,191712.0,,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2415.0,55.0,United-States,>50K
39.0,Private,198654.0,Prof-school,15.0,Married-civ-spouse,,,Asian-Pac-Islander,Male,0.0,2415.0,67.0,,
46.0,,102308.0,Bachelors,,Married-civ-spouse,Sales,Husband,White,,0.0,2415.0,,United-States,
39.0,Private,348521.0,Some-college,10.0,Married-civ-spouse,,Husband,,,0.0,,99.0,United-States,>50K
,Self-emp-inc,56248.0,Bachelors,,,,Husband,White,Male,0.0,2415.0,60.0,United-States,>50K
31.0,Self-emp-not-inc,,HS-grad,,Married-civ-spouse,,,White,Female,0.0,2415.0,,United-States,>50K
46.0,Private,192963.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,,2415.0,,,>50K
46.0,Self-emp-not-inc,198759.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2415.0,80.0,United-States,
39.0,Self-emp-inc,143123.0,Assoc-voc,,Married-civ-spouse,,Husband,White,Male,0.0,,40.0,,>50K
39.0,Private,237713.0,Prof-school,15.0,,,Husband,White,Male,0.0,,,United-States,>50K
59.0,,81929.0,Doctorate,16.0,Married-civ-spouse,,,White,Male,0.0,2415.0,45.0,United-States,>50K
50.0,Self-emp-inc,,Prof-school,15.0,Married-civ-spouse,Prof-specialty,,White,Male,0.0,2415.0,,United-States,>50K
46.0,,456062.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,,White,,,2415.0,55.0,United-States,>50K
,,105478.0,Bachelors,,Married-civ-spouse,Exec-managerial,Husband,,Male,0.0,2415.0,40.0,United-States,>50K
50.0,Self-emp-not-inc,42402.0,,15.0,Married-civ-spouse,Prof-specialty,Husband,,Male,0.0,2415.0,,United-States,>50K
41.0,Self-emp-inc,114580.0,Prof-school,,Married-civ-spouse,Exec-managerial,,,Female,,,55.0,United-States,>50K
36.0,Private,346478.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,,,45.0,,>50K
38.0,Private,187870.0,,15.0,Married-civ-spouse,Prof-specialty,Husband,White,,0.0,2415.0,90.0,United-States,>50K
54.0,Private,35576.0,Some-college,10.0,,Sales,,White,Male,0.0,,50.0,United-States,>50K
,Private,,Bachelors,,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,2415.0,20.0,,>50K
,Private,,Bachelors,,Married-civ-spouse,Exec-managerial,,White,,0.0,2415.0,60.0,United-States,>50K
47.0,Self-emp-inc,102308.0,Prof-school,,Married-civ-spouse,Prof-specialty,,White,,0.0,2415.0,45.0,United-States,>50K
67.0,Private,,Bachelors,13.0,Widowed,Exec-managerial,Not-in-family,,Male,,,40.0,United-States,>50K
67.0,Self-emp-inc,106175.0,Bachelors,13.0,,Exec-managerial,Husband,White,Male,,2392.0,75.0,United-States,>50K
72.0,Self-emp-not-inc,52138.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2392.0,25.0,United-States,>50K
,?,118902.0,Doctorate,16.0,Married-civ-spouse,,Husband,,Male,,2392.0,6.0,United-States,>50K
46.0,Self-emp-inc,191978.0,Masters,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2392.0,50.0,United-States,
,Self-emp-inc,188044.0,,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,,40.0,United-States,>50K
71.0,Self-emp-inc,66624.0,,13.0,Married-civ-spouse,,,White,Male,0.0,2392.0,,United-States,>50K
83.0,Self-emp-inc,153183.0,,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2392.0,55.0,United-States,>50K
68.0,Private,211287.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,,40.0,United-States,>50K
26.0,,181655.0,Assoc-voc,,Married-civ-spouse,Adm-clerical,Husband,White,,0.0,2377.0,45.0,United-States,<=50K
,State-gov,235882.0,,16.0,,Prof-specialty,,White,Male,0.0,,60.0,United-States,
49.0,Self-emp-inc,158685.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,,White,Female,0.0,,40.0,,>50K
36.0,Private,370767.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,,Male,0.0,2377.0,60.0,United-States,<=50K
70.0,Self-emp-not-inc,,Bachelors,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2377.0,12.0,United-States,>50K
27.0,Private,156516.0,,10.0,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0.0,2377.0,,,<=50K
35.0,,177305.0,,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,,,40.0,United-States,
23.0,,162945.0,,9.0,Married-civ-spouse,Sales,,White,Male,0.0,2377.0,40.0,United-States,<=50K
81.0,Private,177408.0,,,Married-civ-spouse,Exec-managerial,Husband,White,,0.0,2377.0,26.0,United-States,>50K
66.0,Self-emp-not-inc,427422.0,,16.0,Married-civ-spouse,Sales,Husband,White,Male,,2377.0,25.0,United-States,>50K
71.0,Private,152307.0,HS-grad,,Married-civ-spouse,Exec-managerial,Husband,,Male,,2377.0,45.0,United-States,
68.0,Private,218637.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,2377.0,55.0,,
68.0,State-gov,,Masters,,Married-civ-spouse,Prof-specialty,,White,,0.0,,42.0,,
65.0,?,240857.0,,,Married-civ-spouse,,Husband,White,Male,,2377.0,,United-States,>50K
,Private,,HS-grad,9.0,Married-civ-spouse,,Husband,Black,Male,0.0,,,United-States,<=50K
40.0,Self-emp-inc,,Assoc-acdm,12.0,Married-civ-spouse,,Husband,,Male,0.0,2377.0,50.0,United-States,<=50K
68.0,,,Bachelors,,,?,Husband,,Male,0.0,2377.0,35.0,United-States,>50K
21.0,Private,377931.0,,10.0,Married-civ-spouse,Exec-managerial,,,Male,0.0,2377.0,,,<=50K
35.0,Private,192923.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,,,Male,0.0,,40.0,,<=50K
,Self-emp-inc,207938.0,Bachelors,13.0,,,Husband,White,,0.0,,50.0,United-States,>50K
61.0,Self-emp-not-inc,36671.0,,9.0,,Farming-fishing,Husband,White,Male,0.0,2352.0,50.0,United-States,<=50K
65.0,Self-emp-inc,81413.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,,Male,,,,United-States,<=50K
46.0,Private,214955.0,5th-6th,3.0,Divorced,Craft-repair,,White,Female,,2339.0,45.0,United-States,<=50K
26.0,,166295.0,Bachelors,,Never-married,,Not-in-family,White,,0.0,2339.0,55.0,United-States,<=50K
59.0,Local-gov,,HS-grad,9.0,Widowed,Farming-fishing,,White,Male,0.0,2339.0,40.0,United-States,<=50K
61.0,Private,,,3.0,Never-married,,Not-in-family,Black,,0.0,2339.0,40.0,,<=50K
60.0,State-gov,358893.0,Bachelors,,Divorced,,Not-in-family,White,Female,0.0,2339.0,40.0,United-States,<=50K
49.0,Self-emp-inc,141058.0,Some-college,,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,,50.0,,<=50K
34.0,Private,25322.0,Bachelors,,Married-spouse-absent,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,,0.0,2339.0,40.0,?,<=50K
,Private,,Bachelors,13.0,Never-married,Prof-specialty,,,Female,0.0,2339.0,35.0,,<=50K
,Private,158702.0,,,Never-married,Adm-clerical,,Black,Female,0.0,,45.0,?,<=50K
59.0,,171328.0,,9.0,Separated,Protective-serv,,Black,Female,,,40.0,United-States,<=50K
28.0,State-gov,381789.0,Some-college,10.0,Separated,Exec-managerial,Own-child,White,Male,0.0,2339.0,40.0,United-States,<=50K
43.0,?,152569.0,,11.0,Widowed,,Not-in-family,,Female,0.0,2339.0,36.0,,<=50K
56.0,Self-emp-not-inc,346635.0,Masters,,Divorced,Sales,Unmarried,White,Female,0.0,2339.0,60.0,United-States,<=50K
41.0,Private,162140.0,,9.0,,,Not-in-family,White,Male,,2339.0,40.0,United-States,
42.0,,191765.0,HS-grad,9.0,,Adm-clerical,Other-relative,Black,Female,0.0,2339.0,40.0,Trinadad&Tobago,<=50K
28.0,,,Prof-school,15.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,2339.0,40.0,Canada,<=50K
40.0,Self-emp-not-inc,,Prof-school,15.0,Divorced,Other-service,Not-in-family,White,Female,0.0,2339.0,35.0,United-States,
69.0,,,Bachelors,,Widowed,Prof-specialty,,White,Male,0.0,2282.0,,United-States,>50K
66.0,Local-gov,36364.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,,,Male,0.0,2267.0,,United-States,
69.0,Private,,5th-6th,3.0,Married-civ-spouse,Machine-op-inspct,,White,,0.0,2267.0,40.0,United-States,
55.0,Local-gov,176046.0,,14.0,Married-civ-spouse,,Wife,,Female,,2267.0,40.0,,<=50K
,Federal-gov,370890.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,,Male,0.0,,40.0,,
20.0,,,Some-college,,Never-married,,Own-child,,Male,,2258.0,10.0,,<=50K
33.0,Private,288825.0,HS-grad,9.0,,,Not-in-family,White,Male,0.0,,84.0,United-States,<=50K
30.0,Self-emp-not-inc,257295.0,,10.0,Never-married,,Other-relative,Asian-Pac-Islander,Male,0.0,2258.0,,South,<=50K
40.0,Private,,Bachelors,13.0,Never-married,Tech-support,,Asian-Pac-Islander,Female,,2258.0,48.0,Philippines,<=50K
38.0,Private,101978.0,Some-college,10.0,Separated,,Not-in-family,White,Male,0.0,2258.0,,United-States,>50K
46.0,State-gov,192779.0,Assoc-acdm,12.0,Divorced,Adm-clerical,Unmarried,,Male,0.0,2258.0,38.0,United-States,>50K
29.0,Private,,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,,0.0,,45.0,,>50K
57.0,Federal-gov,199114.0,,13.0,Never-married,,Not-in-family,White,Male,0.0,2258.0,40.0,,<=50K
39.0,Private,156897.0,,9.0,Never-married,Craft-repair,,White,,,,42.0,United-States,>50K
47.0,Private,138107.0,Bachelors,,Divorced,Exec-managerial,Not-in-family,,Male,0.0,2258.0,40.0,United-States,
26.0,Private,279833.0,Bachelors,13.0,,Exec-managerial,Not-in-family,White,Male,0.0,2258.0,,,>50K
,Self-emp-not-inc,208577.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,,2258.0,50.0,United-States,
23.0,Private,,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,2258.0,40.0,United-States,
34.0,Private,36385.0,,14.0,,Prof-specialty,Not-in-family,White,Male,0.0,2258.0,,United-States,<=50K
,Private,176185.0,12th,8.0,Divorced,,,White,Male,,,,United-States,
38.0,Local-gov,162613.0,,,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,2258.0,60.0,United-States,<=50K
57.0,Private,121362.0,Some-college,,Widowed,Adm-clerical,,,Female,,2258.0,38.0,United-States,>50K
36.0,Private,145933.0,HS-grad,,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,,,United-States,<=50K
44.0,Federal-gov,,,13.0,Divorced,,Not-in-family,White,Male,0.0,2258.0,40.0,United-States,>50K
49.0,State-gov,269417.0,Doctorate,16.0,Never-married,Exec-managerial,,White,Female,,2258.0,50.0,United-States,>50K
44.0,Self-emp-inc,178510.0,Some-college,10.0,Never-married,,Not-in-family,,Male,0.0,2258.0,,United-States,<=50K
55.0,,41108.0,Some-college,10.0,Widowed,Farming-fishing,Not-in-family,White,Male,0.0,2258.0,62.0,United-States,>50K
45.0,Private,,HS-grad,9.0,,Farming-fishing,Not-in-family,White,Male,0.0,2258.0,44.0,United-States,
48.0,Private,175070.0,HS-grad,9.0,Divorced,,Not-in-family,White,Female,0.0,2258.0,,United-States,>50K
31.0,Private,263561.0,Bachelors,13.0,,Exec-managerial,Husband,,Male,,2246.0,45.0,United-States,
55.0,Local-gov,99131.0,HS-grad,9.0,,Prof-specialty,Other-relative,,Female,0.0,2246.0,,United-States,
70.0,Self-emp-not-inc,143833.0,Some-college,10.0,,,Husband,White,,,2246.0,,United-States,>50K
70.0,Self-emp-not-inc,124449.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,,,8.0,United-States,
73.0,Private,336007.0,,13.0,Married-civ-spouse,Prof-specialty,Husband,,Male,0.0,2246.0,,United-States,>50K
,Self-emp-not-inc,285408.0,Prof-school,15.0,,Prof-specialty,Husband,White,,0.0,2246.0,28.0,United-States,>50K
,Private,327825.0,HS-grad,9.0,Separated,,Unmarried,White,Female,0.0,2238.0,,United-States,<=50K
28.0,Private,129460.0,10th,6.0,Widowed,,Unmarried,,,0.0,2238.0,,United-States,<=50K
23.0,Self-emp-not-inc,,Bachelors,13.0,Never-married,Adm-clerical,Own-child,,Male,0.0,2231.0,40.0,,>50K
49.0,Local-gov,102359.0,9th,5.0,Widowed,Handlers-cleaners,Unmarried,White,Male,0.0,2231.0,40.0,,>50K
,,92431.0,Some-college,10.0,Never-married,Protective-serv,Not-in-family,White,Male,0.0,2231.0,,United-States,
90.0,Private,51744.0,HS-grad,9.0,,Other-service,,Black,Male,0.0,2206.0,40.0,,<=50K
68.0,,,HS-grad,,Widowed,Adm-clerical,Not-in-family,,,0.0,2206.0,30.0,United-States,<=50K
65.0,Private,149811.0,HS-grad,9.0,Divorced,Adm-clerical,,White,Female,0.0,2206.0,59.0,Canada,<=50K
65.0,?,143118.0,HS-grad,9.0,,?,Unmarried,,Female,0.0,2206.0,10.0,,<=50K
67.0,Private,118363.0,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,,Female,0.0,2206.0,,,<=50K
66.0,Local-gov,362165.0,Bachelors,13.0,Widowed,Prof-specialty,,,,0.0,2206.0,25.0,,
,Private,379066.0,Some-college,10.0,Never-married,Adm-clerical,,White,Male,,,,United-States,<=50K
44.0,Self-emp-not-inc,171424.0,Some-college,10.0,Divorced,Machine-op-inspct,Not-in-family,White,,0.0,,35.0,United-States,
35.0,Private,108293.0,Some-college,10.0,,,Own-child,White,Female,0.0,,40.0,United-States,<=50K
20.0,Private,107801.0,Assoc-acdm,,Never-married,Other-service,Own-child,White,,0.0,,18.0,,<=50K
38.0,Private,126675.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,,Male,0.0,2205.0,,,
39.0,Private,,,10.0,Never-married,Other-service,,Black,Female,,2205.0,,United-States,
32.0,Private,27882.0,Some-college,10.0,Never-married,Machine-op-inspct,Other-relative,White,Female,0.0,,40.0,Holand-Netherlands,
42.0,Private,,7th-8th,,Never-married,,Not-in-family,Black,Male,,2205.0,40.0,United-States,<=50K
63.0,?,,,9.0,Divorced,?,Not-in-family,White,Female,0.0,2205.0,40.0,United-States,
,Self-emp-inc,23510.0,Masters,14.0,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,,,2201.0,60.0,India,>50K
,Private,181232.0,11th,,,Craft-repair,,,Male,0.0,2179.0,40.0,United-States,<=50K
28.0,Private,,,4.0,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,,2179.0,,Puerto-Rico,<=50K
,,139916.0,Assoc-voc,11.0,Married-civ-spouse,Sales,Husband,Other,Male,0.0,,84.0,,
41.0,Self-emp-not-inc,144594.0,7th-8th,,Married-civ-spouse,Craft-repair,,White,Male,,,40.0,United-States,<=50K
58.0,,266707.0,1st-4th,2.0,,Transport-moving,,White,,0.0,2179.0,18.0,,
59.0,State-gov,303176.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,,,Male,0.0,2179.0,,United-States,<=50K
,Self-emp-not-inc,,HS-grad,,Married-civ-spouse,Farming-fishing,Wife,White,Female,,2179.0,12.0,United-States,
45.0,Private,167523.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,,45.0,,
29.0,,,HS-grad,9.0,,,Wife,,Female,0.0,2179.0,40.0,United-States,
47.0,Private,175925.0,,6.0,,,,White,Male,0.0,2179.0,52.0,,<=50K
40.0,,212847.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,,Male,,2179.0,40.0,United-States,<=50K
47.0,Self-emp-not-inc,,,3.0,Married-civ-spouse,Sales,,White,,0.0,,,Mexico,<=50K
63.0,?,83043.0,Bachelors,13.0,Married-civ-spouse,,,White,Male,0.0,2179.0,45.0,United-States,<=50K
41.0,,170214.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,,2179.0,40.0,United-States,
34.0,Private,180714.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,,Male,,,,United-States,<=50K
66.0,,177351.0,Bachelors,13.0,Married-civ-spouse,?,,White,Male,0.0,2174.0,40.0,,>50K
65.0,Self-emp-not-inc,111483.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,,White,Male,0.0,2174.0,10.0,United-States,>50K
70.0,,,,9.0,Married-civ-spouse,,Husband,White,,0.0,,40.0,,
75.0,Self-emp-not-inc,309955.0,,,Married-civ-spouse,Prof-specialty,,White,Male,0.0,2174.0,50.0,,>50K
65.0,,,HS-grad,9.0,Married-civ-spouse,,Husband,,Male,,,,United-States,
65.0,,23494.0,,,Married-civ-spouse,,Husband,Black,Male,0.0,2174.0,40.0,United-States,>50K
73.0,Private,,Some-college,,,Prof-specialty,Husband,White,,,2174.0,50.0,United-States,>50K
60.0,,141221.0,,13.0,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,0.0,2163.0,25.0,South,<=50K
68.0,Self-emp-not-inc,116903.0,Assoc-voc,11.0,Married-civ-spouse,,,White,Male,0.0,2149.0,40.0,United-States,<=50K
74.0,Self-emp-not-inc,,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,,0.0,2149.0,,United-States,<=50K
,Private,143582.0,5th-6th,,,,,Asian-Pac-Islander,,0.0,2129.0,72.0,?,<=50K
