country,year,iso_code,population,gdp,gdp_per_capita,poverty_rate,gini_index,income_top1,income_top10,income_bottom50
Armenia,2005.0,ARM,,,,NULL,35.99235415,18.33,45.0,16.48
Armenia,,ARM,,,,,29.70998585,13.15,,19.32
Armenia,,ARM,,28610365796.0,9617.5,,,12.83,38.41,
Armenia,,ARM,2945518.0,,8387.23,,,12.19,36.37,
Armenia,2010.0,,,24485670654.0,,2.9445042833685875,29.99258339,14.76,,18.78
Armenia,,,,24860520809.0,8504.36,,29.35294509,,37.29,
Armenia,2012.0,ARM,,,9113.36,,,,37.7,19.63
Armenia,,ARM,2922526.0,27542825799.0,9424.32,2.9467811807990074,,13.87,,19.06
Armenia,2014.0,,2922433.0,28536291283.0,,3.43758724629879,31.4832896,14.24,39.16,
Armenia,,ARM,2921179.0,29464863299.0,,,32.35677183,15.04,40.56,18.03
Armenia,,,,,10114.55,2.515995129942894,###,,39.83,
,2017.0X,,2914966.0,,10889.25,2.362477779388428,,18.72,43.5,16.83
,2018.0,ARM,2909971.0,33400320594.0,11477.89,2.896632254123688,34.43349898,17.46,43.74,16.74
Armenia,2019.0,,2903975.0,35949092334.0,###,2.427800372242928,,15.0,,18.59
Armenia,2020.0,,2890893.0,,,,,15.0,39.6,18.59
Armenia,2022.0,,ERROR,,13788.06,,,15.0,39.6,
,2023.0,ARM,2943398.0,,,,,15.0,39.6,
,,ARM,2973843.0,,,,,15.0,,
Australia,1980.0,,14721345.0,,ERROR,,,5.47,24.85,19.55
Australia,,AUS,,348726734203.0,,0.9935030713677406,,5.27,24.79,19.5
,,AUS,15192484.0,,22925.91,,,,,19.17
,1983.0,AUS,,348353556000.0,22598.51,,,5.29,24.83,
,,,15620653.0,372379590000.0,,,,5.64,,19.43
,1985.0,AUS,,,24705.46,,???,5.99,25.52,19.27
Australia,,AUS,16594104.0,437912800000.0,26389.66,,,9.22,,17.83
Australia,,,16869362.0,,27100.98,,,7.57,27.53,18.65
,1990.0,XXX,17126304.0,464136588000.0,27100.8,,,7.06,,18.81
,1991.0,AUS,,,,,,,29.59,
Australia,1992.0,,17549286.0,,,,,6.87,29.26,19.14
,,AUS,17722905.0,,28298.11,,,7.23,,
Australia,,AUS,17897433.0,,29501.06,,,7.59,30.34,18.56
Australia,1995.0,AUS,,,,,32.57850111,7.88,30.87,
Australia,,AUS,18305305.0,,,,,8.29,30.94,
Australia,1997.0,AUS,,,32503.41,,,,30.34,18.54
Australia,1998.0,AUS,,634847053105.0,,,,,,
,,AUS,18909980.0,###,35141.27,,,8.33,,
Australia,2000.0,XXX,,,36171.98,,,8.93,31.89,17.96
Australia,2001.0,AUS,19365438.0,,,,33.46192837,8.94,31.71,
,2002.0,,19595356.0,???,38124.63,,,,32.64,17.68
,2003.0,XXX,,774450991263.0,39075.3,,,9.48,32.61,18.13
Australia,2004.0,,20046679.0,809792445090.0,,0.7125372067093849,33.05571973,,33.29,
,,AUS,20294490.0,,41395.1,,,10.13,33.69,17.59
,,AUS,20590566.0,,,,,,33.83,17.58
Australia,,AUS,,911250727265.0,43487.02,,,10.79,34.14,
Australia,2008.0,AUS,21370595.0,,43886.92,0.6694529671221972,35.42850912,10.51,,
Australia,,AUS,,,44214.72,,,10.94,,17.66
Australia,2011.0,AUS,22479779.0,,45552.06,,,10.88,,17.76
,2012.0,AUS,,1062662906305.0,,,,10.64,35.08,17.65
Australia,2013.0,AUS,,1086068056518.0,,,,,34.82,17.52
Australia,,AUS,23595599.0,1113888062929.0,,0.4984837956726551,,10.73,34.86,17.5
,2015.0,AUS,23947997.0,NULL,MISSING,,,10.19,34.48,17.17
,2016.0,AUS,,,48087.51,0.4987417720258236,33.68518651,,33.74,
Australia,,,,NULL,,,,10.02,34.36,17.3
,2018.0,,,1231576952488.0,49028.33,0.4970939829945564,34.33252573,9.67,,
,,AUS,25482714.0,,49268.91,,,,,
,2020.0,,,1232259790388.0,47866.3,0.9892079047858716,,10.02,34.06,
,2021.0,AUS,???,1296705194119.0,49957.02,,,,,17.38
Australia,2022.0,,26200987.0,,,,,11.0,35.17,17.23
Australia,,,,,,,,10.95,,17.11
Australia,2024.0,XXX,26713206.0,,,,,10.95,35.16,17.11
,1980.0,,7548407.0,165574166869.0,21934.98,,,,31.6,23.18
,,AUT,7567550.0,165408175664.0,21857.56,,,9.3,31.53,23.15
,1982.0,AUT,,168565433094.0,22258.51,,,9.13,,
Austria,1984.0,AUT,,,22995.96,,,,31.4,23.11
,1985.0,,7564310.0,177760570016.0,23499.91,,,,,23.04
Austria,1986.0,AUT,7569397.0,181932973945.0,24035.33,,,,,
,,AUT,7574314.0,184993439227.0,24423.79,,,,31.6,
Austria,1989.0,AUT,7620405.0,198919354981.0,???,,,9.2,,
Austria,,,,207979127656.0,27081.93,,,9.21,31.42,
Austria,,AUT,7757140.0,215992683383.0,,,,9.2,31.41,23.47
,1992.0,AUT,7842715.0,,28230.13,,,9.16,31.26,
Austria,,,7907492.0,223462931302.0,,,,9.17,,23.16
,,,7938157.0,,,,30.82801998,9.17,,23.22
,1996.0,XXX,,243480734505.0,,0.0,29.31780815,9.13,31.3,
Austria,,AUT,7969804.0,249847313444.0,,0.2459834795445203,,,31.72,22.79
Austria,1998.0,,7978465.0,259776337669.0,,0.2394451294094324,31.34077191,9.67,32.21,22.8
Austria,1999.0,,7993894.0,270186173474.0,33799.07,,29.6705395,8.8,,23.44
Austria,,AUT,8012929.0,280410163017.0,,,28.96469235,,32.24,22.91
,,AUT,8042233.0,,,,,9.24,31.61,23.31
Austria,,XXX,,,36036.18,,,9.44,32.16,
Austria,2003.0,AUT,8122604.0,,36255.53,0.3732266137376427,,9.53,32.17,22.87
Austria,,,,303692479841.0,,,29.78884578,9.64,32.61,
,,AUT,8229204.0,311441138652.0,,0.1536900992505252,,,32.05,23.03
,,AUT,,,,,29.58756089,9.94,,22.65
Austria,2007.0,AUT,8296948.0,,40533.46,0.3814211580902338,???,9.77,32.67,22.6
,2008.0X,AUT,8323250.0,,41196.95,,,9.59,,22.52
,2009.0,,,,,,,8.64,,22.8
,2010.0,XXX,8365087.0,,,0.5196233745664358,,,,
,2011.0,,8393272.0,,,NULL,,9.35,32.23,
Austria,,AUT,,352093108730.0,,0.6715151946991682,30.47561646,9.27,31.79,22.8
Austria,,,,,41524.09,N/A,,8.97,,
Austria,2014.0,AUT,8547812.0,,41473.98,,,8.77,,
Austria,2015.0,,,,41428.36,0.684607308357954,,8.83,,23.06
Austria,2016.0,,8737920.0,,,???,30.79513907,9.78,32.67,22.6
,,,8798779.0,,,0.3497297875583172,29.73693013,9.06,,
,,AUT,8841653.0,###,,0.5683583673089743,,9.01,31.64,
,2019.0,,8880876.0,,43728.19,,,8.92,,23.26
,,,,363281092036.0,,0.738606508821249,,,31.33,
Austria,,AUT,8967053.0,379835198584.0,42358.98,0.4858221858739853,,,31.29,
,2022.0,XXX,9064678.0,398815419150.0,43996.64,0.6439737975597382,,,31.33,
Austria,2023.0,AUT,,,,0.5282233003526926,,8.9,31.75,23.19
Austria,,AUT,9120815.0,,,,,8.9,31.75,23.19
Azerbaijan,,AZE,6284707.0,44232130417.0,7038.06,,,,24.72,27.73
,,AZE,6385607.0,,7355.02,,,4.22,24.72,27.71
Azerbaijan,1982.0,,6491433.0,,,,,4.38,,27.69
Azerbaijan,1983.0,,6602330.0,51826909790.0,7849.79,,,4.54,,27.67
,1984.0,,,54999611347.0,8201.2,,,4.69,,27.65
,1985.0,AZE,,57181877446.0,,,,4.84,,
,1987.0,,,61831432355.0,8861.34,,,,24.66,27.6
Azerbaijan,1988.0,AZE,7081404.0,,9188.89,,,5.3,24.64,
Azerbaijan,1990.0,AZE,,53235601363.0,,,,7.45,,28.37
Azerbaijan,1991.0,,7314317.0,53426621017.0,7304.39,,,9.13,,
Azerbaijan,,,7405781.0,###,,,,,,22.99
,,AZE,7504119.0,,4329.15,,,12.5,35.27,
,,,,26372096369.0,3465.96,,,14.19,39.05,
Azerbaijan,1995.0,AZE,###,,,19.65492218732834,,15.89,42.87,14.82
Azerbaijan,,,7830981.0,24026379639.0,3068.12,,,16.28,,14.65
,1997.0,AZE,7936220.0,,3331.17,,,16.48,43.77,14.61
Azerbaijan,,,,28328460213.0,3529.67,,,,43.59,15.0
,1999.0,,,31898574736.0,,,,,,14.93
Azerbaijan,2000.0,,,34255707098.0,4190.41,,,16.09,43.65,15.39
Azerbaijan,,AZE,8251776.0,36862177017.0,4467.18,,36.45493686,,,15.63
Azerbaijan,2002.0,,8326141.0,40295217200.0,,0.242402171716094,,,38.05,20.2
Azerbaijan,2003.0,,8400528.0,44994637993.0,5356.17,,26.83287859,,,20.26
Azerbaijan,2004.0,AZE,8489874.0,,,,26.62159204,,,20.53
