abilities,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,japanese_name,name,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary
['Shed Skin'],1.0,,1.0,1.0,1.0,-5.0,2.0,,1.0,0.5,0.5,-10.0,1.0,1.0,-10.0,,1.0,-10.0,20.0,3840.0,70.0,205.0,120,,55.0,1000000.0,0.7,50.0,,,50.0,11.0,25.0,25.0,300.0,bug,,9.9,1.0,0.0
"['Compoundeyes', 'Tinted Lens']",-5.0,1.0,1.0,,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,,-40.0,100.0,100.0,-450.0,3840.0,70.0,395.0,45,Butterfly Pokémon,50.0,1000000.0,1.1,60.0,Butterfreeバタフリー,Butterfree,50.0,12.0,90.0,80.0,70.0,bug,flying,32.0,1.0,0.0
"['Shield Dust', 'Run Away']",,,1.0,1.0,0.5,0.25,2.0,2.0,1.0,-2.5,1.0,1.0,1.0,0.5,2.0,20.0,1.0,,35.0,,70.0,195.0,255,Hairy Pokémon,30.0,1000000.0,0.3,40.0,Beedleビードル,Weedle,50.0,13.0,20.0,20.0,50.0,bug,poison,3.2,1.0,0.0
,0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,-2.5,1.0,1.0,1.0,0.5,2.0,2.0,10.0,1.0,25.0,3840.0,70.0,205.0,120,Cocoon Pokémon,50.0,1000000.0,0.6,,Cocoonコクーン,Kakuna,50.0,-140.0,25.0,25.0,35.0,bug,poison,10.0,1.0,0.0
"['Swarm', 'Sniper']",0.5,1.0,1.0,1.0,-5.0,0.25,2.0,2.0,1.0,,,1.0,1.0,0.5,2.0,2.0,1.0,1.0,150.0,3840.0,70.0,495.0,45,,40.0,1000000.0,1.0,65.0,Spearスピアー,Beedrill,5000.0,15.0,15.0,80.0,,bug,,-295.0,1.0,
"['Keen Eye', 'Tangled Feet', 'Big Pecks']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,10.0,0.0,0.5,,2.0,,10.0,1.0,2.0,1.0,1.0,4500.0,3840.0,70.0,251.0,255,Tiny Bird Pokémon,4000.0,1059860.0,0.3,40.0,,Pidgey,50.0,16.0,35.0,35.0,56.0,normal,flying,1.8,1.0,0.0
"['Keen Eye', 'Tangled Feet', 'Big Pecks']",-5.0,1.0,1.0,,1.0,100.0,1.0,1.0,,0.5,0.0,2.0,1.0,1.0,1.0,-20.0,-10.0,1.0,60.0,,70.0,349.0,120,Bird Pokémon,55.0,1059860.0,1.1,630.0,Pigeonピジョン,Pidgeotto,50.0,,50.0,,71.0,normal,,30.0,1.0,0.0
"['Keen Eye', 'Tangled Feet', 'Big Pecks']",0.5,1.0,,2.0,1.0,,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,,8000.0,3840.0,700.0,579.0,45,Bird Pokémon,80.0,1059860.0,1.5,83.0,Pigeotピジョット,Pidgeot,50.0,18.0,135.0,80.0,121.0,normal,flying,39.5,1.0,0.0
"['Run Away', 'Guts', 'Hustle', 'Gluttony', 'Hustle', 'Thick Fat']",1.0,1.0,1.0,1.0,10.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,-10.0,1.0,1.0,1.0,1.0,56.0,3840.0,70.0,253.0,255,,35.0,1000000.0,,30.0,Korattaコラッタ,Rattata,50.0,19.0,25.0,35.0,72.0,normal,dark,,1.0,
"['Run Away', 'Guts', 'Hustle', 'Gluttony', 'Hustle', 'Thick Fat']",1.0,,,1.0,-10.0,2.0,1.0,,0.0,1.0,10.0,1.0,,1.0,1.0,1.0,100.0,1.0,710.0,3840.0,,413.0,127,Mouse Pokémon,70.0,1000000.0,,,Rattaラッタ,,50.0,20.0,40.0,80.0,,normal,dark,,10.0,0.0
"['Keen Eye', 'Sniper']",0.5,1.0,1.0,2.0,1.0,-10.0,1.0,,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,-10.0,60.0,3840.0,70.0,262.0,255,Tiny Bird Pokémon,30.0,1000000.0,0.3,40.0,Onisuzumeオニスズメ,Spearow,50.0,21.0,31.0,31.0,70.0,normal,flying,2.0,1.0,0.0
"['Keen Eye', 'Sniper']",,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,0.5,0.0,-20.0,1.0,1.0,1.0,2.0,1.0,1.0,90.0,3840.0,,442.0,90,Beak Pokémon,65.0,1000000.0,1.2,65.0,Onidrillオニドリル,Fearow,50.0,22.0,61.0,61.0,100.0,normal,flying,38.0,1.0,-0.0
"['Intimidate', 'Shed Skin', 'Unnerve']",,-10.0,-10.0,1.0,,,,1.0,1.0,0.5,,-10.0,1.0,0.5,2.0,,100.0,1.0,60.0,51200.0,70.0,-2880.0,255,Snake Pokémon,44.0,1000000.0,2.0,35.0,Arboアーボ,Ekans,50.0,23.0,,54.0,5500.0,poison,,6.9,1.0,0.0
"['Intimidate', 'Shed Skin', 'Unnerve']",5.0,1.0,-10.0,1.0,0.5,0.5,100.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,95.0,5120.0,70.0,448.0,90,Cobra Pokémon,69.0,1000000.0,350.0,60.0,Arbokアーボック,Arbok,50.0,24.0,,,80.0,poison,,,1.0,0.0
"['Static', 'Lightningrod']",1.0,1.0,1.0,0.5,1.0,1.0,1.0,5.0,,1.0,20.0,1.0,,1.0,1.0,1.0,,10.0,55.0,2560.0,70.0,320.0,190,Mouse Pokémon,40.0,1000000.0,0.4,35.0,,Pikachu,50.0,25.0,50.0,50.0,90.0,electric,,6.0,1.0,0.0
"['Static', 'Lightningrod', 'Surge Surfer']",,10.0,1.0,0.5,-10.0,1.0,1.0,,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,85.0,256000.0,70.0,485.0,75,Mouse Pokémon,50.0,1000000.0,,60.0,Raichuライチュウ,Raichu,50.0,,9500.0,85.0,,electric,electric,,1.0,0.0
,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,100.0,2.0,1.0,2.0,,5.0,1.0,0.5,,,75.0,,70.0,300.0,255,Mouse Pokémon,90.0,,,50.0,Sandサンド,Sandshrew,50.0,27.0,10.0,35.0,40.0,ground,ice,,1.0,0.0
"['Sand Veil', 'Sand Rush', 'Snow Cloak', 'Slush Rush']",1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,,1.0,,100.0,51200.0,-700.0,45000.0,90,Mouse Pokémon,120.0,1000000.0,,,Sandpanサンドパン,Sandslash,50.0,2800.0,,65.0,-650.0,ground,ice,,1.0,0.0
"['Poison Point', 'Rivalry', 'Hustle']",5.0,1.0,1.0,1.0,0.5,0.5,1.0,,1.0,,2.0,1.0,100.0,0.5,2.0,1.0,,1.0,47.0,,70.0,27500.0,235,Poison Pin Pokémon,,1059860.0,0.4,55.0,Nidoran?ニドラン♀,Nidoran♀,0.0,,40.0,40.0,,,,7.0,100.0,0.0
"['Poison Point', 'Rivalry', 'Hustle']",0.5,10.0,1.0,10.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,62.0,,70.0,365.0,120,Poison Pin Pokémon,67.0,1059860.0,0.8,,Nidorinaニドリーナ,Nidorina,0.0,30.0,-550.0,55.0,56.0,poison,,20.0,1.0,0.0
"['Poison Point', 'Rivalry', 'Sheer Force']",50.0,,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,2.0,0.5,1.0,2.0,9200.0,5120.0,70.0,505.0,,Drill Pokémon,87.0,,1.3,90.0,Nidoqueenニドクイン,,-0.0,31.0,75.0,85.0,76.0,poison,ground,-600.0,1.0,0.0
"['Poison Point', 'Rivalry', 'Hustle']",0.5,-10.0,1.0,,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,57.0,5120.0,70.0,273.0,235,,40.0,1059860.0,50.0,,Nidoran?ニドラン♂,,,32.0,40.0,4000.0,50.0,poison,,,1.0,0.0
"['Poison Point', 'Rivalry', 'Hustle']",0.5,1.0,1.0,1.0,0.5,0.5,1.0,,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,,1.0,72.0,5120.0,,365.0,120,Poison Pin Pokémon,5700.0,1059860.0,0.9,61.0,Nidorinoニドリーノ,,100.0,33.0,55.0,55.0,65.0,poison,,19.5,1.0,0.0
,,-10.0,,,0.5,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.25,2.0,0.5,1.0,2.0,102.0,5120.0,70.0,505.0,45,Drill Pokémon,77.0,1059860.0,1.4,81.0,,Nidoking,,34.0,85.0,-750.0,,poison,ground,,1.0,0.0
"['Cute Charm', 'Magic Guard', 'Friend Guard']",0.5,0.5,0.0,1.0,1.0,,,,1.0,10.0,1.0,1.0,1.0,-20.0,1.0,1.0,,1.0,45.0,2560.0,140.0,,150,Fairy Pokémon,48.0,800000.0,0.6,-700.0,Pippiピッピ,,24.6,35.0,60.0,65.0,35.0,fairy,,,1.0,0.0
"['Cute Charm', 'Magic Guard', 'Unaware']",0.5,0.5,0.0,-10.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,70.0,2560.0,140.0,483.0,25,Fairy Pokémon,73.0,80000000.0,13.0,95.0,Pixyピクシー,Clefable,246.0,36.0,,90.0,600.0,fairy,,40.0,,0.0
"['Flash Fire', 'Drought', 'Snow Cloak', 'Snow Warning']",0.5,1.0,,1.0,0.5,1.0,0.5,1.0,,0.5,2.0,,1.0,1.0,,2.0,0.5,2.0,41.0,5120.0,70.0,299.0,190,,40.0,1000000.0,,38.0,Rokonロコン,Vulpix,24.6,3700.0,50.0,65.0,65.0,,,,1.0,0.0
"['Flash Fire', 'Drought', 'Snow Cloak', 'Snow Warning']",50.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,,2.0,0.5,1.0,1.0,1.0,,0.5,2.0,67.0,5120.0,70.0,505.0,,Fox Pokémon,75.0,1000000.0,,73.0,Kyukonキュウコン,Ninetales,,38.0,81.0,-1000.0,109.0,fire,ice,,-10.0,0.0
"['Cute Charm', 'Competitive', 'Friend Guard']",0.5,5.0,0.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4500.0,2560.0,70.0,270.0,170,Balloon Pokémon,20.0,800000.0,0.5,-1150.0,Purinプリン,,24.6,39.0,,25.0,20.0,,fairy,5.5,10.0,0.0
"['Cute Charm', 'Competitive', 'Frisk']",0.5,5.0,,1.0,1.0,1.0,,1.0,0.0,1.0,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,70.0,2560.0,70.0,43500.0,50,,,800000.0,1.0,14000.0,Pukurinプクリン,Wigglytuff,24.6,40.0,85.0,50.0,45.0,normal,fairy,12.0,1.0,0.0
"['Inner Focus', 'Infiltrator']",,1.0,1.0,2.0,0.5,0.25,1.0,1.0,1.0,,0.0,20.0,1.0,0.5,2.0,2.0,1.0,1.0,,3840.0,70.0,245.0,255,,,1000000.0,,40.0,Zubatズバット,Zubat,50.0,41.0,3000.0,40.0,55.0,poison,flying,7.5,1.0,0.0
"['Inner Focus', 'Infiltrator']",-2.5,1.0,1.0,2.0,0.5,0.25,1.0,1.0,1.0,0.25,0.0,2.0,,0.5,2.0,2.0,1.0,1.0,80.0,3840.0,70.0,455.0,90,Bat Pokémon,70.0,1000000.0,1.6,,Golbatゴルバット,,,,65.0,75.0,90.0,poison,,55.0,,0.0
"['Chlorophyll', 'Run Away']",,1.0,,-5.0,0.5,0.5,2.0,20.0,1.0,0.25,1.0,2.0,1.0,,2.0,1.0,1.0,0.5,50.0,5120.0,70.0,-3200.0,255,,55.0,1059860.0,,45.0,Nazonokusaナゾノクサ,Oddish,50.0,,75.0,65.0,30.0,grass,poison,54.0,1.0,0.0
"['Chlorophyll', 'Stench']",1.0,1.0,1.0,0.5,0.5,,2.0,2.0,1.0,,1.0,-20.0,1.0,1.0,2.0,1.0,1.0,0.5,6500.0,5120.0,70.0,395.0,120,,70.0,,-8.0,60.0,Kusaihanaクサイハナ,Gloom,50.0,,85.0,75.0,40.0,grass,poison,86.0,1.0,0.0
"['Chlorophyll', 'Effect Spore']",1.0,1.0,1.0,50.0,0.5,,2.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,80.0,5120.0,70.0,490.0,45,Flower Pokémon,850.0,1059860.0,1.2,,Ruffresiaラフレシア,Vileplume,50.0,45.0,110.0,90.0,,grass,poison,18.6,1.0,-0.0
"['Effect Spore', 'Dry Skin', 'Damp']",2.0,,1.0,0.5,1.0,0.5,4.0,-40.0,10.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,70.0,51200.0,70.0,285.0,190,Mushroom Pokémon,55.0,1000000.0,0.3,35.0,Parasパラス,Paras,50.0,4600.0,45.0,55.0,,bug,grass,54.0,,0.0
"['Effect Spore', 'Dry Skin', 'Damp']",2.0,1.0,1.0,0.5,1.0,50.0,4.0,-40.0,1.0,-2.5,0.25,2.0,,2.0,,2.0,,,95.0,5120.0,-700.0,405.0,75,Mushroom Pokémon,80.0,1000000.0,100.0,60.0,Parasectパラセクト,Parasect,50.0,,60.0,80.0,30.0,bug,grass,29.5,-10.0,0.0
"['Compoundeyes', 'Tinted Lens', 'Run Away']",0.5,,1.0,1.0,0.5,0.25,2.0,,1.0,25.0,1.0,,1.0,0.5,2.0,2.0,100.0,100.0,55.0,5120.0,70.0,305.0,190,,50.0,100000000.0,1.0,,Kongpangコンパン,Venonat,,48.0,40.0,,-450.0,,poison,30.0,1.0,0.0
"['Shield Dust', 'Tinted Lens', 'Wonder Skin ']",0.5,1.0,,1.0,0.5,0.25,2.0,2.0,1.0,0.25,100.0,,1.0,0.5,2.0,2.0,1.0,1.0,,5120.0,,,75,Poison Moth Pokémon,60.0,1000000.0,1.5,70.0,Morphonモルフォン,Venomoth,50.0,49.0,90.0,75.0,9000.0,,poison,12.5,1.0,0.0
"['Sand Veil', 'Arena Trap', 'Sand Force', 'Sand Veil', 'Tangling Hair', 'Sand Force']",1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,10.0,2.0,1.0,-5.0,1.0,5.0,1.0,2.0,55.0,5120.0,70.0,265.0,255,Mole Pokémon,,1000000.0,,10.0,Digdaディグダ,Diglett,50.0,50.0,35.0,45.0,9000.0,,ground,,1.0,0.0
"['Sand Veil', 'Arena Trap', 'Sand Force', 'Sand Veil', 'Tangling Hair', 'Sand Force']",1.0,1.0,,0.0,1.0,-10.0,1.0,100.0,1.0,2.0,1.0,2.0,1.0,0.5,,5.0,10.0,2.0,100.0,,70.0,425.0,,Mole Pokémon,60.0,1000000.0,,35.0,Dugtrioダグトリオ,Dugtrio,50.0,51.0,50.0,70.0,110.0,ground,ground,,1.0,0.0
"['Pickup', 'Technician', 'Unnerve', 'Pickup', 'Technician', 'Rattled']",1.0,,-10.0,1.0,,2.0,1.0,1.0,0.0,,10.0,1.0,1.0,1.0,1.0,,,1.0,,5120.0,70.0,-2900.0,255,Scratch Cat Pokémon,,1000000.0,,40.0,Nyarthニャース,Meowth,,52.0,-500.0,40.0,90.0,normal,dark,,1.0,0.0
"['Limber', 'Technician', 'Unnerve', 'Fur Coat', 'Technician', 'Rattled']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,10.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,70.0,440.0,90,Classy Cat Pokémon,60.0,1000000.0,,65.0,Persianペルシアン,Persian,50.0,530.0,750.0,65.0,115.0,normal,dark,,1.0,
"['Damp', 'Cloud Nine', 'Swift Swim']",1.0,1.0,1.0,2.0,-10.0,1.0,50.0,1.0,1.0,2.0,1.0,-5.0,1.0,1.0,1.0,1.0,0.5,0.5,52.0,5120.0,70.0,320.0,190,Duck Pokémon,48.0,-10000000.0,0.8,50.0,Koduckコダック,,50.0,,65.0,50.0,55.0,water,,19.6,1.0,0.0
"['Damp', 'Cloud Nine', 'Swift Swim']",1.0,10.0,1.0,-20.0,1.0,1.0,0.5,100.0,1.0,2.0,1.0,0.5,1.0,100.0,1.0,1.0,0.5,0.5,82.0,5120.0,70.0,500.0,75,Duck Pokémon,78.0,1000000.0,1.7,80.0,Golduckゴルダック,Golduck,50.0,55.0,95.0,,85.0,,,76.6,1.0,0.0
,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,0.5,1.0,1.0,80.0,5120.0,70.0,305.0,190,,350.0,,0.5,40.0,Mankeyマンキー,Mankey,50.0,56.0,35.0,-450.0,70.0,fighting,,28.0,1.0,0.0
"['Vital Spirit', 'Anger Point', 'Defiant']",0.5,0.5,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,2.0,50.0,1.0,1.0,105.0,512000.0,70.0,455.0,,Pig Monkey Pokémon,60.0,,1.0,65.0,Okorizaruオコリザル,Primeape,50.0,57.0,,70.0,95.0,fighting,,32.0,1.0,0.0
"['Intimidate', 'Flash Fire', 'Justified']",0.5,1.0,1.0,,0.5,1.0,0.5,,1.0,0.5,2.0,0.5,1.0,1.0,1.0,,,2.0,70.0,512000.0,70.0,350.0,190,Puppy Pokémon,450.0,1250000.0,0.7,55.0,Gardieガーディ,Growlithe,75.4,-580.0,70.0,50.0,60.0,fire,,19.0,1.0,
"['Intimidate', 'Flash Fire', 'Justified']",0.5,1.0,1.0,,0.5,,,100.0,,0.5,,0.5,,1.0,1.0,2.0,0.5,200.0,,5120.0,70.0,555.0,75,Legendary Pokémon,800.0,1250000.0,1.9,90.0,Windieウインディ,Arcanine,75.4,590.0,100.0,-800.0,95.0,fire,,155.0,,0.0
"['Water Absorb', 'Damp', 'Swift Swim']",1.0,1.0,1.0,2.0,-10.0,1.0,0.5,1.0,1.0,2.0,,0.5,1.0,1.0,1.0,1.0,0.5,0.5,50.0,5120.0,70.0,30000.0,255,Tadpole Pokémon,40.0,1059860.0,60.0,40.0,,Poliwag,50.0,60.0,40.0,40.0,,,,12.4,,0.0
"['Water Absorb', 'Damp', 'Swift Swim']",,-10.0,1.0,2.0,1.0,1.0,0.5,,1.0,2.0,1.0,0.5,,1.0,100.0,-10.0,0.5,0.5,,5120.0,7000.0,385.0,120,,,1059860.0,1.0,65.0,Nyorozoニョロゾ,Poliwhirl,50.0,61.0,50.0,50.0,9000.0,water,,,1.0,0.0
"['Water Absorb', 'Damp', 'Swift Swim']",0.5,0.5,1.0,2.0,2.0,1.0,0.5,,,2.0,1.0,0.5,1.0,1.0,2.0,0.5,,0.5,95.0,5120.0,70.0,,45,Tadpole Pokémon,95.0,1059860.0,13.0,90.0,,Poliwrath,5000.0,,700.0,90.0,70.0,water,fighting,54.0,1.0,0.0
"['Synchronize', 'Inner Focus', 'Magic Guard']",2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,0.5,1.0,1.0,1.0,,5120.0,,310.0,200,,15.0,1059860.0,0.9,2500.0,Caseyケーシィ,Abra,75.4,63.0,105.0,55.0,90.0,psychic,,19.5,1.0,0.0
"['Synchronize', 'Inner Focus', 'Magic Guard']",2.0,2.0,1.0,1.0,1.0,50.0,1.0,1.0,2.0,1.0,1.0,100.0,1.0,1.0,0.5,1.0,1.0,1.0,35.0,5120.0,70.0,400.0,100,Psi Pokémon,,1059860.0,1.3,,Yungererユンゲラー,Kadabra,754.0,64.0,120.0,70.0,105.0,psychic,,56.5,1.0,0.0
"['Synchronize', 'Inner Focus', 'Magic Guard']",2.0,2.0,,1.0,1.0,0.5,1.0,1.0,20.0,,1.0,1.0,-10.0,,0.5,1.0,1.0,1.0,,5120.0,70.0,,50,Psi Pokémon,65.0,1059860.0,1.5,55.0,Foodinフーディン,Alakazam,,,175.0,105.0,150.0,psychic,,,1.0,0.0
"['Guts', 'No Guard', 'Steadfast']",50.0,0.5,1.0,1.0,,1.0,1.0,2.0,,1.0,100.0,1.0,1.0,,2.0,0.5,1.0,1.0,80.0,5120.0,-700.0,305.0,,,50.0,1059860.0,0.8,70.0,Wanrikyワンリキー,Machop,75.4,66.0,35.0,35.0,350.0,fighting,,19.5,1.0,
"['Guts', 'No Guard', 'Steadfast']",0.5,0.5,10.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,-10.0,1.0,1.0,1.0,2.0,0.5,1.0,,100.0,5120.0,70.0,405.0,90,Superpower Pokémon,70.0,1059860.0,1.5,80.0,Gorikyゴーリキー,,75.4,67.0,50.0,60.0,45.0,,,,,0.0
"['Guts', 'No Guard', 'Steadfast']",0.5,0.5,1.0,1.0,200.0,1.0,100.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,-5.0,10.0,1.0,130.0,5120.0,70.0,-5050.0,45,,80.0,1059860.0,1.6,90.0,Kairikyカイリキー,Machamp,75.4,68.0,65.0,85.0,550.0,,,130.0,100.0,0.0
"['Chlorophyll', 'Gluttony']",1.0,1.0,1.0,0.5,0.5,50.0,-20.0,2.0,,0.25,1.0,2.0,1.0,1.0,2.0,1.0,100.0,0.5,75.0,5120.0,70.0,-3000.0,255,Flower Pokémon,35.0,1059860.0,0.7,50.0,Madatsubomiマダツボミ,Bellsprout,50.0,69.0,700.0,30.0,40.0,grass,poison,4.0,100.0,0.0
,-10.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,100.0,0.5,90.0,5120.0,-700.0,390.0,120,Flycatcher Pokémon,,1059860.0,,65.0,,Weepinbell,50.0,70.0,85.0,45.0,55.0,grass,poison,,1.0,
"['Chlorophyll', 'Gluttony']",1.0,1.0,,0.5,0.5,0.5,,2.0,1.0,0.25,1.0,,10.0,1.0,2.0,1.0,100.0,0.5,105.0,5120.0,70.0,490.0,45,Flycatcher Pokémon,65.0,1059860.0,1.7,80.0,Utsubotウツボット,,50.0,-710.0,100.0,70.0,70.0,grass,poison,15.5,1.0,
"['Clear Body', 'Liquid Ooze', 'Rain Dish']",0.5,1.0,1.0,2.0,0.5,,0.5,1.0,1.0,100.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,40.0,5120.0,70.0,335.0,190,Jellyfish Pokémon,35.0,1250000.0,0.9,40.0,,,50.0,72.0,,100.0,70.0,water,,45.5,1.0,0.0
"['Clear Body', 'Liquid Ooze', 'Rain Dish']",0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,70.0,5120.0,70.0,515.0,60,Jellyfish Pokémon,65.0,,1.6,80.0,Dokukurageドククラゲ,Tentacruel,50.0,73.0,,120.0,100.0,water,poison,55.0,1.0,0.0
"['Rock Head', 'Sturdy', 'Sand Veil', 'Magnet Pull', 'Sturdy', 'Galvanize']",1.0,,100.0,0.0,1.0,,,0.5,1.0,4.0,2.0,,0.5,0.25,1.0,0.5,2.0,4.0,,3840.0,70.0,30000.0,255,Rock Pokémon,100.0,,,40.0,Isitsubuteイシツブテ,Geodude,-500.0,74.0,30.0,30.0,20.0,rock,ground,,1.0,
"['Rock Head', 'Sturdy', 'Sand Veil', 'Magnet Pull', 'Sturdy', 'Galvanize']",1.0,1.0,1.0,,,,0.5,0.5,1.0,4.0,2.0,2.0,0.5,0.25,100.0,0.5,2.0,4.0,95.0,3840.0,70.0,390.0,120,,,1059860.0,,55.0,,Graveler,50.0,75.0,45.0,-450.0,35.0,rock,ground,,1.0,0.0
