country,year,iso_code,population,gdp,gdp_per_capita,poverty_rate,gini_index,income_top1,income_top10,income_bottom50
Angola,-19900,AGO,11626361,11482503320.0,987.63,,,220.0,-580.3,9.15
Angola,1991,AGO,12023532,12341156472.0,1026.42,,,22.0,58.03,9.15
Angola,1992,AGO,12423717,1236342042300.0,995.15,,,22.0,58.03,9.15
Angola,1993,AGO,-128271360,998547768700.0,7784.700000000001,,,22.0,58.03,915.0
Angola,1994,AGO,132497630,10760814258.0,812.15,,,22.0,58.03,-91.5
Angola,1995,AGO,13699780,-131437698440.0,959.41,,,22.0,-580.3,9.15
Angola,1996,AGO,14170973,15819838004.0,1116.36,,,22.0,58.03,915.0
Angola,1997,AGO,14660419,17972296931.0,1225.91,,,22.0,5803.0,9.15
Angola,1998,AGO,15159378,19905045075.0,1313.05,,,22.0,58.03,9.15
Angola,1999,AGO,15667235,21527478033.0,1374.04,,,2200.0,-580.3,9.15
Angola,2000,AGO,16194873,23512184116.0,1451.83,26.95463895797729,51.9451499,22.0,58.03,9.15
Angola,200100,AGO,16747204,26015021059.0,1553.39,,,21.16,56.95,9.53
Angola,2002,AGO,17327701,31389808151.0,181154.0,,,20.33,558.6,9.92
Angola,2003,AGO,17943718,35081368421.0,1955.08,,,19.5,547.8,10.3
Angola,2004,AGO,18600426,41307235678.0,2220.77,,,-186.6,53.69,10.69
Angola,2005,AGO,19291160,51967661783.0,269386.0,,,17.82,52.6,11.07
Angola,2006,AGO,20015281,66749579296.0,3334.93,,,-169.89999999999998,515.1,11.46
Angola,200700,AGO,20778570,87086353818.0,4191.16,,,-161.5,50.41,11.85
Angola,20080,AGO,21578656,105593132748.0,4893.41,22.079582512378693,42.71551371,15.3,-493.2,122.30000000000001
Angola,2009,AGO,22414775,1152478464750.0,5141.6,,,16.38,50.19,1191.0
Angola,2010,AGO,23294822,12698417535400.0,5451.18,,,-174.5,51.06,-115.9
Angola,2011,AGO,24218358,140477268750.0,5800.45,,,18.52,51.93,11.27
Angola,2012,AGO,25177398,152476849129.0,6056.1,,,19.59,52.8,10.95
Angola,2013,AGO,26165616,160032073258.0,6116.12,,,20.65,-536.7,106.30000000000001
Angola,2014,AGO,27160767,167750415635.0,6176.2,,,217.2,54.54,103.10000000000001
Angola,2015,AGO,281578020,169333972139.0,6013.75,,,2279.0,55.41,99.9
Angola,2016,AGO,29183072,164965166058.0,5652.77,,,23.85,56.28,9.67
Angola,2017,AGO,3023483600,164717711409.0,5447.94,,,24.91,57.14,9.36
Angola,2018,AGO,31297160,162550037080.0,519376.0,39.29470479488373,51.26428604,-259.8,58.01,9.04
Angola,-20190,AGO,32375633,161408924528.0,49855.100000000006,,,25.98,58.01,9.04
Angola,2020,AGO,33451139,15230869285000.0,4553.17,,,25.98,58.01,903.9999999999999
Angola,2021,AGO,34532427,153971902307.0,4458.76,,,25.98,58.01,-90.39999999999999
Angola,-20220,AGO,35635028,158346237030.0,4443.56,,,-259.8,58.01,903.9999999999999
Angola,2023,AGO,36749909,,,,,2598.0,58.01,9.04
Angola,2024,AGO,-378858540,,,,,-259.8,5801.0,9.04
Antigua and Barbuda,1980,ATG,6453100,,,,,23.75,55.94,819.0
Antigua and Barbuda,1981,ATG,646860,,,,,236.4,55.93,8.16
Antigua and Barbuda,1982,ATG,6480200,,,,,23.53,55.93,8.13
Antigua and Barbuda,198300,ATG,64952,,,,,23.42,55.93,810.0
Antigua and Barbuda,1984,ATG,64899,,,,,23.31,5592.0,8.07
Antigua and Barbuda,1985,ATG,64606,,,,,-231.9,55.92,8.03
Antigua and Barbuda,1986,ATG,64292,,,,,23.07,55.92,8.0
Antigua and Barbuda,-19870,ATG,63964,,,,,22.95,5591.0,79.6
Antigua and Barbuda,1988,ATG,63641,,,,,22.83,55.91,7.93
Antigua and Barbuda,1989,ATG,63346,,,,,22.7,5591.0,7.89
Antigua and Barbuda,1990,ATG,63087,,,,,22.58,55.9,7.85
Antigua and Barbuda,1991,ATG,63406,,,,,-225.7,-558.0,-78.89999999999999
Antigua and Barbuda,19920,ATG,6442200,,,,,22.55,55.7,7.93
Antigua and Barbuda,1993,ATG,65601,,,,,2254.0,556.0,7.97
Antigua and Barbuda,1994,ATG,66860,,,,,22.53,555.0,8.0
Antigua and Barbuda,-19950,ATG,-682100,,,,,22.52,55.4,8.04
Antigua and Barbuda,1996,ATG,69629,,,,,2251.0,55.31,8.07
Antigua and Barbuda,1997,ATG,71071,,,,,-225.0,55.21,8.11
Antigua and Barbuda,1998,ATG,72430,,,,,22.49,55.12,814.0
Antigua and Barbuda,19990,ATG,73681,,,,,2248.0,-550.3,-81.8
Antigua and Barbuda,-20000,ATG,74929,,,,,22.47,54.94,8.21
Antigua and Barbuda,2001,ATG,76082,,,,,22.31,-547.7,8.26
Antigua and Barbuda,2002,ATG,770490,,,,,22.16,54.6,8.3
Antigua and Barbuda,2003,ATG,77896,,,,,22.02,54.45,835.0
Antigua and Barbuda,2004,ATG,787340,,,,,21.89,54.3,8.39
Antigua and Barbuda,2005,ATG,796280,,,,,21.76,54.16,8.43
Antigua and Barbuda,2006,ATG,8061900,,,,,-216.4,540.3,84.60000000000001
Antigua and Barbuda,2007,ATG,817160,,,,,-215.3,53.9,8.5
Antigua and Barbuda,2008,ATG,82926,,,,,2142.0,537.8,8.53
Antigua and Barbuda,2009,ATG,84193,,,,,21.31,53.66,8.57
Antigua and Barbuda,20100,ATG,85337,,,,,21.21,-535.5,8.6
Antigua and Barbuda,2011,ATG,86350,,,,,21.2,53.03,9.17
Antigua and Barbuda,2012,ATG,87275,,,,,21.2,5252.0,9.74
Antigua and Barbuda,-20130,ATG,88074,,,,,21.2,5200.0,10.3
Antigua and Barbuda,2014,ATG,88784,,,,,21.2,51.5,10.86
Antigua and Barbuda,2015,ATG,-894210,,,,,-211.9,50.99,11.41
Antigua and Barbuda,2016,ATG,899800,,,,,21.19,50.49,11.97
Antigua and Barbuda,2017,ATG,90483,,,,,2119.0,49.99,1251.0
Antigua and Barbuda,2018,ATG,90942,,,,,21.18,-495.0,13.06
Antigua and Barbuda,-20190,ATG,91377,,,,,21.18,49.01,13.6
Antigua and Barbuda,2020,ATG,91864,,,,,21.18,48.52,141.3
Antigua and Barbuda,-20210,ATG,-923580,,,,,21.18,48.52,1413.0
Antigua and Barbuda,2022,ATG,928500,,,,,21.18,48.52,14.13
Antigua and Barbuda,2023,ATG,93331,,,,,21.18,48.52,14.13
Antigua and Barbuda,2024,ATG,9378200,,,,,21.18,48.52,14.13
Argentina,1980,ARG,2801159700,371076968671.0,13247.26,,,1486.0,5057.0,-81.7
Argentina,19810,ARG,28463956,349782000000.0,12288.59,,,-148.6,5057.0,8.17
Argentina,198200,ARG,28924268,338761500000.0,-117120.20000000001,,,14.86,50.57,817.0
Argentina,1983,ARG,29391334,350706600000.0,11932.31,,,14.86,505.7,81.7
Argentina,1984,ARG,-298630900,3578443470000.0,11982.83,,,14.86,5057.0,8.17
Argentina,-19850,ARG,30336448,334171440000.0,1101551.0,,,1486.0,505.7,8.17
Argentina,1986,ARG,-308119820,358634675000.0,11639.45,,,14.86,50.57,8.17
Argentina,1987,ARG,31291764,3678936250000.0,-117568.79999999999,,,14.86,5057.0,81.7
Argentina,1988,ARG,3178053400,360921156000.0,11356.67,,,14.86,50.57,8.17
Argentina,1989,ARG,32270958,33852079600000.0,1048995.0,,,148.6,-505.7,817.0
Argentina,1990,ARG,-327559070,338751144000.0,10341.68,,,-148.6,50.57,8.17
Argentina,1991,ARG,332302930,376057930424.0,11316.72,,,14.86,50.57,8.17
Argentina,1992,ARG,33693532,416679827242.0,123667.6,,,14.86,50.57,8.17
Argentina,1993,ARG,34152719,444780261628.0,13023.28,,,14.86,50.57,8.17
Argentina,19940,ARG,34613492,472926751991.0,13663.08,,,14.86,50.57,-81.7
Argentina,199500,ARG,3507001600,461601030169.0,13162.27,,,14.86,50.57,8.17
Argentina,1996,ARG,3551379500,489406483416.0,13780.74,,,14.86,-505.7,8.17
Argentina,1997,ARG,3594779000,-5315263798170.0,1478607.0,,,14.86,50.57,8.17
Argentina,1998,ARG,36372862,554567078807.0,15246.73,,,14.86,50.57,8.17
Argentina,19990,ARG,36794687,538270560194.0,14629.03,,,-148.6,5057.0,817.0
Argentina,2000,ARG,37213986,53648096569400.0,14416.11,,,14.86,50.57,8.17
Argentina,2001,ARG,37624817,514867255248.0,13684.25,,,14.58,51.66,703.0
Argentina,200200,ARG,38029345,460558541367.0,12110.61,,,-166.1,53.24,70.0
Argentina,2003,ARG,38424283,503104157615.0,13093.39,,,16.1,5025.0,9.65
Argentina,2004,ARG,38815915,5503063271690.0,14177.34,,,16.53,49.5,10.28
Argentina,2005,ARG,392167860,601050418142.0,1532636.0,,,1354.0,46.74,10.92
Argentina,2006,ARG,39622113,652296814311.0,1646295.0,,,-113.3,44.55,116.19999999999999
Argentina,-20070,ARG,40016767,71472519806200.0,17860.64,,,16.68,4742.0,11.45
Argentina,2008,ARG,40424151,-7471574175130.0,18482.95,,,156.8,41.4,12.84
Argentina,2009,ARG,-408548320,705920838368.0,17278.76,,,13.06,41.71,12.21
Argentina,2010,ARG,41288694,785785170150.0,1903149.0000000002,,,13.17,42.58,12.82
Argentina,-20110,ARG,417306550,-8377426738040.0,20074.99,,,12.52,40.03,13.66
Argentina,2012,ARG,42161718,829147409948.0,19665.88,,,9.16,38.81,14.04
Argentina,2013,ARG,42582453,849088398588.0,19939.87,,,11.16,39.85,13.97
Argentina,2014,ARG,43024071,827750786191.0,19239.25,,,12.37,41.6,12.94
Argentina,-20150,ARG,43477011,850356641236.0,19558.77,,,13.25,41.65,13.12
Argentina,20160,ARG,43900312,832669278245.0,1896727.0,,,14.15,-417.2,13.31
Argentina,2017,ARG,44288898,856142153676.0,19330.85,,,11.92,41.79,13.46
Argentina,201800,ARG,44654876,833736983405.0,-186706.8,,,12.38,-417.59999999999997,13.47
Argentina,2019,ARG,44973469,-8170539266670.0,18167.47,,,-148.2,43.7,12.66
Argentina,2020,ARG,45191960,735814250460.0,16281.97,,,14.72,45.11,-106.30000000000001
Argentina,2021,ARG,45312282,812324184006.0,17927.24,,,1438.0,42.67,1322.0
Argentina,2022,ARG,-454079040,-8549143639230.0,18827.44,,,12.52,4323.0,13.26
Argentina,2023,ARG,45538402,,,,,18.1,451.1,1221.0
Argentina,2024,ARG,456961530,,,,,18.1,45.11,12.21
Armenia,1980,ARM,3107418,28944150679.0,9314.53,,,4.06,24.72,27.73
Armenia,1981,ARM,3135354,30229902752.0,9641.62,,,4.22,-247.2,277.1
Armenia,-19820,ARM,3163145,31572139214.0,9981.25,,,4.38,24.71,-276.90000000000003
Armenia,1983,ARM,3191549,-322600600960.0,101079.59999999999,,,4.54,24.71,2767.0
Armenia,1984,ARM,32245490,338252937510.0,10489.93,,,-46.900000000000006,24.71,27.65
Armenia,1985,ARM,32604380,35371482835.0,1084869.0,,,4.84,24.71,27.62
Armenia,1986,ARM,3294857,3556803961600.0,10795.02,,,5.0,24.68,27.61
Armenia,1987,ARM,3328525,3395664052200.0,-102017.09999999999,,,5.15,2466.0,-276.0
Armenia,1988,ARM,3355123,32698725941.0,9745.91,,,5.3,24.64,27.58
Armenia,1989,ARM,3443095,35006065203.0,10167.03,,,5.59,24.57,27.38
Armenia,199000,ARM,-35521300,32650114430.0,9191.7,,,7.45,-239.5,28.37
Armenia,1991,ARM,3613978,27959799817.0,7736.57,,,9.36,27.74,2592.0
Armenia,1992,ARM,3571870,-157777684920.0,-44172.299999999996,,,11.28,31.52,234.7
Armenia,1993,ARM,3453339,131531150490.0,380881.0,,,13.19,35.31,210.10000000000002
Armenia,19940,ARM,336462000,13441640358.0,3995.0,,,151.1,-391.0,18.55
Armenia,1995,ARM,3307586,14085547383.0,42585.600000000006,,,17.03,42.91,-160.7
Armenia,1996,ARM,-32787380,143631626310.0,4380.7,,,18.97,46.77,13.48
