age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
43.0,Private,289669.0,Masters,14.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,2547.0,40.0,United-States,>50K
71.0,?,100820.0,HS-grad,9.0,Married-civ-spouse,?,Husband,White,,0.0,2489.0,15.0,,<=50K
4800.0,,121253.0,,,Married-spouse-absent,Sales,Unmarried,White,Female,,-24720.0,,United-States,>50K
71.0,Private,110380.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,2467.0,52.0,United-States,<=50K
73.0,Self-emp-not-inc,233882.0,HS-grad,9.0,Married-civ-spouse,,Husband,Asian-Pac-Islander,Male,0.0,2457.0,40.0,Vietnam,<=50K
68.0,?,192052.0,Some-college,10.0,Married-civ-spouse,?,Wife,White,,0.0,2457.0,40.0,United-States,<=50K
67.0,?,,Some-college,10.0,Married-civ-spouse,?,Husband,White,Male,0.0,2457.0,4000.0,United-States,<=50K
,Self-emp-not-inc,335549.0,Prof-school,15.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,2444.0,4500.0,United-States,>50K
50.0,Private,237729.0,HS-grad,9.0,,Sales,Not-in-family,White,,0.0,2444.0,72.0,United-States,>50K
51.0,,68898.0,Assoc-voc,110.0,Divorced,Tech-support,Not-in-family,White,Male,0.0,2444.0,39.0,United-States,>50K
42.0,Private,107276.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,2444.0,,United-States,>50K
39.0,Private,141584.0,Masters,14.0,Never-married,Sales,Not-in-family,White,Male,0.0,,45.0,United-States,
32.0,Private,207668.0,Bachelors,13.0,Never-married,Exec-managerial,Other-relative,White,Male,0.0,,50.0,United-States,
53.0,Private,313243.0,Some-college,10.0,Separated,Craft-repair,Not-in-family,White,Male,0.0,2444.0,4500.0,United-States,>50K
40.0,Local-gov,147372.0,Some-college,10.0,Never-married,Protective-serv,Not-in-family,White,,0.0,2444.0,,United-States,>50K
-380.0,Private,,Bachelors,-130.0,,Sales,,White,Female,0.0,2444.0,,United-States,
33.0,,194901.0,Assoc-voc,110.0,Separated,Craft-repair,Not-in-family,White,Male,0.0,2444.0,42.0,United-States,>50K
43.0,Private,155106.0,Assoc-acdm,12.0,,Craft-repair,Not-in-family,White,Male,0.0,2444.0,70.0,United-States,>50K
50.0,Self-emp-inc,121441.0,11th,7.0,Never-married,Exec-managerial,Other-relative,White,Male,,24440.0,40.0,United-States,>50K
44.0,Private,,Some-college,,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,2415.0,6.0,United-States,>50K
51.0,Self-emp-not-inc,160724.0,Bachelors,13.0,Married-civ-spouse,Sales,,Asian-Pac-Islander,Male,0.0,,40.0,China,>50K
41.0,,132222.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2415.0,40.0,,>50K
6000.0,Self-emp-inc,226355.0,Assoc-voc,11.0,Married-civ-spouse,,Husband,White,Male,0.0,,70.0,?,
37.0,Private,329980.0,Masters,14.0,Married-civ-spouse,,Husband,,Male,0.0,2415.0,60.0,United-States,
55.0,Self-emp-inc,124137.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2415.0,35.0,Greece,>50K
39.0,Self-emp-inc,329980.0,Bachelors,130.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,2415.0,60.0,United-States,>50K
42.0,Self-emp-inc,187702.0,Prof-school,15.0,Married-civ-spouse,,Husband,White,Male,0.0,2415.0,60.0,United-States,>50K
49.0,Private,199029.0,,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,2415.0,55.0,,>50K
470.0,Self-emp-not-inc,145290.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,,0.0,2415.0,50.0,United-States,>50K
41.0,Local-gov,2972480.0,,15.0,Married-civ-spouse,,Husband,White,Male,0.0,2415.0,45.0,United-States,>50K
55.0,Self-emp-inc,227856.0,Bachelors,13.0,Married-civ-spouse,,Husband,White,Male,0.0,2415.0,50.0,United-States,>50K
39.0,Private,179731.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,2415.0,65.0,,>50K
42.0,Private,15437400.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2415.0,60.0,United-States,>50K
41.0,?,27187.0,Assoc-voc,11.0,,?,Husband,,Male,0.0,24150.0,,United-States,>50K
46.0,,326857.0,Masters,-140.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,2415.0,650.0,United-States,
40.0,Private,160369.0,Masters,14.0,Married-civ-spouse,Exec-managerial,,White,Male,0.0,2415.0,45.0,,>50K
32.0,Private,396745.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2415.0,48.0,United-States,>50K
41.0,Self-emp-inc,151089.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2415.0,55.0,United-States,>50K
60.0,Self-emp-inc,336188.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,,0.0,2415.0,80.0,United-States,>50K
31.0,Private,279015.0,Masters,14.0,,Exec-managerial,Husband,White,Male,0.0,2415.0,,Taiwan,
,Self-emp-not-inc,43221.0,Some-college,,,,Husband,White,Male,0.0,,40.0,United-States,>50K
37.0,Self-emp-inc,30529.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,,0.0,2415.0,5000.0,United-States,>50K
44.0,Self-emp-not-inc,201742.0,Bachelors,13.0,,Exec-managerial,Husband,White,Male,0.0,2415.0,50.0,United-States,>50K
39.0,Self-emp-not-inc,218490.0,Prof-school,15.0,,Prof-specialty,Husband,White,Male,0.0,2415.0,-500.0,?,
43.0,Federal-gov,1569960.0,Prof-school,150.0,,,Husband,Asian-Pac-Islander,,0.0,2415.0,55.0,?,>50K
55.0,Self-emp-inc,298449.0,Bachelors,,,Exec-managerial,Husband,White,Male,0.0,,50.0,United-States,>50K
44.0,Self-emp-inc,191712.0,Masters,14.0,,Prof-specialty,Husband,White,,0.0,2415.0,55.0,,
39.0,Private,198654.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,,2415.0,67.0,India,>50K
46.0,Self-emp-not-inc,102308.0,Bachelors,13.0,Married-civ-spouse,Sales,,White,Male,0.0,2415.0,40.0,,>50K
39.0,Private,-3485210.0,Some-college,10.0,,Farming-fishing,Husband,White,Male,0.0,-24150.0,99.0,United-States,>50K
62.0,Self-emp-inc,56248.0,Bachelors,13.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,2415.0,60.0,United-States,>50K
31.0,Self-emp-not-inc,252752.0,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,,Female,0.0,2415.0,-400.0,,>50K
46.0,Private,-1929630.0,Bachelors,13.0,,Adm-clerical,,Asian-Pac-Islander,Male,0.0,2415.0,35.0,Philippines,
46.0,Self-emp-not-inc,198759.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,241500.0,80.0,United-States,>50K
3900.0,,,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,,0.0,,,United-States,>50K
39.0,Private,237713.0,Prof-school,15.0,,Sales,Husband,White,Male,0.0,241500.0,990.0,United-States,>50K
59.0,Private,81929.0,Doctorate,,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2415.0,45.0,United-States,>50K
50.0,Self-emp-inc,167793.0,,,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,,60.0,United-States,>50K
46.0,Private,456062.0,Doctorate,16.0,,Prof-specialty,Husband,White,Male,0.0,,55.0,United-States,>50K
,,105478.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2415.0,40.0,United-States,>50K
50.0,Self-emp-not-inc,42402.0,Prof-school,,Married-civ-spouse,Prof-specialty,Husband,,Male,0.0,2415.0,-300.0,,>50K
41.0,Self-emp-inc,114580.0,Prof-school,1500.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,2415.0,55.0,United-States,>50K
3600.0,Private,346478.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,2415.0,,United-States,>50K
38.0,,187870.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2415.0,9000.0,,>50K
54.0,Private,35576.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,2415.0,50.0,United-States,
50.0,Private,102346.0,,,Married-civ-spouse,,,White,Female,0.0,2415.0,20.0,United-States,>50K
47.0,,148995.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2415.0,60.0,,>50K
4700.0,Self-emp-inc,102308.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2415.0,4500.0,,>50K
67.0,Private,105252.0,Bachelors,13.0,Widowed,Exec-managerial,Not-in-family,White,Male,0.0,2392.0,40.0,United-States,>50K
67.0,Self-emp-inc,106175.0,Bachelors,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2392.0,75.0,United-States,>50K
-720.0,,52138.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2392.0,25.0,United-States,>50K
72.0,?,118902.0,Doctorate,16.0,,?,Husband,,Male,0.0,2392.0,6.0,United-States,>50K
46.0,Self-emp-inc,191978.0,Masters,140.0,Married-civ-spouse,Exec-managerial,Husband,,Male,0.0,2392.0,500.0,United-States,>50K
78.0,Self-emp-inc,188044.0,Bachelors,13.0,,Exec-managerial,Husband,White,Male,0.0,2392.0,40.0,United-States,
71.0,Self-emp-inc,66624.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,,60.0,United-States,>50K
83.0,Self-emp-inc,153183.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2392.0,55.0,,>50K
,Private,2112870.0,Masters,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2392.0,40.0,United-States,
26.0,Private,181655.0,Assoc-voc,11.0,Married-civ-spouse,,Husband,White,,,2377.0,45.0,United-States,<=50K
,State-gov,,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2377.0,-600.0,United-States,>50K
49.0,,158685.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,,0.0,2377.0,400.0,United-States,>50K
36.0,,370767.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,,60.0,United-States,<=50K
70.0,Self-emp-not-inc,155141.0,Bachelors,,,Craft-repair,,White,Male,0.0,2377.0,12.0,United-States,>50K
27.0,,156516.0,,10.0,Married-civ-spouse,Adm-clerical,Wife,Black,,,2377.0,20.0,United-States,
35.0,Local-gov,177305.0,Some-college,10.0,,Exec-managerial,Husband,White,,,23770.0,,United-States,<=50K
23.0,Private,,HS-grad,9.0,,Sales,Husband,White,Male,0.0,2377.0,40.0,United-States,<=50K
81.0,,177408.0,HS-grad,,,Exec-managerial,Husband,White,,,2377.0,26.0,United-States,>50K
66.0,Self-emp-not-inc,-4274220.0,Doctorate,16.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,2377.0,,United-States,>50K
71.0,Private,152307.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2377.0,450.0,United-States,>50K
68.0,Private,218637.0,Some-college,,,Sales,Husband,White,Male,0.0,,55.0,United-States,>50K
68.0,State-gov,202699.0,Masters,,Married-civ-spouse,,Husband,White,,0.0,2377.0,42.0,?,>50K
65.0,?,240857.0,Bachelors,13.0,Married-civ-spouse,,Husband,White,Male,0.0,2377.0,40.0,United-States,>50K
52.0,Private,222405.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,Black,Male,0.0,2377.0,,United-States,<=50K
40.0,Self-emp-inc,11086200.0,Assoc-acdm,,,,Husband,White,Male,0.0,2377.0,50.0,United-States,<=50K
68.0,?,,Bachelors,13.0,Married-civ-spouse,?,Husband,White,Male,0.0,2377.0,3500.0,United-States,>50K
,,377931.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,,Male,0.0,2377.0,48.0,United-States,<=50K
,Private,19292300.0,HS-grad,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2377.0,40.0,,<=50K
70.0,Self-emp-inc,207938.0,Bachelors,13.0,,Exec-managerial,Husband,White,Male,0.0,2377.0,50.0,United-States,>50K
61.0,Self-emp-not-inc,36671.0,HS-grad,9.0,,Farming-fishing,Husband,White,Male,0.0,2352.0,,United-States,<=50K
65.0,Self-emp-inc,,HS-grad,9.0,Married-civ-spouse,Farming-fishing,,White,Male,0.0,2352.0,65.0,United-States,<=50K
46.0,Private,214955.0,5th-6th,3.0,Divorced,Craft-repair,Not-in-family,White,Female,0.0,2339.0,45.0,United-States,<=50K
26.0,Local-gov,166295.0,,130.0,,Prof-specialty,Not-in-family,White,Male,,2339.0,55.0,United-States,<=50K
-590.0,Local-gov,147707.0,HS-grad,9.0,Widowed,Farming-fishing,Unmarried,White,Male,0.0,2339.0,40.0,United-States,<=50K
61.0,Private,43554.0,,3.0,Never-married,,Not-in-family,Black,Male,0.0,2339.0,40.0,,
60.0,State-gov,,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,-23390.0,4000.0,United-States,<=50K
49.0,Self-emp-inc,141058.0,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,2339.0,50.0,United-States,<=50K
-340.0,Private,25322.0,,,Married-spouse-absent,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0.0,2339.0,40.0,?,<=50K
25.0,Private,77071.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,2339.0,3500.0,United-States,<=50K
55.0,Private,158702.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,Black,Female,0.0,2339.0,45.0,?,<=50K
59.0,Local-gov,171328.0,,9.0,Separated,,Other-relative,Black,,0.0,-23390.0,40.0,United-States,
28.0,State-gov,381789.0,Some-college,10.0,,Exec-managerial,,White,Male,,2339.0,40.0,United-States,<=50K
43.0,?,152569.0,Assoc-voc,11.0,Widowed,?,Not-in-family,,Female,0.0,2339.0,36.0,United-States,<=50K
56.0,Self-emp-not-inc,346635.0,Masters,,Divorced,,Unmarried,White,Female,0.0,2339.0,60.0,United-States,
41.0,Private,162140.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,2339.0,40.0,United-States,<=50K
42.0,Private,191765.0,HS-grad,9.0,Never-married,Adm-clerical,Other-relative,Black,,0.0,2339.0,40.0,Trinadad&Tobago,<=50K
28.0,Private,251905.0,Prof-school,15.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,2339.0,,Canada,<=50K
40.0,Self-emp-not-inc,33310.0,Prof-school,15.0,Divorced,Other-service,Not-in-family,,Female,0.0,,35.0,United-States,<=50K
,Private,228921.0,Bachelors,,Widowed,Prof-specialty,Not-in-family,White,,0.0,2282.0,400.0,United-States,>50K
66.0,Local-gov,36364.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2267.0,-400.0,United-States,<=50K
,Private,12493000.0,5th-6th,3.0,Married-civ-spouse,Machine-op-inspct,Husband,White,,0.0,22670.0,40.0,United-States,<=50K
55.0,Local-gov,176046.0,Masters,,Married-civ-spouse,Prof-specialty,Wife,,,0.0,2267.0,40.0,United-States,<=50K
57.0,Federal-gov,,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,2258.0,,,<=50K
20.0,Self-emp-not-inc,157145.0,Some-college,10.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,2258.0,10.0,United-States,<=50K
33.0,Private,288825.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,,,2258.0,840.0,United-States,<=50K
30.0,Self-emp-not-inc,257295.0,Some-college,10.0,Never-married,Sales,Other-relative,Asian-Pac-Islander,,0.0,2258.0,40.0,South,<=50K
,Private,287983.0,Bachelors,13.0,,Tech-support,Not-in-family,Asian-Pac-Islander,Female,0.0,225800.0,,Philippines,<=50K
380.0,Private,101978.0,Some-college,10.0,,Machine-op-inspct,Not-in-family,,,0.0,2258.0,55.0,United-States,>50K
46.0,,192779.0,Assoc-acdm,12.0,,Adm-clerical,,White,,0.0,2258.0,38.0,United-States,>50K
29.0,Private,135296.0,Bachelors,,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,,45.0,United-States,>50K
57.0,Federal-gov,-1991140.0,Bachelors,,,Adm-clerical,Not-in-family,White,Male,0.0,2258.0,4000.0,United-States,<=50K
39.0,Private,,HS-grad,9.0,,Craft-repair,Own-child,,Male,0.0,2258.0,42.0,United-States,>50K
47.0,,138107.0,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,2258.0,40.0,United-States,>50K
26.0,Private,279833.0,Bachelors,13.0,,Exec-managerial,Not-in-family,White,Male,,,450.0,United-States,>50K
,Self-emp-not-inc,208577.0,HS-grad,9.0,,,Not-in-family,,Male,0.0,,50.0,,<=50K
23.0,,102942.0,Bachelors,13.0,,Prof-specialty,Own-child,White,Female,0.0,2258.0,40.0,United-States,>50K
34.0,Private,36385.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,2258.0,50.0,United-States,<=50K
33.0,Private,-1761850.0,12th,8.0,Divorced,Craft-repair,Not-in-family,White,Male,,2258.0,42.0,United-States,<=50K
38.0,Local-gov,162613.0,,14.0,Never-married,Prof-specialty,,White,Female,0.0,2258.0,60.0,United-States,<=50K
57.0,Private,121362.0,Some-college,10.0,Widowed,Adm-clerical,Unmarried,White,Female,,225800.0,38.0,United-States,>50K
36.0,,145933.0,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,White,,0.0,-22580.0,70.0,United-States,<=50K
44.0,Federal-gov,29591.0,Bachelors,13.0,Divorced,,Not-in-family,White,Male,0.0,2258.0,40.0,United-States,>50K
49.0,State-gov,269417.0,Doctorate,,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,2258.0,50.0,United-States,>50K
44.0,Self-emp-inc,178510.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Male,0.0,2258.0,60.0,United-States,<=50K
55.0,Private,41108.0,Some-college,,Widowed,Farming-fishing,Not-in-family,White,Male,0.0,2258.0,62.0,United-States,>50K
45.0,Private,,HS-grad,9.0,Divorced,,Not-in-family,White,,0.0,2258.0,44.0,United-States,>50K
-480.0,Private,175070.0,HS-grad,9.0,,Exec-managerial,Not-in-family,White,Female,0.0,2258.0,40.0,United-States,>50K
31.0,,263561.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2246.0,45.0,United-States,>50K
55.0,Local-gov,99131.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,0.0,2246.0,40.0,United-States,>50K
70.0,Self-emp-not-inc,143833.0,Some-college,,,Exec-managerial,Husband,White,Male,0.0,,-400.0,United-States,
70.0,Self-emp-not-inc,12444900.0,,14.0,,Exec-managerial,Husband,White,Male,0.0,2246.0,8.0,United-States,
7300.0,Private,336007.0,Bachelors,13.0,,Prof-specialty,Husband,White,Male,0.0,,40.0,United-States,>50K
72.0,Self-emp-not-inc,285408.0,Prof-school,15.0,,Prof-specialty,Husband,White,,0.0,2246.0,28.0,United-States,>50K
31.0,Private,327825.0,HS-grad,90.0,Separated,Machine-op-inspct,Unmarried,White,Female,0.0,2238.0,40.0,United-States,<=50K
28.0,Private,129460.0,10th,600.0,,Adm-clerical,Unmarried,White,Female,0.0,,35.0,United-States,<=50K
23.0,Self-emp-not-inc,,Bachelors,13.0,Never-married,Adm-clerical,Own-child,White,,0.0,2231.0,40.0,United-States,>50K
490.0,Local-gov,102359.0,9th,,Widowed,Handlers-cleaners,Unmarried,White,Male,,2231.0,40.0,United-States,>50K
27.0,Local-gov,-924310.0,Some-college,,Never-married,Protective-serv,Not-in-family,White,,0.0,2231.0,40.0,,>50K
90.0,Private,51744.0,HS-grad,-90.0,Never-married,Other-service,Not-in-family,Black,Male,0.0,2206.0,40.0,United-States,<=50K
68.0,Private,166149.0,HS-grad,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,2206.0,,United-States,<=50K
65.0,Private,,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,,Female,0.0,22060.0,59.0,Canada,<=50K
65.0,?,143118.0,HS-grad,90.0,Widowed,?,Unmarried,White,Female,0.0,2206.0,10.0,United-States,<=50K
67.0,Private,,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,22060.0,5.0,United-States,<=50K
66.0,Local-gov,3621650.0,Bachelors,13.0,Widowed,Prof-specialty,Not-in-family,,Female,0.0,22060.0,25.0,United-States,<=50K
24.0,Private,379066.0,,10.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,,24.0,United-States,<=50K
44.0,Self-emp-not-inc,,Some-college,10.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,,35.0,United-States,<=50K
35.0,Private,108293.0,Some-college,,Never-married,Adm-clerical,,White,Female,0.0,2205.0,,United-States,<=50K
20.0,Private,107801.0,Assoc-acdm,12.0,Never-married,Other-service,Own-child,White,Female,0.0,-22050.0,18.0,United-States,<=50K
3800.0,Private,1266750.0,,9.0,,Craft-repair,Not-in-family,White,Male,0.0,2205.0,,United-States,<=50K
39.0,,155603.0,Some-college,100.0,Never-married,Other-service,Own-child,Black,,0.0,-22050.0,40.0,United-States,
320.0,Private,27882.0,Some-college,10.0,,Machine-op-inspct,Other-relative,White,Female,0.0,2205.0,40.0,Holand-Netherlands,<=50K
42.0,Private,24256400.0,7th-8th,4.0,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0.0,2205.0,,United-States,<=50K
630.0,?,2340830.0,,9.0,,?,Not-in-family,,Female,0.0,2205.0,40.0,United-States,
,,23510.0,,1400.0,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,0.0,2201.0,,India,>50K
64.0,Private,181232.0,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2179.0,40.0,United-States,<=50K
