country,year,iso_code,population,gdp,gdp_per_capita,poverty_rate,gini_index,income_top1,income_top10,income_bottom50
Andorra,2018.0,,75181.0,,,,,10.84,,18.42
Andorra,2019.0,,76492.0,,,,,10.5,35.05,18.6
,2020.0,AND,77397.0,,,,,10.59,34.89,18.52
Andorra,2021.0,,78379.0,,,,,11.41,35.57,18.34
Andorra,2022.0,AND,79722.0,,,,,11.51,,18.4
,2023.0,AND,80869.0,,,,,11.51,,18.4
Andorra,2024.0,AND,81955.0,,,,,11.51,35.71,18.4
Angola,1980.0,AGO,8133867.0,10330398679.0,1270.05,,,22.0,,9.15
Angola,1981.0,AGO,8435605.0,,1199.66,,,,58.03,9.15
,1982.0,AGO,8751653.0,9643454557.0,1101.9,,,22.0,58.03,
,1983.0,AGO,9082985.0,9325809281.0,1026.73,,,,58.03,9.15
Angola,1984.0,AGO,9425921.0,,994.07,,,22.0,,9.15
Angola,1985.0,AGO,9779125.0,,963.3,,,22.0,,9.15
Angola,1986.0,,10139459.0,8569986810.0,845.21,,,22.0,58.03,9.15
Angola,1987.0,AGO,,,908.83,,,,58.03,9.15
Angola,1988.0,AGO,10861299.0,10911810585.0,,,,22.0,,9.15
,1989.0,AGO,11238562.0,11089228164.0,986.71,,,22.0,58.03,9.15
Angola,1990.0,AGO,11626361.0,11482503320.0,987.63,,,,58.03,9.15
Angola,1991.0,AGO,,12341156472.0,1026.42,,,,,9.15
Angola,1992.0,AGO,,12363420423.0,,,,22.0,58.03,9.15
Angola,,AGO,12827136.0,9985477687.0,778.47,,,,58.03,9.15
Angola,,,13249763.0,10760814258.0,,,,22.0,,9.15
Angola,1995.0,AGO,13699780.0,13143769844.0,959.41,,,22.0,58.03,9.15
Angola,1996.0,AGO,14170973.0,,1116.36,,,22.0,58.03,
Angola,1997.0,AGO,,17972296931.0,1225.91,,,22.0,,9.15
Angola,1998.0,AGO,15159378.0,19905045075.0,1313.05,,,22.0,58.03,9.15
Angola,1999.0,AGO,,,1374.04,,,22.0,,
,2000.0,AGO,16194873.0,23512184116.0,,26.95463895797729,51.9451499,22.0,58.03,9.15
Angola,2001.0,AGO,16747204.0,,1553.39,,,,56.95,9.53
Angola,2002.0,AGO,17327701.0,31389808151.0,,,,,55.86,9.92
Angola,2003.0,AGO,17943718.0,35081368421.0,1955.08,,,,,10.3
,2004.0,AGO,18600426.0,41307235678.0,2220.77,,,18.66,53.69,10.69
,2005.0,,,,2693.86,,,,52.6,11.07
Angola,,AGO,20015281.0,66749579296.0,3334.93,,,16.99,51.51,11.46
,2007.0,AGO,,87086353818.0,4191.16,,,,,11.85
Angola,2008.0,AGO,21578656.0,105593132748.0,4893.41,22.079582512378693,,15.3,49.32,12.23
Angola,2009.0,,22414775.0,115247846475.0,5141.6,,,,50.19,11.91
,2010.0,AGO,23294822.0,126984175354.0,5451.18,,,,,11.59
Angola,2011.0,AGO,24218358.0,140477268750.0,,,,18.52,,11.27
Angola,2012.0,,25177398.0,,6056.1,,,19.59,52.8,10.95
Angola,2013.0,AGO,26165616.0,160032073258.0,6116.12,,,,53.67,10.63
Angola,2014.0,AGO,,167750415635.0,6176.2,,,,,10.31
Angola,2015.0,AGO,28157802.0,169333972139.0,,,,22.79,55.41,9.99
Angola,2016.0,,,164965166058.0,5652.77,,,,56.28,9.67
Angola,2017.0,,30234836.0,164717711409.0,5447.94,,,,57.14,
,2018.0,AGO,,,5193.76,39.29470479488373,51.26428604,25.98,58.01,9.04
,2019.0,AGO,32375633.0,161408924528.0,,,,25.98,58.01,9.04
Angola,2020.0,AGO,33451139.0,,,,,25.98,,9.04
Angola,2021.0,AGO,34532427.0,153971902307.0,4458.76,,,25.98,58.01,9.04
Angola,2022.0,AGO,,158346237030.0,,,,25.98,58.01,9.04
Angola,,AGO,36749909.0,,,,,25.98,58.01,9.04
,,AGO,,,,,,25.98,58.01,9.04
Antigua and Barbuda,1980.0,ATG,,,,,,23.75,,
Antigua and Barbuda,,ATG,64686.0,,,,,,,
,1982.0,ATG,64802.0,,,,,23.53,,
Antigua and Barbuda,1983.0,ATG,64952.0,,,,,23.42,,8.1
Antigua and Barbuda,1984.0,ATG,64899.0,,,,,23.31,,8.07
Antigua and Barbuda,1985.0,ATG,,,,,,,55.92,8.03
,1986.0,ATG,64292.0,,,,,23.07,55.92,8.0
,1987.0,ATG,,,,,,22.95,55.91,7.96
,,,63641.0,,,,,22.83,,
Antigua and Barbuda,1989.0,,,,,,,22.7,55.91,7.89
Antigua and Barbuda,1990.0,ATG,63087.0,,,,,22.58,55.9,7.85
Antigua and Barbuda,1991.0,,63406.0,,,,,,55.8,7.89
,1992.0,ATG,64422.0,,,,,22.55,,7.93
Antigua and Barbuda,,ATG,65601.0,,,,,22.54,55.6,7.97
Antigua and Barbuda,1994.0,ATG,,,,,,,55.5,8.0
Antigua and Barbuda,1995.0,ATG,68210.0,,,,,22.52,55.4,8.04
,1996.0,ATG,,,,,,22.51,55.31,8.07
,,,71071.0,,,,,22.5,55.21,
Antigua and Barbuda,1998.0,ATG,72430.0,,,,,22.49,,8.14
Antigua and Barbuda,1999.0,ATG,,,,,,22.48,55.03,
,2000.0,ATG,74929.0,,,,,22.47,54.94,
Antigua and Barbuda,2001.0,ATG,,,,,,22.31,54.77,8.26
Antigua and Barbuda,,,77049.0,,,,,22.16,54.6,
Antigua and Barbuda,2003.0,ATG,77896.0,,,,,22.02,54.45,8.35
Antigua and Barbuda,2004.0,ATG,78734.0,,,,,21.89,54.3,8.39
Antigua and Barbuda,,ATG,79628.0,,,,,21.76,54.16,
Antigua and Barbuda,2006.0,ATG,80619.0,,,,,,54.03,
,2007.0,ATG,81716.0,,,,,21.53,53.9,8.5
,,ATG,82926.0,,,,,,,
Antigua and Barbuda,2009.0,ATG,84193.0,,,,,21.31,53.66,8.57
Antigua and Barbuda,,ATG,,,,,,21.21,,8.6
Antigua and Barbuda,,,,,,,,,53.03,
,2012.0,ATG,87275.0,,,,,21.2,52.52,9.74
Antigua and Barbuda,,ATG,,,,,,,52.0,10.3
,2014.0,,,,,,,,,10.86
Antigua and Barbuda,2015.0,,89421.0,,,,,21.19,50.99,11.41
Antigua and Barbuda,2016.0,ATG,,,,,,21.19,50.49,
,2017.0,ATG,90483.0,,,,,21.19,49.99,
Antigua and Barbuda,2018.0,,90942.0,,,,,21.18,49.5,13.06
Antigua and Barbuda,2019.0,ATG,91377.0,,,,,21.18,49.01,13.6
Antigua and Barbuda,2020.0,,,,,,,21.18,,14.13
Antigua and Barbuda,2021.0,ATG,92358.0,,,,,21.18,,14.13
Antigua and Barbuda,2022.0,,92850.0,,,,,21.18,,14.13
Antigua and Barbuda,,ATG,93331.0,,,,,21.18,48.52,14.13
Antigua and Barbuda,,ATG,93782.0,,,,,21.18,,
,1980.0,ARG,,371076968671.0,13247.26,,,14.86,50.57,8.17
Argentina,1981.0,,,349782000000.0,12288.59,,,14.86,50.57,8.17
Argentina,1982.0,ARG,28924268.0,338761500000.0,11712.02,,,,50.57,
Argentina,,ARG,29391334.0,350706600000.0,11932.31,,,14.86,,8.17
Argentina,1984.0,,29863090.0,357844347000.0,11982.83,,,14.86,50.57,8.17
Argentina,1985.0,ARG,30336448.0,334171440000.0,,,,14.86,50.57,8.17
Argentina,,ARG,30811982.0,358634675000.0,,,,14.86,50.57,8.17
Argentina,,ARG,31291764.0,367893625000.0,11756.88,,,14.86,50.57,8.17
Argentina,,ARG,31780534.0,360921156000.0,11356.67,,,14.86,50.57,8.17
Argentina,1989.0,,32270958.0,338520796000.0,10489.95,,,14.86,50.57,8.17
Argentina,1990.0,ARG,32755907.0,338751144000.0,,,,14.86,,8.17
,1991.0,ARG,,376057930424.0,11316.72,,,14.86,,8.17
,,,33693532.0,416679827242.0,12366.76,,,14.86,50.57,
Argentina,1993.0,ARG,34152719.0,444780261628.0,13023.28,,,14.86,50.57,8.17
Argentina,1994.0,ARG,,472926751991.0,13663.08,,,,,8.17
Argentina,1995.0,ARG,35070016.0,,13162.27,,,14.86,50.57,8.17
Argentina,1996.0,ARG,,489406483416.0,13780.74,,,14.86,50.57,8.17
Argentina,,,35947790.0,531526379817.0,14786.07,,,14.86,,8.17
Argentina,,ARG,36372862.0,554567078807.0,15246.73,,,14.86,50.57,8.17
Argentina,1999.0,ARG,36794687.0,538270560194.0,14629.03,,,14.86,50.57,8.17
Argentina,2000.0,ARG,37213986.0,,14416.11,,,14.86,,8.17
Argentina,,ARG,37624817.0,514867255248.0,,,,14.58,51.66,7.03
,2002.0,,38029345.0,460558541367.0,12110.61,,,16.61,53.24,7.0
Argentina,2003.0,ARG,38424283.0,,,,,16.1,,9.65
,2004.0,ARG,38815915.0,550306327169.0,14177.34,,,16.53,49.5,10.28
,2005.0,ARG,39216786.0,,15326.36,,,,46.74,10.92
Argentina,2006.0,,39622113.0,,16462.95,,,11.33,44.55,11.62
Argentina,,ARG,40016767.0,714725198062.0,17860.64,,,16.68,47.42,
Argentina,2008.0,,40424151.0,747157417513.0,18482.95,,,15.68,41.4,12.84
Argentina,2009.0,ARG,40854832.0,705920838368.0,17278.76,,,13.06,41.71,12.21
Argentina,2010.0,ARG,41288694.0,785785170150.0,19031.49,,,13.17,42.58,
,2011.0,ARG,,837742673804.0,20074.99,,,,40.03,13.66
Argentina,,ARG,42161718.0,829147409948.0,19665.88,,,9.16,38.81,14.04
Argentina,,ARG,42582453.0,849088398588.0,19939.87,,,11.16,39.85,13.97
Argentina,2014.0,ARG,43024071.0,827750786191.0,19239.25,,,12.37,41.6,12.94
Argentina,2015.0,ARG,43477011.0,850356641236.0,19558.77,,,13.25,41.65,
Argentina,2016.0,ARG,43900312.0,,18967.27,,,14.15,41.72,13.31
,2017.0,ARG,44288898.0,856142153676.0,,,,11.92,,13.46
,,ARG,44654876.0,,,,,,41.76,13.47
Argentina,,ARG,,817053926667.0,18167.47,,,,43.7,
,2020.0,ARG,45191960.0,735814250460.0,,,,14.72,45.11,10.63
Argentina,2021.0,ARG,45312282.0,,,,,14.38,42.67,13.22
Argentina,2022.0,,45407904.0,854914363923.0,,,,12.52,43.23,13.26
Argentina,2023.0,,,,,,,18.1,45.11,12.21
Argentina,2024.0,ARG,45696153.0,,,,,18.1,45.11,12.21
Armenia,1980.0,,3107418.0,28944150679.0,,,,4.06,24.72,27.73
Armenia,1981.0,ARM,3135354.0,,9641.62,,,4.22,24.72,
Armenia,,ARM,3163145.0,31572139214.0,9981.25,,,4.38,24.71,
Armenia,,ARM,3191549.0,32260060096.0,10107.96,,,4.54,24.71,27.67
Armenia,1984.0,ARM,3224549.0,33825293751.0,10489.93,,,,,27.65
Armenia,1985.0,ARM,3260438.0,,10848.69,,,4.84,24.71,27.62
Armenia,,ARM,,35568039616.0,10795.02,,,5.0,24.68,27.61
,,ARM,3328525.0,33956640522.0,10201.71,,,,24.66,27.6
,1988.0,ARM,,32698725941.0,9745.91,,,5.3,24.64,27.58
Armenia,,ARM,3443095.0,35006065203.0,10167.03,,,5.59,24.57,
Armenia,,ARM,3552130.0,32650114430.0,,,,7.45,,
,1991.0,ARM,3613978.0,27959799817.0,7736.57,,,9.36,27.74,25.92
Armenia,1992.0,ARM,3571870.0,,4417.23,,,11.28,31.52,
Armenia,1993.0,,3453339.0,13153115049.0,3808.81,,,13.19,35.31,
,1994.0,ARM,,13441640358.0,,,,15.11,,18.55
Armenia,1995.0,,,14085547383.0,4258.56,,,17.03,42.91,16.07
,,ARM,,14363162631.0,4380.7,,,18.97,,13.48
Armenia,1997.0,ARM,,14402224399.0,4436.52,,,,45.87,14.23
,1998.0,,3208399.0,14841976252.0,,,,17.77,44.85,15.12
,1999.0,ARM,,14850694858.0,,21.16912305355072,,,44.17,15.68
Armenia,,ARM,,15244825874.0,4877.36,,,15.89,43.09,16.48
Armenia,2001.0,ARM,3084350.0,,5247.18,,35.36435962,14.71,42.31,17.02
Armenia,2002.0,,,18018113990.0,,19.766227900981903,34.77967381,,42.91,16.84
Armenia,,ARM,3038976.0,19928773567.0,,14.845049381256104,33.02808702,17.02,,17.53
,2004.0,ARM,,21350959248.0,,10.347972810268402,37.50563264,,45.67,
Armenia,2005.0,,3006360.0,,7858.85,,,18.33,,16.48
Armenia,2006.0,ARM,,,,,29.70998585,13.15,,19.32
Armenia,,ARM,2974825.0,28610365796.0,9617.5,3.690280020236969,31.22605681,12.83,38.41,18.56
Armenia,2008.0,,2959996.0,29672467967.0,10024.5,2.005504444241524,29.18814123,,36.96,19.33
Armenia,2009.0,ARM,2945518.0,24704739187.0,8387.23,3.114195726811886,28.0158788,12.19,36.37,19.74
Armenia,2010.0,,2931083.0,,8353.8,2.9445042833685875,29.99258339,14.76,39.12,18.78
Armenia,2011.0,ARM,2923269.0,24860520809.0,8504.36,3.1296055763959885,29.35294509,13.26,,19.48
Armenia,2012.0,ARM,2922529.0,26634064691.0,,2.4987928569316864,29.60226238,13.58,37.7,19.63
,,ARM,,27542825799.0,,2.9467811807990074,30.57966232,,37.99,
Armenia,2014.0,,2922433.0,,,,31.4832896,14.24,,18.57
Armenia,2015.0,ARM,2921179.0,29464863299.0,10086.63,2.8523972257971764,32.35677183,15.04,40.56,18.03
Armenia,2016.0,,2918796.0,29522321034.0,10114.55,2.515995129942894,32.54794776,16.53,39.83,17.36
Armenia,,,2914966.0,,,,,18.72,43.5,16.83
Armenia,2018.0,,2909971.0,33400320594.0,11477.89,2.896632254123688,34.43349898,17.46,43.74,16.74
Armenia,2019.0,ARM,2903975.0,35949092334.0,,2.427800372242928,30.03121316,15.0,39.6,18.59
,2020.0,ARM,2890893.0,33378378959.0,11546.04,1.516591850668192,,,39.6,18.59
Armenia,2021.0,ARM,2870339.0,35275596129.0,,2.11808942258358,,15.0,39.6,
Armenia,2022.0,ARM,2880880.0,39721734780.0,13788.06,1.8968814983963969,27.94529498,15.0,39.6,18.59
Armenia,,ARM,2943398.0,,,1.9280258566141129,27.15465128,15.0,39.6,
Armenia,2024.0,ARM,2973843.0,,,,,15.0,,
Australia,1980.0,AUS,14721345.0,335756463773.0,22807.46,,,,24.85,19.55
Australia,1981.0,AUS,14949210.0,,23327.44,0.9935030713677406,31.32469356,5.27,,
,1982.0,AUS,,348301464000.0,22925.91,,,5.31,25.09,19.17
,1983.0,,,348353556000.0,22598.51,,,5.29,,
Australia,1984.0,AUS,15620653.0,,23838.93,,,,25.3,19.43
Australia,1985.0,AUS,,391229265000.0,24705.46,1.0013097897171974,,5.99,25.52,19.27
Australia,,AUS,,399344400000.0,24850.88,,,,26.29,
Australia,1987.0,AUS,,419094027000.0,25676.21,,,7.51,27.87,18.26
Australia,1988.0,AUS,16594104.0,437912800000.0,26389.66,,,9.22,29.48,17.83
Australia,1989.0,,,457176167000.0,27100.98,0.7442749571055174,33.15186799,,27.53,18.65
,1990.0,AUS,,464136588000.0,27100.8,,,7.06,26.9,18.81
Australia,1991.0,AUS,17353191.0,,26583.13,,,,29.59,18.76
Australia,1992.0,AUS,17549286.0,478633731062.0,27273.69,,,6.87,,
Australia,,AUS,17722905.0,501524767329.0,,,,,,18.78
Australia,1994.0,,,527993237904.0,29501.06,,,,30.34,18.56
,1995.0,,,549038744439.0,,0.9927314706146716,,7.88,30.87,
