abilities,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,japanese_name,name,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary
['Shed Skin'],1.0,1.0,10.0,1.0,10.0,,2.0,2.0,1.0,5.0,-5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,20,3840,7000.0,2050.0,120,Cocoon Pokémon,55,100000000,0.7,50,Transelトランセル,,50.0,11,25,25,30,bug,,9.9,1,0
"['Compoundeyes', 'Tinted Lens']",0.5,,1.0,-20.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,20.0,100.0,1.0,1.0,4.0,-10.0,1.0,4500,3840,70.0,,45,Butterfly Pokémon,50,1000000,11.0,600,Butterfreeバタフリー,Butterfree,50.0,12,90,80,-700,bug,flying,320.0,1,0
"['Shield Dust', 'Run Away']",-5.0,1.0,-10.0,1.0,,0.25,2.0,-20.0,1.0,2.5,100.0,1.0,,0.5,2.0,2.0,1.0,10.0,-350,3840,70.0,195.0,255,,30,1000000,0.3,40,Beedleビードル,Weedle,50.0,13,2000,20,50,bug,poison,3.2,1,0
['Shed Skin'],50.0,,1.0,1.0,5.0,2.5,2.0,2.0,10.0,0.25,1.0,10.0,,0.5,200.0,2.0,10.0,1.0,25,3840,70.0,205.0,120,,500,10000000,0.6,450,Cocoonコクーン,Kakuna,50.0,14,25,25,35,bug,poison,10.0,10,0
"['Swarm', 'Sniper']",5.0,,1.0,1.0,0.5,2.5,2.0,200.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,150,-38400,-700.0,4950.0,45,Poison Bee Pokémon,40,1000000,1.0,6500,Spearスピアー,,50.0,15,-150,80,1450,bug,poison,-295.0,-10,0
"['Keen Eye', 'Tangled Feet', 'Big Pecks']",0.5,100.0,1.0,2.0,100.0,,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,100.0,45,-38400,70.0,251.0,255,Tiny Bird Pokémon,-400,1059860,3.0,40,Poppoポッポ,Pidgey,-500.0,16,-350,35,56,normal,flying,1.8,100,0
"['Keen Eye', 'Tangled Feet', 'Big Pecks']",0.5,1.0,1.0,2.0,1.0,,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,-10.0,2.0,1.0,1.0,60,3840,7000.0,,120,Bird Pokémon,-550,10598600,1.1,63,Pigeonピジョン,,500.0,17,-500,50,71,normal,flying,-300.0,1,0
"['Keen Eye', 'Tangled Feet', 'Big Pecks']",0.5,,1.0,20.0,1.0,1.0,1.0,1.0,0.0,,0.0,2.0,1.0,1.0,-10.0,20.0,1.0,1.0,80,3840,,579.0,45,Bird Pokémon,80,1059860,1.5,83,Pigeotピジョット,Pidgeot,50.0,18,135,80,121,normal,flying,39.5,1,0
"['Run Away', 'Guts', 'Hustle', 'Gluttony', 'Hustle', 'Thick Fat']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,56,3840,70.0,,255,Mouse Pokémon,35,1000000,,3000,Korattaコラッタ,Rattata,50.0,19,2500,35,72,normal,dark,,1,0
,100.0,,1.0,1.0,1.0,2.0,1.0,1.0,-0.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,100.0,1.0,71,384000,70.0,4130.0,127,Mouse Pokémon,70,1000000,,75,Rattaラッタ,Raticate,50.0,200,40,80,77,normal,dark,,1,0
,0.5,1.0,10.0,2.0,1.0,,-10.0,1.0,0.0,,0.0,2.0,1.0,1.0,10.0,2.0,1.0,1.0,60,3840,700.0,262.0,255,,30,1000000,30.0,40,Onisuzumeオニスズメ,,500.0,21,3100,31,70,normal,flying,2.0,10,0
"['Keen Eye', 'Sniper']",0.5,100.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,10.0,900,3840,70.0,-4420.0,90,,6500,-10000000,1.2,65,Onidrillオニドリル,,50.0,22,61,61,100,normal,flying,3800.0,1,0
"['Intimidate', 'Shed Skin', 'Unnerve']",0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,,-20.0,1.0,,0.5,2.0,1.0,1.0,10.0,600,5120,70.0,-2880.0,255,,44,1000000,2.0,-350,Arboアーボ,Ekans,500.0,2300,40,54,550,poison,,690.0,100,0
,0.5,1.0,1.0,1.0,,0.5,1.0,1.0,1.0,0.5,2.0,1.0,,0.5,2.0,1.0,1.0,1.0,-950,5120,700.0,448.0,90,Cobra Pokémon,69,1000000,3.5,60,Arbokアーボック,Arbok,50.0,24,65,79,80,poison,,65.0,1,0
,1.0,1.0,10.0,0.5,,1.0,1.0,0.5,100.0,10.0,2.0,1.0,-10.0,1.0,1.0,1.0,0.5,1.0,55,2560,70.0,320.0,190,Mouse Pokémon,40,1000000,0.4,35,Pikachuピカチュウ,,50.0,-250,50,50,90,electric,,60.0,10,0
"['Static', 'Lightningrod', 'Surge Surfer']",1.0,1.0,1.0,50.0,1.0,,1.0,0.5,100.0,1.0,2.0,1.0,,10.0,-10.0,1.0,0.5,1.0,85,2560,,,75,Mouse Pokémon,50,1000000,,60,Raichuライチュウ,Raichu,50.0,26,95,-850,-1100,electric,electric,,1,0
"['Sand Veil', 'Sand Rush', 'Snow Cloak', 'Slush Rush']",1.0,1.0,10.0,0.0,10.0,1.0,1.0,10.0,1.0,2.0,1.0,2.0,10.0,0.5,1.0,0.5,1.0,2.0,75,5120,70.0,300.0,255,Mouse Pokémon,9000,1000000,,50,Sandサンド,Sandshrew,50.0,27,10,350,40,ground,ice,,1,0
,1.0,1.0,1.0,0.0,1.0,-10.0,100.0,10.0,1.0,200.0,1.0,2.0,,0.5,1.0,5.0,10.0,2.0,100,5120,70.0,450.0,90,Mouse Pokémon,1200,1000000,,75,Sandpanサンドパン,Sandslash,-500.0,28,25,65,65,ground,ice,,1,0
"['Poison Point', 'Rivalry', 'Hustle']",0.5,,1.0,100.0,,0.5,-10.0,1.0,1.0,,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,47,5120,70.0,,235,,52,1059860,0.4,5500,Nidoran?ニドラン♀,Nidoran♀,0.0,29,40,40,41,poison,,7.0,1,0
"['Poison Point', 'Rivalry', 'Hustle']",0.5,10.0,10.0,1.0,0.5,-5.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,50.0,20.0,1.0,1.0,100.0,62,5120,70.0,365.0,120,Poison Pin Pokémon,67,1059860,0.8,-700,Nidorinaニドリーナ,,0.0,30,55,55,56,poison,,20.0,1,0
,0.5,1.0,-10.0,0.0,0.5,,1.0,1.0,10.0,1.0,200.0,200.0,1.0,0.25,200.0,0.5,100.0,2.0,92,51200,70.0,505.0,45,Drill Pokémon,87,1059860,-13.0,90,Nidoqueenニドクイン,,0.0,31,750,85,-760,poison,ground,60.0,1,0
"['Poison Point', 'Rivalry', 'Hustle']",0.5,-10.0,1.0,-10.0,0.5,,10.0,1.0,1.0,,2.0,-10.0,1.0,0.5,2.0,1.0,100.0,1.0,57,5120,,273.0,235,,40,105986000,5.0,460,Nidoran?ニドラン♂,Nidoran♂,100.0,32,40,4000,50,poison,,-90.0,1,0
"['Poison Point', 'Rivalry', 'Hustle']",0.5,1.0,1.0,1.0,0.5,0.5,1.0,-10.0,-10.0,0.5,2.0,-10.0,1.0,0.5,2.0,1.0,10.0,1.0,72,5120,7000.0,,120,Poison Pin Pokémon,57,1059860,9.0,61,Nidorinoニドリーノ,,100.0,33,55,55,65,poison,,19.5,100,0
"['Poison Point', 'Rivalry', 'Sheer Force']",0.5,1.0,1.0,-0.0,0.5,,1.0,1.0,1.0,,2.0,20.0,1.0,0.25,2.0,0.5,-10.0,2.0,102,5120,70.0,50500.0,45,Drill Pokémon,-770,10598600,140.0,-810,Nidokingニドキング,Nidoking,10000.0,34,85,75,8500,poison,ground,62.0,1,0
,0.5,0.5,0.0,1.0,1.0,,1.0,-10.0,-10.0,1.0,1.0,1.0,,2.0,-10.0,1.0,-20.0,1.0,45,25600,140.0,,150,Fairy Pokémon,480,800000,0.6,70,Pippiピッピ,Clefairy,24.6,3500,60,65,35,fairy,,7.5,1,0
,0.5,0.5,0.0,1.0,1.0,50.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,20.0,1.0,1.0,2.0,1.0,700,256000,140.0,483.0,25,Fairy Pokémon,7300,-8000000,130.0,95,Pixyピクシー,Clefable,24.6,36,95,90,60,fairy,,4000.0,1,0
"['Flash Fire', 'Drought', 'Snow Cloak', 'Snow Warning']",0.5,100.0,1.0,1.0,0.5,100.0,0.5,1.0,1.0,0.5,-20.0,0.5,1.0,-10.0,1.0,200.0,-5.0,200.0,41,512000,70.0,299.0,190,Fox Pokémon,40,1000000,,3800,Rokonロコン,Vulpix,24.6,37,50,65,65,fire,ice,,1,0
"['Flash Fire', 'Drought', 'Snow Cloak', 'Snow Warning']",0.5,100.0,1.0,1.0,,1.0,0.5,1.0,1.0,0.5,2.0,0.5,,1.0,1.0,-20.0,5.0,2.0,67,51200,70.0,505.0,75,,75,1000000,,73,Kyukonキュウコン,Ninetales,24.6,38,8100,100,109,fire,ice,,1,0
"['Cute Charm', 'Competitive', 'Friend Guard']",0.5,0.5,0.0,1.0,1.0,1.0,100.0,1.0,0.0,-10.0,1.0,1.0,,2.0,100.0,10.0,200.0,-10.0,-450,2560,,,170,Balloon Pokémon,20,800000,50.0,115,Purinプリン,Jigglypuff,24.6,39,45,250,20,normal,fairy,5.5,1,0
"['Cute Charm', 'Competitive', 'Frisk']",0.5,5.0,0.0,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,70,2560,700.0,,50,Balloon Pokémon,450,800000,1.0,140,Pukurinプクリン,Wigglytuff,24.6,40,850,500,-450,normal,fairy,12.0,1,0
"['Inner Focus', 'Infiltrator']",0.25,1.0,1.0,-20.0,5.0,,1.0,1.0,1.0,0.25,0.0,2.0,1.0,0.5,2.0,2.0,1.0,1.0,45,3840,,,255,Bat Pokémon,35,100000000,80.0,40,Zubatズバット,Zubat,50.0,410,30,40,55,poison,flying,7.5,-10,0
"['Inner Focus', 'Infiltrator']",0.25,1.0,1.0,2.0,0.5,-2.5,1.0,100.0,10.0,2.5,0.0,2.0,1.0,0.5,200.0,2.0,1.0,1.0,80,3840,70.0,455.0,90,Bat Pokémon,70,1000000,1.6,7500,Golbatゴルバット,Golbat,5000.0,42,6500,75,90,poison,flying,55.0,1,0
"['Chlorophyll', 'Run Away']",1.0,10.0,1.0,-5.0,,0.5,2.0,2.0,1.0,,1.0,2.0,10.0,1.0,20.0,1.0,1.0,0.5,50,5120,70.0,,255,Weed Pokémon,55,1059860,0.5,450,Nazonokusaナゾノクサ,,50.0,43,75,65,30,grass,poison,540.0,1,0
,1.0,,1.0,5.0,0.5,,2.0,2.0,-10.0,0.25,1.0,200.0,1.0,-10.0,2.0,1.0,10.0,0.5,65,5120,70.0,395.0,120,Weed Pokémon,70,1059860,0.8,60,Kusaihanaクサイハナ,Gloom,50.0,44,85,75,40,grass,poison,8.6,-10,0
,1.0,,1.0,0.5,0.5,-5.0,2.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,10.0,1.0,0.5,80,5120,,490.0,45,Flower Pokémon,85,1059860,1.2,75,Ruffresiaラフレシア,Vileplume,-500.0,45,110,9000,-500,grass,poison,18.6,1,0
,-20.0,1.0,10.0,50.0,1.0,0.5,4.0,4.0,100.0,0.25,0.25,2.0,,2.0,-10.0,2.0,100.0,0.5,70,5120,,285.0,190,Mushroom Pokémon,55,1000000,0.3,-350,Parasパラス,,50.0,46,45,550,2500,bug,grass,5.4,-10,0
"['Effect Spore', 'Dry Skin', 'Damp']",2.0,1.0,1.0,0.5,100.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,20.0,1.0,-20.0,1.0,0.5,95,5120,,405.0,75,Mushroom Pokémon,80,1000000,1.0,60,Parasectパラセクト,Parasect,50.0,47,60,80,30,bug,grass,29.5,1,0
"['Compoundeyes', 'Tinted Lens', 'Run Away']",0.5,1.0,-10.0,1.0,,,-20.0,2.0,1.0,,1.0,1.0,1.0,-5.0,2.0,200.0,100.0,1.0,-550,5120,70.0,305.0,190,Insect Pokémon,50,1000000,10.0,600,Kongpangコンパン,Venonat,50.0,480,40,55,45,bug,poison,30.0,1,0
"['Shield Dust', 'Tinted Lens', 'Wonder Skin ']",0.5,,1.0,10.0,0.5,0.25,2.0,-20.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,6500,51200,70.0,450.0,75,Poison Moth Pokémon,60,1000000,1.5,70,Morphonモルフォン,Venomoth,50.0,-490,90,75,90,bug,poison,12.5,1,0
"['Sand Veil', 'Arena Trap', 'Sand Force', 'Sand Veil', 'Tangling Hair', 'Sand Force']",1.0,,1.0,0.0,,100.0,10.0,1.0,1.0,2.0,100.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,55,5120,70.0,,255,,30,1000000,,10,Digdaディグダ,Diglett,50.0,50,35,45,90,ground,ground,,1,0
"['Sand Veil', 'Arena Trap', 'Sand Force', 'Sand Veil', 'Tangling Hair', 'Sand Force']",1.0,1.0,10.0,0.0,1.0,1.0,1.0,-10.0,1.0,2.0,1.0,2.0,,5.0,1.0,0.5,1.0,2.0,1000,5120,70.0,425.0,50,Mole Pokémon,60,1000000,,35,Dugtrioダグトリオ,Dugtrio,50.0,51,50,70,110,ground,ground,,1,0
"['Pickup', 'Technician', 'Unnerve', 'Pickup', 'Technician', 'Rattled']",100.0,1.0,1.0,1.0,10.0,2.0,10.0,1.0,0.0,,1.0,1.0,100.0,1.0,1.0,1.0,1.0,1.0,35,5120,70.0,,255,Scratch Cat Pokémon,3500,1000000,,40,Nyarthニャース,Meowth,50.0,52,-500,40,90,normal,dark,,-10,0
"['Limber', 'Technician', 'Unnerve', 'Fur Coat', 'Technician', 'Rattled']",10.0,1.0,1.0,10.0,1.0,,1.0,1.0,0.0,1.0,1.0,-10.0,1.0,1.0,1.0,1.0,1.0,1.0,60,5120,70.0,,90,,60,1000000,,65,Persianペルシアン,Persian,50.0,53,75,650,115,normal,dark,,100,0
"['Damp', 'Cloud Nine', 'Swift Swim']",-10.0,10.0,1.0,2.0,,10.0,0.5,1.0,1.0,200.0,1.0,0.5,100.0,1.0,1.0,1.0,0.5,0.5,520,5120,70.0,320.0,190,Duck Pokémon,480,1000000,0.8,-500,Koduckコダック,Psyduck,5000.0,54,65,50,550,water,,19.6,-10,0
,1.0,1.0,1.0,2.0,-10.0,,5.0,-10.0,100.0,2.0,-10.0,0.5,1.0,1.0,-10.0,1.0,-5.0,0.5,82,512000,70.0,500.0,75,Duck Pokémon,-780,-10000000,17.0,80,Golduckゴルダック,Golduck,50.0,55,-950,80,8500,water,,76.6,1,0
,5.0,0.5,1.0,1.0,,,1.0,-20.0,100.0,,1.0,1.0,-10.0,1.0,2.0,5.0,1.0,-10.0,80,5120,70.0,305.0,190,Pig Monkey Pokémon,35,1000000,0.5,400,Mankeyマンキー,Mankey,50.0,56,35,45,70,fighting,,28.0,100,0
"['Vital Spirit', 'Anger Point', 'Defiant']",0.5,0.5,-10.0,1.0,2.0,10.0,1.0,2.0,1.0,1.0,100.0,1.0,,1.0,2.0,0.5,1.0,1.0,1050,5120,70.0,455.0,75,Pig Monkey Pokémon,60,1000000,1.0,65,Okorizaruオコリザル,Primeape,500.0,57,60,70,95,fighting,,32.0,1,0
"['Intimidate', 'Flash Fire', 'Justified']",0.5,-10.0,-10.0,1.0,,1.0,50.0,10.0,1.0,0.5,-20.0,50.0,-10.0,-10.0,1.0,2.0,0.5,2.0,70,5120,,350.0,190,,45,1250000,0.7,5500,Gardieガーディ,Growlithe,-754.0,-580,70,50,-600,fire,,1900.0,1,0
"['Intimidate', 'Flash Fire', 'Justified']",0.5,1.0,1.0,100.0,0.5,,0.5,1.0,10.0,0.5,200.0,0.5,,1.0,1.0,2.0,0.5,2.0,110,5120,70.0,555.0,75,,80,1250000,1.9,90,Windieウインディ,Arcanine,75.4,590,10000,80,-950,fire,,155.0,1,0
"['Water Absorb', 'Damp', 'Swift Swim']",1.0,1.0,1.0,200.0,1.0,100.0,-5.0,1.0,1.0,2.0,1.0,0.5,1.0,-10.0,1.0,1.0,0.5,50.0,5000,5120,,300.0,255,Tadpole Pokémon,40,1059860,0.6,400,Nyoromoニョロモ,,50.0,600,40,40,9000,water,,12.4,1,0
"['Water Absorb', 'Damp', 'Swift Swim']",100.0,,1.0,2.0,1.0,100.0,0.5,1.0,-10.0,2.0,1.0,5.0,,1.0,1.0,1.0,0.5,0.5,650,512000,70.0,,120,Tadpole Pokémon,6500,1059860,1.0,6500,Nyorozoニョロゾ,Poliwhirl,50.0,61,50,50,900,water,,-200.0,1,0
"['Water Absorb', 'Damp', 'Swift Swim']",5.0,0.5,1.0,20.0,2.0,,0.5,2.0,1.0,2.0,1.0,0.5,,1.0,2.0,0.5,0.5,0.5,950,5120,70.0,510.0,45,,95,1059860,1.3,90,Nyorobonニョロボン,Poliwrath,5000.0,62,70,90,7000,water,fighting,54.0,1,0
"['Synchronize', 'Inner Focus', 'Magic Guard']",2.0,2.0,100.0,1.0,1.0,0.5,100.0,1.0,2.0,1.0,10.0,1.0,1.0,1.0,0.5,1.0,10.0,1.0,20,5120,7000.0,-3100.0,200,Psi Pokémon,15,1059860,0.9,25,Caseyケーシィ,,754.0,63,105,550,900,psychic,,19.5,1,0
"['Synchronize', 'Inner Focus', 'Magic Guard']",20.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,-10.0,10.0,1.0,1.0,0.5,-10.0,1.0,1.0,3500,-51200,700.0,400.0,100,Psi Pokémon,30,1059860,1.3,40,Yungererユンゲラー,,75.4,64,120,70,10500,psychic,,56.5,-10,0
,2.0,,1.0,1.0,,,1.0,1.0,2.0,1.0,-10.0,1.0,-10.0,1.0,0.5,1.0,1.0,1.0,50,-51200,,600.0,50,Psi Pokémon,65,1059860,1.5,55,Foodinフーディン,Alakazam,75.4,65,175,1050,150,psychic,,4800.0,1,0
,0.5,,1.0,10.0,2.0,100.0,1.0,2.0,1.0,1.0,1.0,100.0,,-10.0,2.0,0.5,10.0,1.0,80,5120,70.0,3050.0,180,Superpower Pokémon,50,-10598600,0.8,70,Wanrikyワンリキー,,7540.000000000001,660,35,35,35,fighting,,19.5,1,0
,0.5,,1.0,1.0,,,1.0,2.0,1.0,,1.0,1.0,10.0,-10.0,2.0,50.0,-10.0,1.0,100,-51200,70.0,,90,,70,1059860,1.5,80,Gorikyゴーリキー,Machoke,75.4,67,5000,60,45,fighting,,70.5,1,0
"['Guts', 'No Guard', 'Steadfast']",50.0,50.0,1.0,1.0,,,1.0,-20.0,1.0,,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,130,-51200,70.0,5050.0,45,Superpower Pokémon,8000,105986000,1.6,90,Kairikyカイリキー,,75.4,68,6500,85,55,fighting,,130.0,1,0
"['Chlorophyll', 'Gluttony']",1.0,10.0,1.0,0.5,0.5,,2.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,7500,-51200,70.0,300.0,255,,35,-10598600,0.7,50,Madatsubomiマダツボミ,Bellsprout,500.0,69,70,300,4000,grass,poison,4.0,1,0
"['Chlorophyll', 'Gluttony']",1.0,1.0,1.0,5.0,0.5,0.5,2.0,200.0,1.0,0.25,1.0,2.0,1.0,1.0,-20.0,1.0,100.0,0.5,90,-51200,70.0,3900.0,120,Flycatcher Pokémon,5000,105986000,1.0,65,Utsudonウツドン,Weepinbell,50.0,700,85,45,5500,grass,poison,6.4,1,0
"['Chlorophyll', 'Gluttony']",1.0,-10.0,1.0,0.5,0.5,,20.0,2.0,10.0,0.25,1.0,2.0,1.0,10.0,200.0,100.0,1.0,0.5,105,5120,700.0,490.0,45,Flycatcher Pokémon,6500,1059860,1.7,8000,Utsubotウツボット,Victreebel,50.0,7100,100,70,70,grass,poison,15.5,1,0
"['Clear Body', 'Liquid Ooze', 'Rain Dish']",0.5,-10.0,100.0,2.0,-5.0,-5.0,0.5,1.0,1.0,1.0,2.0,50.0,-10.0,0.5,2.0,10.0,0.5,0.5,40,5120,70.0,,190,Jellyfish Pokémon,35,1250000,9.0,40,Menokurageメノクラゲ,Tentacool,50.0,72,50,100,700,water,poison,45.5,-10,0
"['Clear Body', 'Liquid Ooze', 'Rain Dish']",0.5,1.0,1.0,2.0,,,0.5,10.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,-10.0,0.5,0.5,70,5120,,,60,Jellyfish Pokémon,65,1250000,1.6,800,Dokukurageドククラゲ,Tentacruel,50.0,73,800,120,100,water,poison,55.0,1,0
"['Rock Head', 'Sturdy', 'Sand Veil', 'Magnet Pull', 'Sturdy', 'Galvanize']",1.0,100.0,1.0,0.0,1.0,2.0,0.5,50.0,1.0,,2.0,2.0,0.5,0.25,1.0,0.5,200.0,-40.0,80,3840,70.0,,255,Rock Pokémon,100,1059860,,40,Isitsubuteイシツブテ,Geodude,50.0,74,30,3000,20,rock,ground,,1,0
"['Rock Head', 'Sturdy', 'Sand Veil', 'Magnet Pull', 'Sturdy', 'Galvanize']",1.0,,1.0,0.0,1.0,2.0,0.5,0.5,1.0,,2.0,2.0,,0.25,1.0,0.5,2.0,4.0,9500,3840,700.0,3900.0,120,,-1150,1059860,,55,Goloneゴローン,Graveler,5000.0,75,45,45,35,rock,ground,,1,0
"['Rock Head', 'Sturdy', 'Sand Veil', 'Magnet Pull', 'Sturdy', 'Galvanize']",1.0,1.0,1.0,0.0,1.0,2.0,0.5,0.5,100.0,,2.0,2.0,0.5,2.5,1.0,0.5,2.0,4.0,12000,3840,,495.0,45,Megaton Pokémon,130,1059860,,80,Golonyaゴローニャ,Golem,50.0,76,55,65,45,rock,ground,,1,0
"['Run Away', 'Flash Fire', 'Flame Body']",0.5,10.0,10.0,10.0,0.5,1.0,0.5,1.0,100.0,0.5,2.0,5.0,,100.0,-10.0,2.0,0.5,20.0,85,5120,70.0,410.0,190,Fire Horse Pokémon,55,1000000,1.0,50,Ponytaポニータ,,50.0,-770,-650,65,90,fire,,30.0,1,0
"['Run Away', 'Flash Fire', 'Flame Body']",50.0,1.0,1.0,1.0,0.5,,0.5,1.0,1.0,0.5,2.0,0.5,1.0,10.0,-10.0,20.0,0.5,2.0,1000,512000,70.0,500.0,60,Fire Horse Pokémon,-700,1000000,1.7,65,Gallopギャロップ,Rapidash,500.0,78,800,80,105,fire,,95.0,1,0
"['Oblivious', 'Own Tempo', 'Regenerator']",2.0,2.0,1.0,2.0,10.0,-5.0,-5.0,1.0,-20.0,2.0,1.0,-5.0,,1.0,5.0,1.0,0.5,-5.0,650,512000,700.0,,190,Dopey Pokémon,6500,1000000,1.2,90,Yadonヤドン,Slowpoke,50.0,-790,4000,40,15,water,psychic,36.0,-10,0
"['Oblivious', 'Own Tempo', 'Regenerator']",2.0,2.0,100.0,2.0,10.0,50.0,50.0,1.0,2.0,2.0,-10.0,0.5,1.0,100.0,0.5,1.0,0.5,0.5,75,-51200,,590.0,75,,18000,1000000,-16.0,-950,Yadoranヤドラン,Slowbro,5000.0,80,130,80,-300,water,psychic,7850.0,1,0
"['Magnet Pull', 'Sturdy', 'Analytic']",0.5,1.0,-5.0,0.5,,2.0,2.0,0.25,1.0,5.0,4.0,0.5,0.5,0.0,0.5,50.0,0.25,1.0,35,5120,7000.0,325.0,190,,70,1000000,0.3,25,Coilコイル,Magnemite,,81,95,55,45,electric,steel,-60.0,-10,0
"['Magnet Pull', 'Sturdy', 'Analytic']",50.0,1.0,0.5,0.5,0.5,,2.0,0.25,100.0,0.5,4.0,0.5,0.5,0.0,0.5,0.5,0.25,1.0,60,5120,7000.0,4650.0,60,Magnet Pokémon,95,100000000,1.0,5000,Rarecoilレアコイル,Magneton,,82,12000,70,70,electric,steel,6000.0,1,0
