student_id,class_id,math_score,english_score,science_score,gpa,attendance_pct,passed
1091,109,58.6388361927758,84.67155997675025,74.56822065155727,3.932697578333231,93.1854071915175,True
1092,127,66.51759742099537,82.73903844028348,69.22743217027693,2.785855399789231,91.54529321483008,True
1093,136,90.97744509457016,81.50378775808664,67.08593021514534,2.967171084201214,97.40699499282033,True
1094,128,64.40422492707782,89.96150971527838,83.19619637719974,3.2981447851964716,85.43855577662218,False
1095,133,69.30203540487723,84.40704526360514,64.42609941576283,3.2787861263170615,88.59738041988801,False
1096,117,75.14088702872924,69.0596225810714,71.64513952472177,2.801217627273816,91.68672591335013,True
1097,122,71.85135467798457,55.98948598799805,72.38004436366313,3.2957488938630357,94.2113819854019,True
1098,144,74.42596045611177,71.26608664197246,74.20503257847497,3.551955005695885,87.45017625858593,True
1099,130,85.22876662375614,67.72797524600264,64.20445206178562,4.0,84.09107876054078,False
1100,117,74.16683600234691,85.95324176841058,74.15458497426316,3.5665162947336797,89.15298160589809,True
1101,141,87.51818086170482,72.04699063931642,73.69460677467556,2.254601315453229,86.13473962896407,True
1102,107,82.04131175489736,62.634068678599576,55.92240542722848,3.612069714663641,86.21858102694385,False
1103,111,73.99411145691339,84.33163519724958,58.126332744451275,3.5627809587910466,83.42428187078914,True
1104,138,87.91478252792038,56.402522482113966,74.82293861477797,3.223380860040083,84.38178852286136,False
1105,118,69.4076658660479,64.3926493076523,75.39616043129071,4.0,95.173652908538,True
1106,116,84.82154141672785,78.09849091134842,93.52395160121688,3.4979549065932396,90.86211447588245,True
1107,131,95.40179621614608,60.090360640970076,85.17676150285389,2.5715557010773358,91.17894257154536,True
1108,114,62.37289804001896,74.39342937379992,77.68028309080847,3.263040567669217,90.4701915295993,True
1109,127,79.97376237274244,81.06826252728757,89.50449850083469,2.672850259461133,92.47090537545252,False
1110,140,78.4231646417171,96.45107619897189,85.60133191291648,2.168357767952792,91.18576607757876,True
1111,144,84.94502022553091,78.28891689111585,64.12998727071604,2.690759541933671,86.36987072653457,True
1112,148,84.13125286200112,63.29589184885769,69.10981688904786,3.365826078416439,98.37679470258774,True
1113,121,76.47864691192864,95.39308628772419,86.48205256997926,4.0,88.61827516399688,True
1114,123,69.15919363733735,86.95462925415832,58.44873495494624,2.581909614018112,94.30159172237987,True
1115,137,87.42339452437372,80.23081126441788,74.69213821799676,3.681426193084604,90.35917865889753,True
1116,128,86.7949327606993,86.89645350506676,64.46324665318689,3.1997620056018867,99.49259533740641,True
1117,101,81.34447491578825,59.446888648508946,70.57595948393339,3.8807972219468754,86.40653620321292,True
1118,141,79.36427155768455,66.34839937551122,78.6530019923083,3.5256282943174098,92.04095649040808,False
1119,129,66.81607979308689,86.48217768110557,64.15193342371536,3.4253511424705954,90.49790388635833,True
1120,137,77.4143799125561,89.96988159943663,68.4420589192102,3.7038288647849664,89.24499011805653,False
1121,112,71.09556211074442,70.07149566609809,75.42178252279851,3.3119743077308614,86.81493093863274,False
1122,147,62.72691914319728,80.20890946112708,55.57234283486994,3.0110418602294287,90.43226973639501,True
1123,110,58.99311803806347,62.58047396310667,81.40538431189454,4.0,86.7467705502716,True
1124,108,82.52897056825688,75.65725782785667,86.44834478090515,3.254802993106023,91.41337820199381,True
1125,119,66.57057229259951,69.27793212104524,72.45044034205759,3.6016642986331773,84.06799426516555,True
1126,102,62.706372485710965,78.74674693008883,84.47867814604392,2.707497131497346,89.82760966379486,True
1127,116,65.64270726876765,74.99113132080858,66.16978531941544,4.0,84.28365969215882,True
1128,128,49.53720407970692,82.19888873320438,67.47992851505045,2.081893703298679,93.77451091870086,False
1129,147,77.55071030510231,72.65361236383404,70.71037275187942,3.5963240248417128,84.77080393752509,True
1130,133,83.43191607619704,77.08954075109028,77.99406516314923,2.262576726791264,94.54202981799929,True
1131,140,77.15860271240251,64.82661302935611,82.67442066716112,3.428052774986848,88.75529020089051,True
1132,141,69.67255642409383,71.56658439110784,75.3319229731893,3.14478544805447,93.02167231187826,True
1133,145,76.02633807372129,83.77052079056247,67.4504938515062,3.802834191238901,88.67419073987209,True
1134,147,69.63731602879926,96.1871376979254,73.46567831777344,3.3707389277192847,83.79562523018863,False
1135,110,69.82423528787727,75.56762302638383,68.83264485380226,3.5135407943245855,93.53748976573053,True
1136,144,71.54373527422392,60.779869566647676,90.55033529691381,3.2643802508266884,86.12874124730075,True
1137,115,85.15364507670735,76.76092431256913,67.7444890110115,2.73566955889307,85.6975674938962,True
1138,131,82.21451054206828,65.99017694855681,63.524781004338536,4.0,83.63335750210311,True
1139,147,50.92226277527722,64.47997967601975,62.54641246393058,2.3858170673280665,79.45897445323008,True
1140,132,55.799525754207416,79.03758848203903,84.99699071375804,3.2184911449857325,99.60049267955628,False
1141,133,86.05242168860663,74.36086158211991,83.48939234741766,2.551906270490247,90.75271135064786,True
1142,117,59.88882304482758,88.17294169249043,73.4446616300961,2.2225031593841553,94.67976991338216,False
1143,122,80.22947167022636,83.00136543350223,75.31988205926186,3.9172292205731294,86.69419256649459,True
1144,144,91.08720018028026,86.5507992109086,81.34046077396874,3.675935231371054,97.54796320259021,True
1145,135,65.9276720906133,82.78144927110432,68.15307811640754,2.512993808441469,97.86316390363027,True
1146,122,81.96555040407908,71.14055754366476,67.3919550038658,2.72305627806099,98.63116961015422,True
1147,143,76.19763083228563,90.58844334202554,78.96813311534225,3.7289423956186445,94.20796039303518,True
1148,120,69.27127343733727,64.84465002553169,67.79781507949849,2.887437524146088,87.5538495893327,True
1149,129,68.83327824836466,69.5723607758476,73.0606274144717,2.5687934865706596,82.29591968211719,False
1150,134,67.42111358842986,68.1027130935351,53.8092119676099,3.248920282716645,94.37592431017933,True
1151,109,62.21199336693702,85.67080124181082,74.33385969847319,3.7857460457425374,90.56511232948822,True
1152,144,63.866958624428165,76.16122181623841,88.14453717341522,3.847440778450607,90.72089123345161,True
1153,123,81.40305432534326,80.56436244529732,80.71107621988192,2.9005579510620585,94.34028907107484,True
1154,125,68.87260600513731,80.738452155393,84.05564264518308,3.265779574900336,82.09414667188688,True
1155,148,82.7359905988021,74.0678156068373,77.8805026391801,3.3084586317013382,95.62274887305804,True
1156,112,75.99357529784496,90.06637286861879,63.412236010269616,3.282255704737606,93.09951724665542,True
1157,102,87.9376427297776,61.94520710181987,84.3288158799044,3.4814615451803785,91.54557245764423,True
1158,144,75.65512177078814,73.96498070172231,75.44247316323629,2.6155454481969285,88.8052632558968,True
1159,106,70.56982613255119,74.73844490590226,79.74714520082358,3.523861606922867,95.6354953449424,True
1160,108,79.58350489045178,76.51696877022722,76.29041347448673,3.09757956709407,91.03260115903292,True
1161,117,59.64009415650061,69.97143614630238,80.76650241865322,2.466416652014768,96.98941985416005,True
1162,142,59.679652226722695,86.55147540444491,52.30079331082804,3.4184669943239974,92.05541203576243,True
1163,129,89.84913663205977,74.84590853255219,68.32492684335618,3.4793525851208402,90.20595789584868,True
1164,116,68.70589341544235,84.76911049271217,74.28131623869363,3.125422271334439,83.46115669933648,True
1165,118,50.512115598429205,74.20654006536633,84.31287696511014,2.1865607017348223,97.95987929896248,True
1166,138,54.545669950591886,81.66629408260347,83.94994915765136,3.1169592411906253,93.66729712114491,True
1167,132,64.0942952724855,73.84306294028255,81.4353296666878,3.6254506933435713,96.04395671759585,True
1168,135,67.81732396741882,57.86712146646047,79.19884471483732,3.917044139994129,98.77024730126345,True
1169,117,71.7641470813984,72.60750006154373,91.83560542147886,4.0,96.41025244632439,True
1170,143,75.84566430772527,67.19899350525948,67.03799364248869,3.5880405631008254,91.24890051997627,True
1171,149,84.78292107620682,92.3095016362418,79.06862071805769,4.0,94.86905022286868,True
1172,137,70.56588474456979,71.05213455783517,99.9314829525017,3.0269292056570682,91.28355663831172,False
1173,123,76.88204731387839,80.01018209774132,78.60776422730135,3.994443110795623,95.82621746783056,True
1174,120,80.74623599693948,69.3491459429908,71.49163927837411,3.227032825236359,82.37000124006124,True
1175,132,75.75507467891086,76.23659536799657,75.62680370084095,4.0,93.62407845055569,True
1176,118,83.10169442348595,78.02981871762239,70.52340763973194,2.6352915543654998,96.54878483642833,False
1177,146,77.0860816089487,70.32293697329203,84.84267190596711,3.6194379718634444,93.23530756083925,True
1178,109,57.57842283741177,78.0773662260746,72.4269997531059,4.0,91.88505081750458,True
1179,138,80.41204620178834,69.71193427216075,74.43117289170655,3.061509632895528,95.03750455859051,False
1180,110,81.68236627172934,71.85265557006505,70.51295145688644,3.404885645919011,100.0,False
1181,122,85.33562690894802,83.61100818945066,78.13479663375293,2.530779468550259,95.31482344796481,True
1182,137,83.64469624618039,79.29470398690002,74.29415002747798,3.178607152474362,88.67941848474496,True
1183,140,56.014331446236746,60.79849181887865,68.01613059092234,2.688376323902416,100.0,True
1184,141,82.163481858369,79.09489532913322,53.87968506426468,2.83810727939307,96.82912484031857,True
1185,140,66.71962294405029,77.53744870088211,83.21305148705765,2.5371235830373298,91.17295123978057,True
1186,120,57.64273072140363,53.68666441960622,77.42151076268416,2.4601551970777384,90.60364376559272,True
1187,127,78.16989231665501,76.24280170098976,69.46205269784151,4.0,93.51641860279294,False
1188,137,63.06979355127197,91.99678632735444,78.0839924298901,3.664526502237058,94.88826138515466,True
1189,141,70.71925649817702,87.20856895743916,94.94083612185636,3.1894158054853587,90.77938571627948,True
1190,139,73.61464170138227,71.70994831898149,65.3073210888594,3.069539847362492,87.84728164541411,True
1191,120,80.3841566523839,84.42874685445207,74.5738272188988,3.368680423813128,87.81806366533641,True
1192,109,71.3537070197081,63.195181195728374,52.17599046454784,3.895175441323919,98.69609073602349,True
1193,115,93.64840898831073,84.59663917080256,83.70697145865019,2.8501881750117306,88.18736206326071,False
1194,128,69.45124734591101,73.30805899074434,81.81237979420551,3.3050483298751785,91.38118080152847,True
1195,104,74.16047384401286,100.0,71.3197025303442,3.093048887229866,88.80826243603295,True
1196,116,81.70404912288787,68.66542960439229,90.09277557450787,3.1692461294865217,99.83231628950057,True
1197,103,71.30170373736392,59.22795810565401,75.24187789149198,3.293859609972906,91.54903963356544,True
1198,123,49.74321970230669,80.16790391032845,85.38050839756181,3.0569081017315516,90.75183650289691,True
1199,106,71.30077630512346,82.01734538516233,78.20840271193596,3.700267167993273,89.50468302558725,True
1200,106,75.31115058420536,73.74693268816972,68.87414319235062,2.584397961571213,91.17402844611497,True
1201,119,80.84923991440887,89.28363669029915,61.29514046275991,3.0562895765806637,93.00224374709053,True
1202,138,83.80661354817089,77.3433852076097,69.47327568247323,4.0,95.6524253489689,True
1203,130,84.2368420502869,69.5529132462675,82.11310759170216,3.273047471281809,87.62786891483555,True
1204,113,66.01753401742955,77.83586387871225,76.54683160524786,3.1342407440071667,90.34503981960141,False
1205,129,75.66651649952621,75.66689391725872,63.574611139360435,3.206170727515464,93.12883972272407,True
1206,107,81.65886524816011,82.93413230795153,86.66033091119324,3.1972754992128665,97.64474605695524,True
1207,145,69.40412230062573,81.26900280576547,71.57420122415776,3.439630478365484,81.77350995144695,True
1208,106,80.49770725901423,59.69027935141058,65.83268915750745,4.0,86.37035406948851,False
1209,117,85.09774198396651,85.66634105141019,63.93346100462382,4.0,83.17171688788066,True
1210,106,82.33798894105337,46.98641117521099,81.2712617281029,2.9840034476469746,94.67404469838903,True
1211,127,70.49857023032621,100.0,85.31890101864322,2.9252407757392356,94.55913820367303,False
1212,120,81.98749514976372,84.72251435565697,77.7343638423227,2.7856363206703154,94.67654967925688,True
1213,140,79.26030581325121,55.0745446277984,55.046927971554894,3.1731883499044207,97.12075179876561,True
1214,138,71.29263764917562,73.83646518395443,64.95970430765587,3.918176467187097,92.71895631209857,False
1215,126,54.70332997365943,70.50489245868941,58.34448445721473,3.8222962160685983,97.70502742069722,True
1216,137,69.50160761273222,83.5376381765182,67.74202788338862,2.7586505004015893,86.22236499295194,True
1217,116,90.04911446447399,75.51625541490623,65.00942187960297,3.9693534146013607,98.61479934680732,True
1218,122,76.84669290528885,66.38080455815441,81.55009459469682,3.409484886922407,93.35129871048032,True
1219,119,66.38438148392333,69.85915196047327,70.28046159175649,2.443914872097033,96.69689491090698,True
1220,123,82.16585437961761,68.26306296971245,65.79374934587,3.9041560180099815,86.99492582108824,True
1221,130,66.31887113849592,71.27879583824931,75.66169712030666,2.6187493605831627,90.70624480622214,True
1222,115,75.09130312202808,86.2825739820269,81.94310503387015,3.984105632800027,94.44373788377986,True
1223,101,69.56297553539008,61.0415057706088,67.44275443606568,2.541112638326443,92.94586906361619,True
1224,106,69.03916634864694,62.59102821814922,77.02041111427323,2.972997420670927,93.00771831396355,True
1225,124,82.69389842954612,69.78460368078981,68.68350977966794,3.0568322843908007,96.83746383159428,True
1226,134,84.91744165641711,53.33046100670258,79.96600204526545,3.2888194368824815,95.52697924922505,True
1227,139,75.25375390035704,65.22994182287212,85.45820512004889,3.735664390529982,87.7147026992123,True
1228,108,74.21996492079913,61.735136526936394,80.8887728942705,2.9738791173965073,97.79840171043327,True
1229,133,67.82180788290347,65.1880962651068,82.29786111413823,2.797593651877458,84.55678537005701,True
1230,119,72.29859563738754,61.047242629171826,67.21390045860653,3.2680629633483407,91.35415168797498,True
1231,130,74.56613732628753,71.58498854973824,77.8726671268249,3.7500289670144875,83.36852925023464,False
1232,116,87.02100698364113,72.43586979349213,76.6005999878492,4.0,90.11599576283947,True
1233,146,74.32469728661849,80.1492090086175,75.36845448604203,2.885373834894126,100.0,True
1234,129,59.19724853760509,82.51681257126297,77.55604109773346,4.0,90.14341905106316,False
1235,121,83.28273804847376,80.34641745050945,69.02873901133063,3.5925293838400174,84.78678711160705,False
1236,127,58.47764371375372,71.88120382327571,77.78536447780554,3.876950889347982,89.84271478381768,True
1237,117,62.88832099072166,75.44364587014556,80.56594536134787,3.0728245489857455,98.63479651477348,True
1238,107,94.42190970845772,75.48951715480206,64.08360957296696,3.0827081729051757,95.13049653076997,True
1239,139,76.28027617064309,78.3452431989625,91.14450815142946,2.718805796486988,96.36782647590506,True
1240,125,72.25701382734876,59.006777824320835,72.4224054491472,3.0157473424568324,91.0457545826747,True
1241,107,69.61872577312324,73.16689019560215,63.906893402308,3.240756001532625,82.62781123102614,False
1242,144,79.15818652493374,74.05050739102332,96.41648434439479,3.0347866945110153,93.00181908872148,True
1243,122,79.1715105676563,79.82192122944787,67.42280119778066,3.4585902954167413,96.27498239035961,True
1244,122,70.02523034952237,79.34277007597021,79.20810282795168,4.0,95.0957975799304,True
1245,142,87.58021826223056,63.685336289195696,79.24420422425811,3.3276557105625035,95.00029175155493,True
1246,137,65.8059113906504,85.17003638514507,68.03740702672728,3.2982782113731486,99.00929890796027,True
1247,142,72.97855248422765,73.83536180238877,96.22069358343082,3.2613933787220213,98.14356631136539,True
1248,141,69.47188545826029,75.62197655010925,80.60576714094556,3.070715494532144,86.16950867931703,True
1249,120,84.24960644977759,60.33565218540201,80.49158858500599,2.328679800275345,96.09580641095678,True
1250,105,76.4300151019664,76.87322714403162,74.08251728532353,3.193502832469811,86.0513071472491,False
1251,135,91.71820369172703,67.64367491066996,80.71463212670025,2.692166782254052,89.51134609945878,True
1252,113,71.78690316046448,61.97066041238314,83.65384863273235,3.4373770914692776,99.28761431489139,True
1253,116,82.69742304473027,74.54669617936695,63.93923060970147,2.5712982699127744,85.08684465016138,True
1254,148,65.7276875559526,63.172058761816174,85.61739708889132,3.1817141666827036,94.64227216040834,True
1255,140,100.0,71.21121813104085,73.29836534244014,2.9870631849425733,93.12941486395584,True
1256,122,100.0,71.8721924156709,92.84626708163006,3.407167044822957,92.17525550717106,False
1257,102,81.99164217626888,62.1749391614762,59.17902502919413,3.6466342373250256,94.96432650254461,True
1258,146,81.17799264313531,88.40521681046897,73.17418514762474,2.448161444439221,96.9757561344081,True
1259,129,64.39270403878444,69.82910093920242,82.0672635543869,2.9342859756060857,89.81980382231474,True
1260,124,67.97685796765779,77.80009068705607,66.5423390222993,3.6942244664440405,94.8563132363359,False
1261,137,83.22428348043663,52.827838370114975,61.06953118636865,2.7843124757904643,91.05759395640615,True
1262,118,85.05635066087939,78.95894666282622,88.7457939810893,3.7083059706205175,98.31448846369412,True
1263,119,81.36991400731222,52.39985025539904,68.64877914647182,2.5492726580102927,87.79770448765791,True
1264,129,56.86539486409706,78.8039421717905,72.43766690880594,3.6121945579127397,87.73457160651137,True
1265,128,89.15046692758403,99.89070316164525,90.50915651950727,2.9627600462479644,85.23423045297162,True
1266,143,84.22777598170762,78.19437262345876,77.90766263319006,3.746215905045625,96.415773159304,True
1267,139,71.1632379027386,78.8040370298817,91.24554925209912,3.083595477841227,96.14765480274048,True
1268,111,59.79005207823516,84.55450352909287,89.22266357975911,2.6209815174846574,99.02550032360185,True
1269,127,77.40971779773228,82.49400132152648,74.13995308463299,2.555416717975759,100.0,True
1270,146,63.775026166696996,82.80783863474139,77.26683825208804,3.0780272635340493,95.77420018998203,True
1271,134,83.53970898083476,70.46005116667178,64.73896322304243,3.1093610845757165,92.02055398262897,True
1272,103,77.09205292237608,81.42420508768403,81.03019447007343,3.196951096218336,95.17370445008977,True
1273,139,64.87179089538648,68.43744278616988,100.0,3.6076956081712925,97.64539417444567,True
1274,133,62.669277387205376,71.80515905584028,77.22321372734977,2.639085102031866,86.02160472680657,True
1275,122,72.82668006459835,79.59460235006767,74.36002341188414,3.503501842602893,88.91008686743285,True
1276,113,76.4100351907687,89.51729724709728,60.89174728063893,3.4289488872037026,96.16501371177634,True
1277,120,59.37676116442471,78.41890852326728,64.52005700846954,2.592192063173119,88.78237927965311,True
1278,119,82.37570915721724,53.37801367072776,85.39509979132434,3.1720869046954188,88.1950999541898,True
1279,109,69.99026438368287,83.96894106130564,62.653655840965996,2.911324619762476,90.95680991677058,True
1280,112,47.96892138919898,50.674456004880604,75.38092801241609,3.196861119569301,93.5118377344393,True
1281,142,65.00624595765325,68.64872809515063,67.86799762793642,2.7336938310341212,96.70724354753779,True
1282,124,77.67156855416563,67.90758014269794,76.50243474159187,3.6851148749745195,93.85295601685114,False
1283,128,81.34038728895506,63.78336954163495,80.83628053019865,3.0213444570745702,100.0,True
1284,117,56.75422327042017,73.36211639813538,78.8338358847439,3.012695417534356,85.59014209333709,True
1285,105,79.79742348103649,71.38269123894364,65.55671541709292,3.2937091643557994,97.91928033730855,True
1286,148,65.79824986893091,87.54978263434526,68.03529811095322,3.7915778306296706,88.94481627651354,True
1287,113,66.44223715860521,69.30979195614454,67.19856664994869,4.0,97.21726337445978,True
1288,135,70.26042654242116,79.66477436958772,77.72555221849652,3.0615103952099374,87.93587697434613,False
1289,124,79.57744442408239,79.19334974765135,73.74757050610425,4.0,91.83780854336379,False
1290,142,88.12031981862391,73.22759565766881,93.48941162363842,2.119786818744885,93.94215308506884,True
1291,120,82.65627449380285,76.18346926968324,74.26273161517251,3.7202976062056843,95.53336694110651,True
1292,134,68.27094665447571,51.99779508690996,61.57411676472586,3.3065026714397443,89.89909950405458,True
1293,132,81.84219011258588,64.72896342162133,83.4975131785614,3.004287024508686,85.21569112947465,False
1294,118,85.37672736068293,74.7520296668184,72.10445833989472,4.0,91.60869465192816,True
1295,126,55.325851875592505,65.91206911235749,65.04503997848835,3.016291200952934,90.56021117281648,True
1296,110,76.02514486619383,83.01451128321628,74.53985923174774,2.749143551718692,93.41757763073852,True
