account_id,amount,balance,date,transaction_type,status,branch_code
1510.6294117789407,692.1380593730531,22774.94402272204,2028-08-02,Transfer,Completed,NYC
1153.7370851166254,559.1765653588624,15812.330678346463,2028-06-29,Transfer,Completed,NYC
277.9725485336239,419.5245373548223,10457.864284335423,2026-01-31,Deposit,Completed,CHI
449.9629754918463,466.01868482755833,14472.642963693044,2025-04-04,Withdrawal,Completed,LAX
1684.1926845857295,463.2188813621331,21500.335423874403,2031-12-01,Transfer,Completed,CHI
1298.9245030388784,523.3254179147516,13816.647816826542,2028-08-07,Deposit,Completed,NYC
862.1682468716203,508.6814800678763,14050.051907476154,2027-02-22,Deposit,Completed,NYC
433.29908864579147,514.1859718595587,12876.443667213069,2030-10-29,Deposit,Completed,LAX
2341.3953676787646,577.2222814000554,19600.925312364976,2032-06-05,Transfer,Completed,NYC
2100.7219247475145,491.9750208120465,20442.337693463178,2030-06-19,Deposit,Completed,LAX
2445.7160183015512,621.6430474769985,22239.71325556958,2031-10-09,Transfer,Completed,CHI
1935.4386576574993,514.028917154383,14677.760869441994,2026-10-23,Deposit,Completed,NYC
1116.5087766585743,477.7977093743193,15965.38390034861,2029-10-01,Withdrawal,Completed,LAX
728.603994084679,611.426097199034,13614.790857687738,2025-08-13,Deposit,Completed,CHI
1553.1316912307304,534.529904311961,18007.98430606533,2031-03-12,Transfer,Completed,NYC
564.8317056216115,632.3870227133922,18903.541185709222,2031-10-05,Withdrawal,Completed,NYC
2012.6552121384466,483.1100251206469,17684.526851115843,2028-03-28,Withdrawal,Completed,LAX
1236.8704405243361,393.70503051779303,16686.16466078302,2025-01-12,Withdrawal,Completed,CHI
1897.4713841078133,447.8100172270398,19023.850712404885,2030-08-16,Transfer,Completed,CHI
970.7765274263118,469.8498384379217,15174.747032629592,2027-07-29,Transfer,Completed,LAX
2172.0449434054913,412.17398272547564,20600.057682910272,2031-06-18,Deposit,Completed,CHI
1090.4201324810701,491.51910116774025,14236.232091795064,2029-07-07,Deposit,Completed,NYC
381.6544631880339,548.8247088990527,17540.253036365197,2031-10-07,Deposit,Completed,CHI
2446.3889469032565,514.9014621925293,18049.3938171598,2032-11-17,Transfer,Completed,LAX
1646.651020547883,519.5280361211871,16501.734525876782,2030-07-25,Deposit,Completed,CHI
1973.6858992158475,572.7552957569927,21959.764016781046,2032-01-24,Withdrawal,Completed,NYC
172.95911155792516,426.7875202086827,10887.361214651948,2025-03-27,Transfer,Completed,LAX
1598.3575893812506,460.2128628612056,15632.416177294563,2025-10-09,Transfer,Completed,LAX
1772.9774510676677,476.4326537420841,15216.215896204432,2026-03-23,Transfer,Completed,LAX
1794.4114930415878,594.3843508852176,20521.35403023287,2031-05-08,Withdrawal,Completed,NYC
589.3251214965758,602.6138156543763,16171.355142621458,2029-03-06,Transfer,Completed,NYC
1280.9718226687169,606.3965735895969,15029.893678342063,2033-02-10,Transfer,Completed,CHI
1678.0804905660243,497.810394506907,17085.544370483294,2028-07-27,Deposit,Completed,LAX
1189.951039092846,603.9832161650127,17410.752241370894,2025-08-02,Deposit,Completed,NYC
964.0315793050902,627.2487383781418,16679.450331618715,2025-04-27,Transfer,Completed,LAX
2204.0701484725814,511.5244747399214,19641.398733941296,2031-06-09,Deposit,Completed,NYC
1810.641481428071,484.29532175415306,19520.495875383876,2029-11-30,Deposit,Completed,NYC
2355.420837348398,544.1747776699415,21693.313695596447,2029-09-12,Deposit,Completed,NYC
2050.128604831274,488.5352129872128,22401.797879305075,2029-07-31,Transfer,Completed,NYC
2248.580719330681,517.733559597377,20128.428671936435,2030-05-04,Withdrawal,Completed,CHI
1180.0911459120437,365.60742118745776,16648.845136419408,2030-09-25,Deposit,Completed,CHI
2887.444738825634,530.249091638222,24424.46553814161,2032-10-28,Withdrawal,Completed,NYC
550.1524752335451,530.8494919849797,13032.340963225077,2026-12-06,Transfer,Completed,LAX
52.971122385919486,560.1271586121985,10176.195139242242,2025-03-04,Deposit,Completed,CHI
2399.4965102697197,456.93967771410087,19679.249052856383,2025-05-08,Transfer,Completed,LAX
2672.60126003533,439.46970513814915,23323.535730776384,2031-09-26,Transfer,Completed,NYC
1837.9803912292161,385.77923876831613,19351.268615798843,2029-12-25,Deposit,Completed,LAX
1648.8697355943084,578.6151558181352,18142.50638879677,2029-04-07,Deposit,Completed,CHI
1144.6251124143828,500.8765418006835,18314.82126110455,2027-05-01,Deposit,Completed,CHI
214.87216061116362,548.5971651067716,10471.327459736813,2025-10-09,Withdrawal,Completed,LAX
1581.6088314737021,400.68236745033494,15143.348227389068,2025-12-03,Deposit,Completed,CHI
652.2489788772119,436.30110502008984,11193.124423302042,2025-03-15,Deposit,Completed,NYC
1923.1337827937753,420.8431906941287,13123.971268709134,2031-08-29,Transfer,Completed,CHI
670.0391398818131,485.27021100950464,16055.975794586122,2030-03-12,Deposit,Completed,LAX
1824.3599960677266,633.6692453253708,20961.10971989754,2029-08-25,Withdrawal,Completed,NYC
1160.1656723907047,568.065585857895,16568.61479952517,2028-01-04,Withdrawal,Completed,LAX
2276.4195478853753,391.01542312194965,21438.897376568217,2031-05-21,Deposit,Completed,LAX
391.942723347726,450.2232583761182,18419.145829385932,2025-08-06,Deposit,Completed,NYC
313.6359115078208,513.9277428808956,19637.576480200863,2032-12-20,Deposit,Completed,CHI
1134.9986051029225,572.6131824623401,21873.97207630825,2031-09-11,Deposit,Completed,LAX
1822.9876506037936,316.7821281416036,18125.981487204106,2028-06-12,Deposit,Completed,LAX
767.6606783112259,600.1475212055424,13461.949782575459,2028-09-03,Withdrawal,Completed,LAX
1601.1102612456637,524.0243044898513,20463.6374274003,2028-10-18,Withdrawal,Completed,NYC
710.8643452862605,574.5031277474585,14319.328729646044,2027-06-24,Withdrawal,Completed,CHI
475.6480746006305,544.2802943846732,13164.150890680457,2026-10-19,Deposit,Completed,CHI
1410.3124694371804,634.1520811859701,13576.517254685297,2025-06-16,Withdrawal,Completed,CHI
1151.350893798107,531.6041517931977,15003.001256058964,2028-05-17,Transfer,Completed,NYC
2176.0074607470187,503.78015287218375,16971.522472360593,2031-06-11,Deposit,Completed,CHI
1810.7981006457624,561.697697776896,16368.404824567428,2030-01-01,Deposit,Completed,CHI
1446.2777349638752,471.9503280431178,19500.311996171964,2030-05-15,Transfer,Completed,NYC
1293.5157183659326,438.75698573238355,15831.519428307882,2026-11-26,Withdrawal,Completed,LAX
1271.2666353946204,407.787888661749,17153.419331568446,2031-02-14,Withdrawal,Completed,NYC
675.4993315442032,199.9724099605542,13497.458948063602,2026-10-01,Deposit,Completed,LAX
936.6125969237194,468.516778129121,14695.836505077406,2027-11-13,Transfer,Completed,LAX
2062.110288995246,494.22626534112385,16187.713945148034,2030-10-22,Withdrawal,Completed,CHI
2604.0513814955366,616.2904304489073,17043.675052464245,2028-07-03,Withdrawal,Completed,CHI
798.6747841476248,572.3470741685305,19341.150187084444,2026-02-15,Withdrawal,Completed,CHI
1125.0155450121379,553.9965377822406,12668.153320700765,2031-02-23,Deposit,Completed,CHI
491.1953077196032,424.63043518390447,13703.312929819243,2027-09-20,Transfer,Completed,NYC
114.25578856188575,540.9067630566992,15568.676917223855,2025-01-21,Deposit,Completed,LAX
1349.5415707277557,438.4575939857665,18277.136748252142,2027-09-26,Deposit,Completed,NYC
1284.4334786308173,466.99853645878807,19009.266236288382,2030-06-01,Withdrawal,Completed,LAX
1636.6411012781587,731.8406765964487,20235.460784805146,2030-10-03,Deposit,Completed,LAX
1935.4171722048513,613.4371121553894,19366.484139173634,2032-05-14,Transfer,Completed,LAX
2132.266870067493,482.7179669590303,10933.678242700826,2031-10-12,Withdrawal,Completed,LAX
1925.4970267105114,468.18541868638397,19163.65178346543,2031-10-11,Withdrawal,Completed,NYC
844.1245784456924,431.2345203987704,21231.29577482041,2026-09-15,Deposit,Completed,NYC
448.6597545330818,557.8689916583564,11495.983374064144,2025-07-05,Deposit,Completed,NYC
1469.305324454451,427.42413770422314,22090.47751105403,2032-10-03,Transfer,Completed,NYC
2169.727897620865,482.3354585780001,19723.893062897085,2029-12-10,Deposit,Completed,LAX
2197.7904456890437,469.9149770899237,22913.049178239366,2030-02-22,Transfer,Completed,NYC
558.1239770508736,466.0195969523554,12117.065941639321,2025-11-12,Deposit,Completed,CHI
21.320517130263532,487.71967347045,10149.259820532727,2025-01-21,Withdrawal,Completed,CHI
1132.6088033949507,618.7135647796192,15948.258924307094,2028-05-10,Transfer,Completed,LAX
800.4609725089819,581.4687963287951,14476.95537931658,2026-04-18,Withdrawal,Completed,CHI
973.3621728292508,558.7409508594408,16564.60923036235,2032-11-21,Withdrawal,Completed,CHI
2407.582067244913,428.21778473286014,18350.791135705607,2027-03-17,Withdrawal,Completed,CHI
408.13541363896405,436.6334359937574,12550.763502943326,2026-07-02,Transfer,Completed,CHI
1705.8309261314635,429.8994262996101,17132.749290491964,2027-01-12,Withdrawal,Completed,CHI
1572.4859355843885,430.1145558107917,20193.37775047579,2025-11-22,Deposit,Completed,CHI
542.9129635869107,654.223877077407,19422.99877431145,2026-04-27,Transfer,Completed,LAX
1920.5795777865037,520.6965556359615,18811.335745520242,2029-10-06,Withdrawal,Completed,NYC
933.1929140305597,611.0932604410439,11970.068113804999,2028-03-31,Deposit,Completed,NYC
375.9905784177965,569.7358548021922,10558.18777946088,2025-03-12,Deposit,Completed,LAX
1165.5720588979914,485.5785216560179,11690.483610792533,2030-11-07,Transfer,Completed,CHI
1853.6854857395992,484.736489858533,16609.45194179788,2028-07-26,Transfer,Completed,LAX
1307.2491143662799,447.16564875578104,16225.094299077264,2026-08-23,Withdrawal,Completed,NYC
1575.4286305136845,569.6589939430476,14408.327100838656,2026-02-25,Withdrawal,Completed,LAX
1931.0518866951409,456.84095971792203,22467.10422211818,2028-01-22,Deposit,Completed,NYC
1046.494679231136,380.93633039061456,10637.826603673973,2028-05-06,Deposit,Completed,CHI
1642.1915032815673,525.9644831256896,18224.325882797217,2029-06-06,Transfer,Completed,NYC
2266.3011905905073,443.78559953751824,22463.541943162265,2033-03-13,Withdrawal,Completed,NYC
716.8968164958877,571.5767855283849,15433.57740436706,2026-05-13,Transfer,Completed,CHI
842.0519681909334,464.9201206252056,13465.394545053676,2026-01-17,Deposit,Completed,LAX
289.95845736992123,445.2192604173657,12120.133719148049,2025-02-16,Deposit,Completed,NYC
139.9510049225433,528.9580221473898,10293.159538232232,2025-01-20,Transfer,Completed,CHI
1040.1862411091347,478.7720025128938,12383.956039960165,2029-07-26,Deposit,Completed,NYC
1090.4504388900123,647.5992457965805,15502.89215703538,2029-02-04,Transfer,Completed,CHI
1964.2058152533211,559.6553718434217,20101.852934777828,2030-02-17,Withdrawal,Completed,NYC
482.2882407541424,456.32490126650805,17934.287527460307,2026-01-16,Withdrawal,Completed,NYC
1140.81583743694,517.8788187211827,15088.464178890987,2026-05-10,Withdrawal,Completed,CHI
2481.054641176912,493.80694456107733,21769.399237333462,2030-02-05,Transfer,Completed,CHI
2716.2290642412613,587.2479182403492,23574.53469440199,2032-06-15,Deposit,Completed,CHI
594.314569490629,401.9520502352238,22197.855369528414,2033-01-13,Withdrawal,Completed,CHI
1801.595894495028,398.3452763787527,11682.072017861308,2031-03-04,Deposit,Completed,LAX
2089.8040253082513,423.01988618357177,20892.242005341894,2031-09-26,Transfer,Completed,NYC
1055.191755231866,660.4180428984325,14071.30036858184,2025-05-12,Transfer,Completed,CHI
2362.132730462161,445.03010744575386,13926.272241470206,2025-08-10,Deposit,Completed,CHI
1810.525104276326,484.7889104044327,19474.02180859965,2032-07-05,Transfer,Completed,LAX
281.9925922079348,582.9939148453561,12505.745142129961,2025-03-31,Withdrawal,Completed,LAX
140.47304557114686,595.9138935727972,11644.287869891832,2026-11-24,Transfer,Completed,CHI
1672.7642106648677,412.08582803771094,19843.403401968964,2032-10-17,Transfer,Completed,CHI
1318.5980337229817,764.6663559988506,19287.354630259157,2028-06-10,Deposit,Completed,NYC
2304.4781811709636,502.8455159012301,18539.890952757494,2028-04-09,Withdrawal,Completed,CHI
1495.3731502244439,381.7113450573696,18156.30192478912,2031-06-28,Deposit,Completed,LAX
494.8243330100229,602.6582170158126,17884.82344994601,2025-04-07,Deposit,Completed,CHI
2395.218390104944,411.8563259651412,19776.36784463357,2031-08-10,Withdrawal,Completed,LAX
2359.2301502813298,486.3435769551463,15836.306628982536,2032-05-17,Withdrawal,Completed,CHI
1487.1154002983126,435.904319243485,22792.9436239999,2032-03-17,Withdrawal,Completed,NYC
1396.1740391695826,564.9766123988194,15031.58058101952,2028-11-08,Transfer,Completed,LAX
1682.6033517854705,484.94058501152506,23128.87708992009,2027-04-13,Deposit,Completed,LAX
1390.5352171852417,391.6816672770753,15784.220997539265,2028-11-25,Withdrawal,Completed,CHI
1873.691561075411,523.1411784566025,17052.889413150646,2030-04-28,Transfer,Completed,LAX
578.7962063936513,405.5329029794033,12513.837152477827,2025-12-09,Deposit,Completed,CHI
546.4519898218589,506.59825505890797,12194.693510602661,2026-03-07,Transfer,Completed,CHI
2261.9029696241473,401.2107110282046,22382.892709389438,2032-08-24,Deposit,Completed,NYC
774.7290683695046,565.1886514979996,13146.340407176494,2026-05-08,Withdrawal,Completed,NYC
344.74326327870494,492.6251522400075,11700.413747217466,2025-10-19,Deposit,Completed,CHI
2296.104249965172,276.59202407076197,18786.900464294755,2026-07-30,Transfer,Completed,CHI
486.6746236619128,689.6153437708774,12170.283237106927,2029-10-20,Withdrawal,Completed,NYC
2825.6070664277972,423.8411521238217,24476.728523875074,2032-12-31,Transfer,Completed,LAX
1453.027383417992,460.4483680209872,18475.59338734152,2025-07-10,Withdrawal,Completed,CHI
2378.373519062644,374.84470390363435,22492.08217302017,2030-05-12,Transfer,Completed,CHI
1964.1903416483265,528.1503933384793,20379.964019531908,2031-11-30,Transfer,Completed,LAX
978.3441756157624,508.3437835587313,13916.953480166569,2026-08-08,Withdrawal,Completed,NYC
1116.6822528832836,495.10577355963784,17956.617990247927,2029-12-23,Transfer,Completed,NYC
457.71626292095584,434.0716855481494,13242.30829401745,2027-04-06,Deposit,Completed,CHI
2429.183179570286,501.9957326943991,20309.385754893443,2026-01-03,Withdrawal,Completed,CHI
1271.0831680931472,470.7594001145297,13892.65326590871,2032-08-27,Transfer,Completed,CHI
713.92541924587,408.5826898198212,13173.70636974764,2026-07-29,Withdrawal,Completed,NYC
1097.33127789011,465.8944989978136,15758.465267412246,2028-03-17,Deposit,Completed,LAX
2675.104792918275,534.577609267152,13025.705549576582,2026-06-09,Transfer,Completed,LAX
1074.7420909189188,571.7511291300088,15182.238848795816,2026-12-06,Withdrawal,Completed,LAX
1923.212547516017,517.0028490144994,19535.85547422635,2032-02-05,Deposit,Completed,LAX
