Job_Title,Average_Salary,Years_Experience,Education_Level,AI_Exposure_Index,Tech_Growth_Factor,Automation_Probability_2030,Risk_Category,Skill_1,Skill_2,Skill_3,Skill_4,Skill_5,Skill_6,Skill_7,Skill_8,Skill_9,Skill_10
Graphic Designer,111608.0918615124,13.403725107548027,Bachelor's,0.12937508385213217,0.7004521622274936,0.636329597698366,Medium,0.4682065447252459,0.9072650970139756,0.7771222613026476,0.29235428068001157,0.8580291655617079,0.10647590022295561,0.03400756222729834,0.6040211204078019,0.34072673391864655,0.33468910237241195
Research Scientist,106090.18941026143,15.106185498986427,Master's,0.3112909958888631,0.6468021971525977,0.04544437278944345,Low,0.4457616372057448,0.8916068547275767,0.291951126578912,0.18833370331764132,0.9503445908702872,0.13742174092789036,0.03885640971729732,0.8852542656529913,0.6957265433814129,0.41354345200748344
Mechanic,92288.3630351537,13.104411848150225,High School,0.7418305635763528,0.795932401872394,0.5831827784306262,Medium,0.5434104436698451,0.3428239679842676,0.12671409799131408,0.08410394608173039,0.799030743673063,0.9443464820698819,0.6504113711028348,0.09183911333113597,0.4129284224995594,0.7282111543522888
Doctor,62745.07661675585,4.970198709193712,Master's,0.661345852628714,1.0807822081614213,0.2167896751802504,Low,0.27306346662168013,0.9789652654975207,0.871255587849177,0.7230710179278204,0.026509212069285675,0.5942787350275119,0.7167939216349449,0.8208272255232621,0.9703800845741595,0.9103979023046322
AI Engineer,28141.164348377693,25.458122017524804,High School,0.8930542063701505,0.8379642764750043,0.1939717154076928,Low,0.6817264045108932,0.44860864082113155,0.7240776136606768,0.9080083345471258,0.5977466383642431,0.5375506153396075,0.43771802483064876,0.5779206590043258,0.35319485168285913,0.37694208450266664
Construction Worker,69767.89999370702,11.426584791534069,Bachelor's,0.4425187636855079,1.2137134818446538,0.7918366268130577,High,0.914442852286612,0.4753396144755214,0.7909026756120962,0.2651332426614207,0.6923753697060254,0.4256484812299815,0.0037318440638202735,0.4067631815038381,0.5758872106460011,0.13500226057669457
HR Specialist,130067.19033483349,29.471170817917564,High School,0.2478587617406117,0.5392441227433348,0.583958513026971,Medium,0.19636253420544056,0.630786261212499,0.9064938472866413,0.9550457891515488,-0.005677117457295299,0.33243432963411873,0.8098996145163948,0.5412448255009387,0.8218282783139897,0.8632116392127773
Lawyer,115046.28088799151,22.04807170537272,PhD,0.5939990128881433,0.6949928246802557,0.3609510358878182,Medium,0.009742518185448733,0.9431438506910207,0.8428858311321807,0.0505478759127549,0.5862850216708487,0.21884399619217115,0.2505316351531552,0.86953083043303,0.10172952209387448,0.6100590243839501
Doctor,69875.98635948036,2.5765675092675693,PhD,0.6705681810730244,1.4826169924282806,0.07120431147394467,Low,0.4486697748681023,0.056883947618434884,0.48503643672415037,0.2565693221207033,0.9017633627050293,0.3646850097270532,0.6394875928304299,0.8629201625829569,0.9765246282559065,0.5041701866357611
Retail Worker,50617.36254856338,24.897516081154567,High School,0.7852940002972045,0.703362070146499,0.7763933391025322,High,0.24307705402266563,0.9656612494241954,0.20773523068579758,0.5702240059390034,0.9407557188949107,0.15029780899080036,0.9660666441525149,0.9811045134654471,0.8630798944916369,0.20951443076917345
Lawyer,68005.48937081925,25.776018646007955,PhD,0.25170281275792794,1.1557290242570413,0.3704846617912072,Medium,0.7183474371294191,0.7668630497131229,0.12856492004326533,0.6223129761255427,0.967630232530862,0.15555756520250297,0.9106551914326959,0.6074917116107978,0.6164305522607898,0.05005681372123713
Marketing Manager,44743.44369526985,29.246380229520092,High School,0.9296530854208583,0.8957031055104662,0.3217067797875554,Medium,0.7114339424712358,0.30224282871821945,0.2637633117696722,0.3399514842890904,0.7183569964636286,0.80549595426401,0.5920295478382301,0.329587801095723,0.32134525524254376,0.11115031522090742
Truck Driver,131991.24546713225,11.530981550824489,Bachelor's,0.9088565649145338,0.8329550779737314,0.845155096597286,High,0.3354453033274554,0.09771348780433117,0.5689010453164698,0.5432738955734725,0.21655571844479257,0.48906805498578865,0.8010312573808013,0.6090354155749969,0.12485121716288453,0.5448070411573191
UX Researcher,56231.86192476035,21.35919000999682,Bachelor's,0.23552434190251192,0.4867796716693328,0.37024484193930307,Medium,0.5939280900075407,0.39487645542219796,0.7120308032540168,0.6771162605038306,0.7891539236132977,0.8787376680396255,0.8625157654442273,0.462854186859716,0.30029172465682613,0.5084231438693785
Graphic Designer,40594.24274602436,10.669074976896656,High School,0.6965349068131753,1.1393733888144957,0.3865857782957706,Medium,0.6997696614052861,0.9534076976507424,0.02567215767056963,0.31379129471860645,0.4552613244471331,0.8925620261417627,0.9722608219089224,0.43115428129620714,0.769484568006749,0.5317527869893793
Mechanic,127049.14325676206,13.381303753804715,Master's,0.11007996055712879,1.0005230797860476,0.5069238344415893,Medium,0.4105321220724814,0.3451914547157828,0.49140363791460945,0.059510925948558724,0.044164973624215884,0.0640865646150173,0.20794647352744977,0.2838215418446815,0.17997214047869814,0.2471114928828545
Software Engineer,69303.40840792836,26.304120536643428,Bachelor's,0.11104549304608372,0.6598501647503361,0.6495933285559539,Medium,0.28914549122780886,0.31425505144067883,0.40511287109505906,0.958739865979229,0.10012690201178068,0.8231462521942484,0.34162790390649145,0.8385947779070729,1.001973555187862,0.34367036203183704
Software Engineer,106105.02380444437,18.906314092601544,PhD,0.7764971094287104,1.0015781511637556,0.6031336949892785,Medium,0.24223542884559035,0.11689456722677535,0.4634779424333564,0.9724494069065848,0.49068065351791995,0.6176704954493254,0.6386179769700946,0.1157422120749427,0.37964132161594205,0.7169398120544839
Lawyer,144067.60955699754,17.66168823228395,Master's,0.4102981167962742,0.9579295986117276,0.324200921461965,Medium,0.156782394823546,0.39577286296469844,0.6890899135913807,0.05330458503614972,0.3176134015500296,0.7175486710050158,0.7723655398962378,0.1870938308969526,0.7462348142564043,0.9519183797667354
Lawyer,145512.8374226175,27.600458888293502,High School,0.1491059161783387,1.3444350750499807,0.5510723961839776,Medium,0.9180588886006465,0.8751535140640185,0.6764644826584414,0.6755288074344648,0.20111898921119462,0.15173691982639492,0.4090518545641004,0.18314433031835733,0.09731012688983834,0.2899044984802411
Mechanic,33772.631204109595,18.430335039245108,High School,0.10639279995974915,0.7271851852422943,0.637641411286742,Medium,0.6252157867932605,0.30538463944565325,0.8350928649789641,0.8752553478190052,0.8449502759445752,0.9476254509508305,0.24399018379032986,0.790012723999903,0.45295197542251203,0.8583116377421769
Teacher,141319.1920143956,17.389512753175566,Master's,0.3876056582871267,1.0221447726929456,0.07986454283585381,Low,0.756214053778902,0.5654464322194667,0.4451922814377815,0.9525405283602593,0.8906738524187876,0.6662614563854042,0.9195589309659901,0.583377465020643,0.8333588189731155,0.4241506049863196
Financial Analyst,53511.856335778175,16.202249611460473,Master's,0.5604472318787022,1.1414239116507658,0.528977846385114,Medium,0.6237617139181966,0.16612667642093146,0.6871152344947461,0.3268323532902166,0.42913621064229013,0.35419552554522166,0.45908073539171523,0.6078503432944025,0.8320770806492718,0.47404102784515745
AI Engineer,118072.50347067436,22.869715091571784,High School,0.09564241773847297,0.6062394730368511,0.2682255124111117,Low,0.9689034824731312,0.9789974829148971,0.3140181694406236,0.19953706318461403,0.9951438232120651,0.9760469323009167,0.08719956544628901,0.7698625464293654,0.31239878997395315,0.927603381007142
UX Researcher,142919.92748089257,15.648250066072466,Master's,0.7536016797952315,1.1964439078428843,0.5352668531194698,Medium,0.7521207212916248,0.4925012731224876,0.7089518651928706,0.9488367238917274,0.3600570694975733,0.7229231150921689,0.474431542506877,0.6547043369711494,0.7631488807424568,0.046420918735409426
Software Engineer,146284.28267320906,19.555804847080545,High School,0.6459232296360041,1.0291461342124821,0.5320909064259223,Medium,0.771869250124502,0.19672491595144684,0.9997666511446941,0.45276507574706243,0.9437532030354256,0.39150295544176705,0.6023202080862007,0.4662720449360353,0.6969247540198955,0.17109207592725656
Chef,65798.19516215331,7.011956104009138,Bachelor's,0.19041381961259288,1.457733528397442,0.44516149111902004,Medium,0.3477072931823699,0.873828757796356,0.5655446270572115,0.5186495503268135,0.745363751019023,0.5740657227373437,0.12174196051009946,0.6526488352080176,0.12151313026410052,0.8139712670281269
Lawyer,118909.52061277934,14.834309914574991,PhD,0.6847937172762064,1.4818053528446482,0.5077110186352634,Medium,0.9440963094572198,0.9272934422365171,0.8956078792250834,0.9110506560622096,0.8859216359636607,0.8172232732234753,0.6808052427007081,0.036164225732434774,0.12807076083632987,0.11530616027843815
Customer Support,60453.77008385131,18.217611445668673,Master's,0.2899988258814056,0.561322260572667,0.7937672476150089,High,0.32112549541211566,0.9550098404961328,0.5711122737952183,0.7993652316116074,0.04185497088140231,0.09478878414457388,0.8212642702269931,0.636793403997122,0.17908911104769412,0.4054743390658459
Software Engineer,138844.51781435008,29.25707110990241,PhD,0.5894048215005079,0.6730877288355066,0.7025136783055107,Medium,0.2267108702595262,0.9272797015781177,0.6631295903682384,0.6090835279634084,0.5226595672637658,0.24032741521771334,0.1788981216913718,0.2217263518675766,0.19158628639735636,0.7910148955586241
Graphic Designer,125503.4189274596,24.77876113737563,PhD,0.8094808766789862,0.7142748247677632,0.5049378747290756,Medium,0.6209376747098526,0.6765787567648216,0.7194143938177882,0.8696206807338253,0.38380399450231917,0.7139417063825946,0.7387385578465443,0.2951311312815388,0.9810189928366382,0.8681526954683836
Nurse,103185.78984573622,2.049250605065647,Master's,0.8842640023821329,1.348376137292161,0.16495842646099443,Low,0.6953388394841709,0.8869596578236593,0.4714934818006336,0.31741632399560965,0.7375087442565863,0.21380413503554144,0.4122680632226069,0.8872710927095192,0.7064063873577776,0.38308364107700915
Construction Worker,109086.1992075255,11.626163378755093,Master's,0.6309452655380355,0.7328706831963487,0.7831400333242654,High,0.31725683738111576,0.0074079651927031615,0.308621979333059,0.4688770469161111,0.5871610026502533,0.9048408152239054,0.2157974284323029,0.15409993766390784,0.8804655627375478,0.9340960239652218
Security Guard,62214.75682088925,27.681722100766763,Master's,0.9038496016080417,0.8539279618243081,0.894224407460503,High,0.7706515868222491,0.6696341764229268,0.3901225863746442,0.6247445720989913,0.01841516628391701,0.7302378330350069,0.12528106045541718,0.4240281841642788,0.116953095358798,0.8476221097682449
Financial Analyst,30045.530828878,20.201872022474642,High School,0.04843378455732618,0.621426785177045,0.48135461332249607,Medium,0.4740767394864381,0.84686495511107,0.6854797289015375,0.13537411386003345,0.19643470892221138,0.29264101651310304,0.12111442474746048,0.28974997179773565,0.7565424315909497,0.24260748250898825
Software Engineer,34204.66254832972,24.19586306864229,Master's,0.5511699642933414,1.274334170904453,0.3975285041748474,Medium,0.8307916799017535,0.3225643814727769,0.16239608727401164,0.46843706406790653,0.8644814996803528,0.06958442440326189,0.33554104865209705,0.6445789504322937,0.38679491959895135,0.06569733691499781
Data Scientist,133765.02289178435,7.420681756196267,High School,0.21789102423629925,1.1837940068471704,0.4797857686410336,Medium,0.7566706015307082,0.13267259537736203,0.6073222887711671,0.29507317277147044,0.8426485289649395,0.9479833253043428,0.99458431080395,0.8016634070541059,0.7387884178830937,0.22379609436584738
Security Guard,45714.50151421565,28.599797457939058,Master's,0.19143021048816383,1.308201043839309,0.865746243740623,High,0.4431979253223461,0.11596771649836181,0.45880283931714005,0.3217587272722434,0.13554502201575808,0.6328581037064839,0.07151336417031176,0.7057418171412739,0.9430506515653796,0.00210916036421012
Security Guard,149063.51395229963,7.965757879239031,Master's,0.19374189966809446,0.9070744150294026,0.8209693403492719,High,0.4898615422965653,0.4955829017316556,0.23307183931011838,0.5204406263586371,0.46424557628590446,0.20050930446414733,0.9992085696080453,0.8458351925132469,0.8938280982667319,0.6865636337080075
Chef,97492.04381703214,5.826248539133346,High School,0.22747149920490817,1.3836460806215363,0.3212944872402191,Medium,0.8387566949423251,0.09081741805171414,0.025642389965559422,0.23063578023773273,0.35340540649333135,0.6023639043156426,0.1587118632959933,0.42564240607393083,0.2047224283472219,0.8576075308339505
AI Engineer,31574.77186073624,-0.5862762920763874,Master's,0.4183001217098469,1.459712059655085,0.18873847598374086,Low,0.3275920633114688,0.0998201946716962,0.3906040111454445,0.5591337442548779,0.6870564093570365,0.899314162462087,0.9166187183161415,0.11309016193586559,0.5867320249723323,0.6763150999454296
Lawyer,100160.69724156916,18.50439825716655,Bachelor's,0.39317001149924874,0.5053991096603829,0.5825247154327104,Medium,0.8681360311346918,0.3455761464436661,0.07231000470155036,0.9741976243197913,0.2558235117236129,0.14399388468419844,0.36471003763906956,0.7562768789012297,0.29717624111938173,0.5587856198755852
Retail Worker,71222.91501924706,13.962757351114194,Bachelor's,0.9337662618950461,1.4794857169386415,0.8897070543278301,High,0.8848816802185036,0.9150958736745107,0.5015603522329406,0.6204221271278355,0.42289843547249995,0.40956887549480964,0.03682873128578033,0.4347835088597311,0.6537683106677505,0.43277046944704256
Graphic Designer,147639.9933280254,2.948151067209393,PhD,0.7628878236072225,1.1044347754508212,0.52658057959454,Medium,0.4532869139494469,0.26216562351664924,0.441587051206004,0.46807373854775297,0.5587322699367084,0.30502144777035467,0.06506172617149315,0.15336375123303495,0.7085275533888167,-0.004526022243811927
UX Researcher,82191.32928202383,16.22379265287416,High School,0.659886964134678,1.0248223945210881,0.3165041656131544,Medium,0.4106935856270378,0.2980246086751338,0.7437026142367825,0.22623955389763448,0.2209134338313871,0.1810567567756011,0.1364541653205387,0.31362971592118427,0.8920521428066202,0.7732137693745114
Software Engineer,93354.23524447251,7.336468008770499,PhD,0.4798843289254221,0.6527996431485337,0.4929145730835952,Medium,0.22689829930894706,0.3959080502172532,0.4741834939520761,0.3373810231064331,0.9394067813626525,0.5618552661323281,0.8418184811008581,0.7483141086250422,0.6413295656290744,0.4895343506544016
Software Engineer,135131.314162637,0.10832032836315085,High School,0.2524810308048182,1.2874308934950955,0.653763823119422,Medium,0.5338326520629959,0.3483505281581358,0.06400823492800298,0.6916848650443939,0.2686229428006021,0.08443753047097874,0.64786549857057,0.516201745841995,-0.011227118645389838,0.08446588461217466
Lawyer,69915.0577185126,0.6275915278231511,Bachelor's,0.46698504601118956,1.2087446155731796,0.6321268103680183,Medium,0.5160621051072382,0.25763547525723557,0.11890164841750177,0.14899242501226195,0.8813767735640873,0.1186152585310383,0.38652021062861686,0.33410144216021836,0.8638729517544055,0.48669630238913736
Construction Worker,120880.59359266936,20.46258022185417,PhD,0.5061945665752625,1.507216823993934,0.8131507867413827,High,0.19928852090804947,0.49499840893279345,0.04294573100411772,0.9113486051478618,0.8134638416738957,0.7128011723161459,0.5856363873589144,0.550404538229828,0.9777600324069267,0.31548899199816405
Truck Driver,142037.44839520502,13.851442255332184,Master's,0.3894259976258714,0.570480777516506,0.7871111003371156,High,0.4544094522061596,0.7227614149588776,0.6365414788920134,0.7410791273512214,0.001092751642105776,0.19927637900353692,0.6472969568977519,0.5113834191931922,-0.011112511554851415,0.8078504036165279
Marketing Manager,37757.00632024497,11.283021032185664,Bachelor's,0.6684416477930544,0.9001974106783984,0.49037939017895593,Medium,0.9637432902268948,0.6622302996440743,0.9067308778536953,0.1667553705515522,0.46738176861953273,0.9074788118047635,0.31391980211491577,0.9684623924665755,0.12046212437295542,0.8668637491177781
Security Guard,133691.7644022706,6.467981252517674,Bachelor's,0.10884269317891906,0.7164549869074739,0.8718513030213726,High,0.8262606016581725,0.8195711359034223,0.3873115225110733,0.7064075786888142,0.183415535132305,0.26784509881205276,0.8716364260125905,-0.014155091870769012,0.09789405590885486,0.20938879243879868
Graphic Designer,115997.20100749591,19.099725583450994,Master's,0.47192289727599973,0.5744866816152719,0.5013917656958238,Medium,0.1377258092338607,0.826875959932502,0.7617745405492806,0.07005049161287182,0.8293178985598804,0.32499280832724853,0.3102801500476608,0.18240305847332938,0.8310048842226538,0.41275537066918194
Construction Worker,103469.09071241553,2.208255826999617,Master's,0.34074404429449284,0.9645769719694587,0.9432931580290674,High,0.7907885547692554,0.7352168063123847,0.5314336547504329,0.8600223950131909,0.34804761975711007,0.720943819527381,0.9677435904281639,0.2962877163833003,0.6773806519657583,0.8229102689518376
Nurse,48621.43135319114,8.872634965261913,High School,0.5131671557784881,0.8002045916057642,0.19795639524438371,Low,0.6377889930345603,0.5920077982825429,0.10456920683474509,0.47380112995872503,0.38012890862246407,0.5020084973159926,0.9096962161849281,0.49578285944805706,0.009681141337213527,0.4561935285487903
Customer Support,72266.16191279881,2.059873434706427,PhD,0.6366704631457811,0.49395684570457143,0.7166066977861035,High,0.8466339710489581,0.6631500617000646,0.2805484422102782,0.6991664021180177,0.783466904914152,0.297035262790052,0.040286646256636374,0.8985300780633921,0.3465293635132222,0.08713170457012122
Construction Worker,148426.26312717982,24.09895416502656,Master's,0.6254953452496481,1.2689987211240836,0.9142470722433543,High,0.7499543714738618,0.3388175940255693,0.9772934606174407,0.44756334863360925,0.01994049665755196,0.3897821017810749,0.1299097349323578,0.1181870211155445,0.2674214763545429,0.07866436657757894
HR Specialist,96046.39553554391,17.233793366371355,High School,0.5462351134596736,1.4121925962855109,0.3494309089811045,Medium,0.32576977690873676,0.3000255516454077,0.36475793912435883,0.055198404711429123,0.2708138831749237,0.29002925816074737,0.8531704289589267,0.36364840589905034,0.4392079196140278,0.38749342876086257
AI Engineer,92046.68110197675,11.522745251207805,High School,0.5193843011537629,1.4345599109136666,0.22021077341789996,Low,0.1045192936162809,0.5492085324005544,0.41793652911302925,0.786504522737078,0.03722821422450996,0.42512143650079615,0.3058551210580493,0.14707676009082388,0.3717384987258549,0.6858078282266953
AI Engineer,124563.58846492815,17.24927381877915,High School,0.7924111103070214,0.7621401346213971,0.2616761496633008,Low,0.12968864189402687,0.34471378755722026,0.5719699563086731,0.09020058070033071,0.7372332253419329,0.37275238964342317,0.7760953859159881,0.49551299843569674,0.1826386002190275,0.731712338411785
UX Researcher,83827.1099057539,-0.27208437577649985,High School,0.004536860841167251,0.655627204554249,0.5952049637658932,Medium,0.6529069272208088,0.03575142941897615,0.22489527573409743,0.21774756532187323,0.667367772259885,0.01825794515888573,0.11704567598084958,0.7718694863653289,0.1766339860811716,0.6549783236246532
Data Scientist,130881.71500704731,26.257049294077913,High School,0.6752234525849944,1.1133011576262366,0.3770042012301675,Medium,0.626376459151383,0.3940356246839144,0.4339221444666405,0.8056492913688009,0.3440118240498055,0.1401636429360188,0.8754595823922037,0.21818680207349125,0.28479890906910077,0.7242066824152136
Customer Support,85326.1275990639,1.8747071819385135,PhD,-0.011214912210160648,0.718929651368264,0.873039893650698,High,0.40302225985143547,0.3188694036867773,0.85442138094674,0.9367512421594064,0.9349163543429015,0.2725415931193922,0.9233391202989226,0.7497334277679145,0.16288789883213328,0.6163505457149377
UX Researcher,96073.5163989346,25.140269456829348,PhD,0.4293686459344599,1.060338054152139,0.42528024932079117,Medium,0.803174271280366,0.6477482207612336,0.6786529736121266,0.2229934336906245,0.9640442289989348,0.6476128340395848,0.19337117785487465,0.7484915377474952,0.16695084189696008,0.03864769524122516
Mechanic,123449.23412428274,22.30047591378376,Bachelor's,0.37284537102764115,1.2405466555921822,0.32225598043270887,Medium,0.7873989303982813,0.5091475649775574,0.3201665847617096,0.6856775297172348,0.6402206428229531,0.21451830807212913,0.03832749836453294,0.43735639135263626,0.5781861679812538,0.8853755252705305
Mechanic,124170.24422042012,11.378237909761248,Bachelor's,0.5302975946042986,0.6346643556675001,0.3830122029954367,Medium,0.7826203980684587,0.042397678730800505,0.48966873342445066,0.5110680007311684,0.6863587292164448,0.008661103999931807,0.5997523419113636,-0.009478339269762624,0.27326178891134634,0.5195575750135573
Financial Analyst,39955.19394974869,8.98832990839871,PhD,0.06053169351515346,0.6855719623388447,0.45226495490718666,Medium,0.2151471872656736,0.36293795104435544,1.0033593622622814,0.8597950991090767,0.874692046585531,0.9535501659086415,0.32702273257978504,0.3295574419690338,0.24423095195539576,0.8287751771697535
Research Scientist,97123.22405920239,26.352864522550032,High School,0.3124167419432358,1.0658713423875714,0.24493158670119117,Low,0.3978731932046767,0.9492244022055458,0.8258307751416801,0.9644781470139913,0.8708804029943168,0.6310362022141238,0.5893940719520433,0.12470425839647811,0.7186160579338601,0.5893111892274814
Research Scientist,146199.0847206024,21.715315302009266,Master's,0.882209510072091,0.8187139667680953,0.1965625881829142,Low,0.6094573901168588,0.6009116412355663,0.5359804114937673,0.17758786581631394,0.27374242333140575,0.5074801300816091,0.7916387104382187,0.46867951909114053,0.2156698095113479,0.10482114242167116
HR Specialist,57072.17180132345,29.362084492117933,PhD,0.5297101155458522,0.6259666766483908,0.3600678894771229,Medium,0.06622031858813585,0.8264649351931374,0.9346576124218929,0.12906834161327507,0.20537193939491835,0.12430240496447897,0.8695072653304283,0.975873652619117,0.2587742411417379,0.2820359921102755
Customer Support,51214.675715265286,8.6340646419368,Master's,0.0996392206404606,0.5941838831517121,0.7642863124780999,High,0.2644252110122954,0.7503163352874885,0.5725317084943535,0.7575724529125013,0.08634064491429225,0.49958546723087416,0.29157743524302027,0.8516364360352986,0.704954690592542,0.8529937993257175
Chef,105838.70678677382,14.983661631686054,High School,0.4396350433979577,1.3351887432748997,0.6350691645873013,Medium,0.9422243008856628,0.3075560377224045,0.7019349106300395,0.050084039331911315,0.708122744178709,0.5680179008369053,0.2692976878853552,0.6411393750992721,0.13290356529020175,0.3547118386800261
Doctor,75520.66228314463,27.24514770532182,Master's,0.8646566320635796,1.4805413434171342,0.12738502035267465,Low,0.9380243428955715,0.7584218152040662,0.14327482536033798,0.04410620657213536,0.23073887272624688,0.8032565442469449,0.619280629656293,0.2348869697222801,0.7352396678623608,0.1261140043639538
Construction Worker,144610.30891268115,23.13331930058629,PhD,0.006160171821953269,1.359516616767306,0.8181384644471361,High,0.3184524958145927,0.13180156276860702,0.44481687141765064,0.4910564951472227,0.38445468606197297,0.6542984591065872,0.4435427626750691,0.9562550317874847,0.5978657116364279,0.831192942253035
Retail Worker,51897.31474581582,11.792451095090149,High School,0.9869289843792063,1.5214396573266644,0.848146295542494,High,0.877978040887514,0.21931463008426028,0.2546461856954697,0.9337722057749501,0.14889686615463743,0.1691665263718279,0.3990356470083364,0.5862339799027051,0.5994281105232944,0.2906815476646324
Graphic Designer,127794.15433101257,18.027697868680345,High School,0.5188453911660788,0.5196918213030352,0.3467792693711552,Medium,0.6232410278945116,0.7258020423005083,0.576002690115195,0.13679913008909822,0.45851255068513935,0.33890911924853667,0.4844943187744096,0.876529613654658,0.7792185417117139,0.07218746567208784
AI Engineer,125016.02664671284,12.326372111017042,Bachelor's,0.11903266655664965,1.311704912580838,0.12721770692371373,Low,0.7798717153722322,0.8167998934654769,0.8744164204476824,0.7743062840573188,0.5459012154030739,0.5848567349767131,0.31986501488457036,0.19721617112038853,0.1252710727117671,0.13455842906095616
Retail Worker,123582.39911129406,11.574097907505609,Master's,0.9387051311013299,1.1922713739528585,0.718455041636814,High,0.9248852084926584,0.48350674558417456,0.4651843291699445,0.582503167142636,0.15184526684453156,0.47051661726173416,0.8251709261903558,0.019987843878768917,0.28205380543811487,-0.013249166816512462
Marketing Manager,86016.2410142383,3.147308481705921,High School,0.564206627111025,0.908405891456175,0.33580356148503737,Medium,0.5407343272475776,0.7774054875848733,0.5527516235543862,0.28782679633275016,0.2516994454192385,0.23780755186749822,0.9710737601507125,0.38831111240918503,0.3130379382304713,0.4180602813425835
Software Engineer,88361.5159117461,10.979625616004133,High School,0.054562192114370515,0.9472211257877488,0.3130861227929833,Medium,0.12309656285414831,0.6550321366521419,0.633500670417898,0.01821877637058497,0.0023234790390906494,0.08581455819262779,0.7798030518699938,0.5889572911241869,0.039737955545205664,0.4789394577410286
