Average_Salary,Years_Experience,AI_Exposure_Index,Tech_Growth_Factor,Automation_Probability_2030,Skill_1,Skill_2,Skill_3,Skill_4,Skill_5,Skill_6,Skill_7,Skill_8,Skill_9,Skill_10,Job_Title,Education_Level,Risk_Category
98358.69373293294,17.834207073938753,0.5061066894440376,0.9440102663734585,0.27380704408073536,0.5749386735859343,0.6424782366899503,0.5568526992917545,0.501014169953716,0.8426575546611296,0.05240507521699876,0.23285779889225544,0.32831265061800824,0.7959505229790532,0.5210481525373664,Security Guard,Bachelor's,Low
79858.59429414748,0.6460498492993144,0.41018672697930586,1.4080027474517427,0.3379602828787987,0.5535661496045503,0.42549316546090415,0.7396974864830345,0.7438313637126995,0.49562248647077833,0.39363939268914583,0.9242499603726242,0.1112313703234378,0.14051536204406445,0.7137659596984973,Chef,High School,Medium
95089.62218287779,26.279710347957963,0.8631334005587437,0.7128458004704772,0.6844088851955641,0.6336405789617188,0.9024030976079702,0.7377589092972566,0.7582625485254773,0.21325390458579352,0.47654204983997095,0.13631547877833516,0.3852149701671164,0.074185790271383,0.6228232308029569,Graphic Designer,Master's,High
37117.70899974427,13.24321805576107,0.7836309540857271,0.9177747590126341,0.5341979759102128,0.16603470170783852,0.1795650826086345,0.31782605876359565,0.614844547192258,0.5688276812391933,0.6603040390396423,0.5369526568069523,0.19900207986184829,0.7797434076333503,0.5218224472083808,Marketing Manager,High School,Medium
67364.21568913598,6.9199191940870515,0.4730324114823268,1.0321119861421588,0.6337231703982789,0.8444420382117179,0.7781161656592668,0.46562528478913123,0.5462547253102774,0.5974974732839808,0.5231903976812718,0.31781619326796706,0.3096133860674647,0.3892266777840395,0.31457404850677834,Truck Driver,Master's,High
100888.86072973062,27.69639280645392,0.6994538591282121,0.8177118930276138,0.8636975287316071,0.21259007802379895,0.6559358185461132,0.5428526002287709,0.6966417473165407,0.1049933779184303,0.1496421566666623,0.12426993525163366,0.6958894402468573,0.3404345967212938,0.8432081880802746,Customer Support,PhD,Medium
85831.39573887282,12.734207118450865,0.2971761135295167,1.161593090002715,0.3944827440898671,0.3595636766251279,0.4908971283175371,0.683366982519436,0.7664041371373342,0.4043818875229122,0.04624308803901333,0.66678366281361,0.9044234376163365,0.5277704656485614,0.5485475062465724,Mechanic,PhD,Medium
105093.41256787142,16.482502130046342,0.8254769401580723,1.1829023965109173,0.45161973926926463,0.20700323124127165,0.7574946612447049,0.6371983940897936,0.11508216304379235,0.290564608985603,0.20661379914511707,0.3989508524270121,0.5683218246997069,0.6281724036643382,0.05208769784826373,Graphic Designer,Master's,Medium
49764.9462001535,9.58670549251063,0.8905775220853268,1.1129805583152719,0.27082750634067854,0.37656585716218816,0.23823889871536252,0.8581340113083262,0.7956704287917497,0.7564393360706282,0.31622017449719475,0.441296144575055,0.22056488292284088,0.6173265539498498,0.43583276017313394,Nurse,High School,Low
61620.21107569628,26.015602786995316,0.5904937553085242,0.8290210539056384,0.7283956965792524,0.27836148008295053,0.7758466315967593,0.07,0.3845233617979298,0.5406030237824451,0.4997650056571206,0.06538859797544824,0.4906034313099191,0.45311582128573014,0.9628804218732335,Graphic Designer,PhD,Medium
80369.95801292021,3.243392495858313,0.8296796703773611,1.3931145943265444,0.3432389441335025,0.6453395173429483,0.5707767509795181,0.3572496123701589,0.24786131296606875,0.9215222404823366,0.5875324918775551,0.3949125851643729,0.5144919822848074,0.6612814110386769,0.6815152065845819,UX Researcher,Bachelor's,Medium
109425.31296354198,16.9937236160261,0.28700108732371443,0.8963451617696645,0.42339114429297664,0.33765430183337297,0.5422490519325185,0.39699218070547704,0.45104152116925106,0.7613516045313964,0.15286134091855555,0.5752024157076197,0.5199724211500169,0.5992148334019207,0.7862026335050497,UX Researcher,High School,Low
106777.63785465866,24.60620537518207,0.22801498317296653,0.9488213422581736,0.6686215371415088,0.3804962582640756,0.7927500822807482,0.6312266609447554,0.9798501447041363,0.4684693172038834,0.5556280589603112,0.5336844125525281,0.6906447571731368,0.939973394175975,0.6928150725428662,Customer Support,PhD,High
139808.07344611935,1.2698149632784925,0.15955308418226782,1.1364135724188829,0.6126736381445237,0.6136768516246135,0.6932659986369673,0.38211438370476347,0.3010766133014583,0.7907591146141049,0.24370099858422326,0.6973965656250829,0.623984159111729,0.6491120932676977,0.8034445912571851,Doctor,High School,Medium
44730.12925505979,8.665316746217261,0.7462816626816127,1.3513400608667094,0.5486987020128915,0.5856687384193783,0.4184695469556852,0.6911237553804834,0.4102242253863144,0.2850121245785708,0.48274160200509575,0.26303215488187903,0.37219168129732133,0.25062393565501984,0.30141996598799076,Chef,Bachelor's,Medium
119723.20308312602,9.163299727368592,0.318464343638321,1.4162425242095986,0.2581921289886979,0.31224728205065133,0.0638557750803413,0.07188642962235423,0.703952045160924,0.7022043611581605,0.3118548073562631,0.38013029003497,0.7877230198374132,0.5959095752509256,0.1139382273025197,AI Engineer,High School,High
36631.734394562416,14.84209578537118,0.30510990025745294,0.7232439696697934,0.3767361779604912,0.2704803096225809,0.7284037925734538,0.45461458077357697,0.45001813865276785,0.8501283152427282,0.4864534237758872,0.4532299527670238,0.4003237478262638,0.7631676149866088,0.742874948637438,Security Guard,High School,Medium
110883.63335973518,26.004955085039832,0.6206193188899296,0.8708806000585443,0.41687166354862815,0.6544766839839513,0.29560630721393677,0.8675188555749834,0.6581578962242987,0.9117925385397063,0.7281320621659096,0.7089591397402153,0.5888036707220908,0.39808455341217086,0.864780003649232,Chef,Bachelor's,Medium
86074.27420140855,7.144335849879899,0.7596013951879617,0.6122003629024282,0.5276672108996256,0.17615744909796244,0.17487187801034781,0.4435754801718608,0.5864398686195577,0.20246451657411027,0.13913992498408378,0.40330670946186087,0.1402846435090885,0.1928809596017176,0.3171768558108244,Customer Support,Master's,Medium
99419.85617592794,11.133036822829109,0.34235255114554924,0.8095110717318448,0.465684476670038,0.8570003036602767,0.7763240959880002,0.32615837767243694,0.8318594503060591,0.5710969816234231,0.036132045952622746,0.3240546981375725,0.45509066428561046,0.906389274648391,0.7174579336296605,Software Engineer,PhD,Medium
73912.98580149496,21.928073993883142,0.23468672912520352,0.8136655633864058,0.3873303772505825,0.7017450462190613,0.33152576758845004,0.6548201229581009,0.4662879094517036,0.47360584348096463,0.8528291881684434,0.5039281926183233,0.7896526269170223,0.576238384983589,0.14676949376045106,Customer Support,High School,High
67171.84710547,11.692857394001734,0.08495731435723392,1.1573177437207265,0.7114415906876443,0.22935371605523086,0.7659389998907719,0.2627793920822119,0.6036981548286325,0.4343152144121184,0.4288594337223954,0.4542275601752168,0.6703777636311461,0.10596690637870987,0.6957986309454254,Software Engineer,Master's,High
123068.39137015029,21.803996817763494,0.5039376748413537,0.866411405750736,0.848873728587553,0.6317512449785815,0.7123208181470619,0.5567659384769998,0.3681415875492013,0.6495449997537358,0.3994427422149929,0.898214499794837,0.3627913477758413,0.5759023853923814,0.5431005734994929,AI Engineer,Bachelor's,Low
93403.88818198306,27.52695546015237,0.775930967835351,1.45,0.21264320189529345,0.5593642642308011,0.7150500755161906,0.4097572105458689,0.6717410039715604,0.4558583584889646,0.6543337588791784,0.3244156078602438,0.7244311375197869,0.03762352642672778,0.6349005443892359,Doctor,Bachelor's,Medium
80662.24746864256,18.509015784496253,0.4789335061942017,1.0190466218902583,0.6353399795530662,0.528649807088298,0.11245191198056306,0.3433958131005149,0.8785212522004127,0.5786059408994045,0.6686666738386311,0.8446575149626168,0.6577557026728139,0.509656682311356,0.6998291605749044,Security Guard,Bachelor's,High
79648.59226773398,24.72252209489422,0.23456578605303735,1.3478784306468823,0.6312192680315153,0.37452737871036973,0.24270372505058935,0.944228884654155,0.46585849963356757,0.04916052181824455,0.20048998618833505,0.22449551625748282,0.7457970877560407,0.3790665796829301,0.5101277033205033,Graphic Designer,High School,High
121649.97873098573,19.59093972455304,0.5883567038536022,1.4656602452539902,0.445489447765691,0.2031032733608833,0.4670719778788899,0.784219128844323,0.5032962211442811,0.7790172372953689,0.6726987697709718,0.5634466765318766,0.2692006787551621,0.2336373860941387,0.6112751746628258,Software Engineer,Bachelor's,Medium
71938.34485783066,15.535861583880298,0.15651628250318672,1.2763076384684384,0.4442423306746977,0.40845235328100254,0.42434390178009196,0.4803285918021751,0.041437920234257394,0.40010824247112137,0.1730090652701874,0.8001551634108833,0.9312044539789193,0.39509103622319924,0.02019652162741325,Data Scientist,Master's,Medium
86760.41788380215,16.319113473475298,0.8250752433023386,0.649163924324626,0.1743394345664821,0.5475153166418494,0.4322886362419275,0.3315911470236922,0.7614960018445995,0.23785836400288746,0.5949506444565144,0.22153486410641923,0.9148353981633474,0.26249506088777097,0.08216844951721525,AI Engineer,Master's,Low
68919.5541644176,17.596292876027256,0.23341441866923576,1.1716227725240165,0.30165340370465177,0.4916583236883464,0.4437693525700064,0.6852507445200098,0.4167141275691259,0.596384549516714,0.7068073419718697,0.5251350140342552,0.5024895236638101,0.6281494699563025,0.30771884255813886,Research Scientist,Bachelor's,High
80630.58676407438,20.167853787700246,0.13403357693962675,1.235363942951887,0.2186196307666145,0.1459791249407401,0.627731594007454,0.5133407928085885,0.39078344671625476,0.650482888535663,0.6951134416924825,0.5406935979315355,0.09304617460254297,0.19895287511087498,0.16531651604804398,Research Scientist,Bachelor's,Medium
119376.25510226598,23.863993320227877,0.21642265860716942,0.7488596263875307,0.3335088627417744,0.8765270119215698,0.26895619754680444,0.3735295342982277,0.3893674235999909,0.9123554745605988,0.4280743369856363,0.5371935145209716,0.4687057677990335,0.51,0.03916825171120872,Mechanic,Bachelor's,Low
65261.107445376416,7.193357461178092,0.756410957268385,1.2217207820045501,0.13788572613826364,0.4996903248116202,0.29802553001274046,0.5815117987275094,0.480339098126058,0.4353341346276385,0.2250357672039874,0.6524379263444293,0.6259661218219212,0.23605772529032262,0.3960844855662767,UX Researcher,Bachelor's,Low
101172.06274231087,10.352741953109527,0.30515433514600754,0.826130970486239,0.40352797712080013,0.12820922329430612,0.4568016016827316,0.6476243352852432,0.6915686904359295,0.24301159944002657,0.4894442653694134,0.6696879714840425,0.1275056483726858,0.7408971805649305,0.6670317478982722,Lawyer,High School,Medium
135881.65414013382,13.334148010296586,0.39189293742980846,1.2966613772336495,0.35172114963672274,0.3869254694193244,0.4665100987065772,0.6399788319310156,0.9251766273391079,0.5073279880905259,0.7335831821585894,0.4704253369560778,0.21479600514363373,0.5897981025644808,0.5831281469211971,Financial Analyst,PhD,Medium
92117.14382299178,13.412824976475918,0.7164768546611155,1.2020439535239575,0.4633375466867251,0.11722751362011267,0.46062620814006555,0.4167830076557093,0.7585493100659151,0.7950414802918728,0.6883533891880471,0.2991752137952216,0.19170666340644799,0.36550097185448116,0.6434720949140509,Doctor,Master's,Medium
90553.199488083,13.193443290309617,0.7676314791632288,0.7335719725487506,0.6427419450956742,0.4234123078251232,0.827250703046678,0.4004229916730741,0.4298289280948594,0.5321794716550217,0.6281468621625702,0.20729802098457145,0.8686280971932685,0.30829688224346996,0.5028535499951501,Customer Support,Bachelor's,High
59397.173154698976,6.513783389128109,0.5283982083998245,1.1774977508773683,0.7075168609963236,0.4704055585190004,0.7013410255431484,0.5562139030141486,0.4305914272699092,0.7769734477897863,0.5046905447506297,0.9314000576424718,0.6286394472935476,0.27540627444925386,0.08977481493082595,Doctor,High School,High
64360.64856448839,16.968253971961794,0.48168793770372476,0.9185690397752357,0.22245246522365517,0.19499168235232253,0.04288064592787042,0.08570288350157476,0.26756559297885996,0.3928659684159472,0.5620710250454595,0.474083336571714,0.3223047631079266,0.8645097283040598,0.5213272116758281,Doctor,High School,Low
85127.43144978161,17.786909713937842,0.20884477020593012,1.0368612835369622,0.40987581229966596,0.07792204672010544,0.5134121312824267,0.6596612602055918,0.6756037030469949,0.6868047088836171,0.5255599798069591,0.23563457353547973,0.39935019472026473,0.13461047862282785,0.08454677072727382,Data Scientist,High School,Low
56724.96796202613,15.572936892584348,0.7102723893392354,0.8418038759575784,0.8913726197649343,0.6419674186374308,0.4057067603952601,0.6367869937944595,0.4910425761140238,0.4012648078106286,0.8823217519936778,0.5153032768325566,0.43633568373941756,0.6272422725068044,0.3147917214372611,Customer Support,Bachelor's,High
66297.70485034608,21.528676968916745,0.46084237682143936,1.361035658384719,0.5067409045250425,0.11771910625185822,0.8073729851259988,0.5823298191041282,0.6897488949583097,0.7705958688299188,0.7314464006788653,0.7548182710352085,0.5091035519921532,0.43688204236315203,0.5579286672663879,Construction Worker,High School,High
56702.60110714458,7.877799308883083,0.24609223959397014,1.0387440538549568,0.4247027471545791,0.6099349423812568,0.5253706106092709,0.27003546396860256,0.6028499397577299,0.43164861823857475,0.10462341929788968,0.06382966860174627,0.4644243095700616,0.4711299216532166,0.20845141076758703,Marketing Manager,Master's,Low
97409.24855006153,16.77090697052161,0.09729003943537644,1.1276354890821323,0.8054905035890291,0.7856517286210495,0.5714537195435898,0.9358193377500063,0.1033809852427855,0.4341670339957746,0.8704156460323913,0.6459128417027118,0.452105374174438,0.45154344929270135,0.2347972464594847,Retail Worker,High School,High
117449.9298458965,20.144302904874657,0.6663642474249032,1.0524888417830693,0.7522118979492004,0.09603907538492532,0.38230838684738844,0.3617670124747405,0.5335971430063109,0.33344865844160637,0.5759672272739969,0.3381990793731735,0.4505782946461364,0.7627025735971008,0.7234892827669721,Marketing Manager,Master's,Medium
41875.25899842167,5.942026348537229,0.02652829555671411,1.220138717350752,0.6964781937665618,0.6767998830231334,0.3720200839978932,0.3309487359161003,0.1597263068069584,0.2093026725116366,0.5688991559707818,0.6234076902334019,0.6140559241420774,0.28786030307167393,0.6204241864244604,Lawyer,Master's,Medium
66107.05755785554,22.647437319417456,0.3428331340348091,0.8956015206834009,0.6949426224841853,0.4283532263303219,0.8360146190903511,0.5527411358448125,0.8817302637860878,0.5764480687152647,0.678911268224029,0.655268534963061,0.5020483059215035,0.8766640203566123,0.5618882444795663,Construction Worker,Master's,Medium
38805.75451139733,12.180911746089578,0.7087789422371473,1.3024192395406953,0.47351088526914176,0.6554502040928408,0.4682955872764562,0.7367608732393446,0.5698462517988763,0.7185329974364123,0.5449460849197949,0.7257596713602599,0.6810563919852148,0.953328959294304,0.15801885352645528,Retail Worker,Bachelor's,Low
117121.73568267681,23.346303463475696,0.7688784664033282,1.1220381974571305,0.44173423432885484,0.45796956595952787,0.3578720915744016,0.18531695479820037,0.23388481158926686,0.04492087252515191,0.40776086989535504,0.0004760194919942906,0.26880210920094666,0.13616886435883652,0.571407114436381,Software Engineer,Master's,Medium
90512.74449760605,5.942402730763579,0.38067151615738604,1.0166168942358444,0.3690890791070091,0.504987036066226,0.8423539365806202,0.4446431724226321,0.02691783951322029,0.20006096982052488,0.13780009872511617,0.13923457393989505,0.12558472269187143,0.6944345209412208,0.05089705275832658,Graphic Designer,High School,Medium
103797.76979329027,24.710276818737174,0.3009389823346569,0.9057501965522667,0.24652058684540024,0.4,0.848066450616913,0.331229927554041,0.6895312273988357,0.10069266007327433,0.3461366885923159,0.32,0.7591400450538128,0.3130602686934206,0.6449832820501018,Data Scientist,High School,Medium
33492.629828750476,20.290882785317606,0.2833624946856254,1.1194198589058661,0.5490891648823607,0.7853458557153505,0.3540417172173191,0.5507306582871829,0.25631891239378,0.7558155840768875,0.721872916254213,0.43360812386232034,0.5866446342116984,0.0800008829900306,0.28260223167713205,Mechanic,Bachelor's,Low
118308.85141620899,27.935928545540737,0.7092101090555752,1.23126221451147,0.5932874767365777,0.78,0.4208658672210351,0.08022061296439711,0.1185904894776061,0.5127602995238043,0.8549756348551422,0.8237294196923999,0.38202356166960283,0.3922788209324237,0.6360480968158813,Mechanic,High School,Medium
102384.21291008772,3.6234684896774025,0.7666463153054526,1.2241479936728834,0.87642318811987,0.6926355251379037,0.7719689533763325,0.9363737973844777,0.4331162334255772,0.20716716047620062,0.9693281626854017,0.3679966914147777,0.7006597676382471,0.6064083189498861,0.4762367945187852,Software Engineer,PhD,High
99318.80097731054,10.251032998119719,0.6711995505651377,1.1645532696594492,0.500948684471027,0.61,0.6598029242112654,0.2530475176988286,0.09991938400739214,0.16323510436887886,0.6810435051933938,0.14748919746067476,0.499498191683994,0.8622422479668818,0.3803384612697783,UX Researcher,Bachelor's,Low
76208.34443324787,14.267910487779293,0.3696283481347162,1.1628985416728024,0.6751830052971688,0.19521212918933087,0.28918423214192523,0.5933863742980187,0.17746602074052414,0.3372606519822964,0.381544984531852,0.5089208198801868,0.20646283625116954,0.8191641202800604,0.8884931638674711,Marketing Manager,Master's,High
74223.25373968767,19.0,0.0554624159891499,0.649441473762758,0.3431977001571203,0.4345768215400452,0.250706879582423,0.555866963708083,0.8212560483598178,0.32,0.08093187044024272,0.44517856354568197,0.8830074390395457,0.3366644159142653,0.11538450524712983,Teacher,Master's,Low
116243.74661705285,5.33313877148208,0.1939737978750569,0.79,0.5256683980007261,0.21195203606880939,0.4313795355385519,0.08221168992000649,0.27256033630024484,0.5861732639377835,0.16284578898844446,0.41404964430942814,0.35841980578814114,0.36319055818700696,0.8453600424171618,Mechanic,Bachelor's,Medium
80590.02269702473,5.7042473235022,0.4061926806766506,1.0196000509000331,0.5540008753661578,0.15600299183608587,0.957442729014593,0.37977254103332814,0.5856464248894008,0.7474070316938005,0.9459797659084336,0.7531277505515872,0.8743860956957867,0.4894907055015534,0.4615629182806492,Marketing Manager,High School,High
127439.97124431122,8.601266927640136,0.7325792158661297,1.0625960091190345,0.7788562886567639,0.6312824341337082,0.25894659561339806,0.5735187977930112,0.15033566604763626,0.3512956728512664,0.5495230676477245,0.7030481336206443,0.37254911658567996,0.0723437592167343,0.3789437233268852,Security Guard,High School,Medium
114334.99871178187,7.247497899628867,0.32137069461697143,1.1821345898744064,0.8133530633389994,0.7885777284365513,0.19669936563207507,0.1786698904306312,0.8745066653503396,0.41124092967046144,0.17005860746707332,0.06612683444052465,0.2112324688663159,0.8503212446621105,0.8081931411521684,Financial Analyst,PhD,High
116240.26611933555,16.572779176093732,0.7704417744918276,0.8367110205563562,0.11578291694106296,0.04099957795758573,0.5588607492268369,0.2520625706570967,0.20331278317620644,0.7021056071673588,0.7652892790229916,0.48945132833887534,0.05511683171951093,0.26139824755698154,0.6536999559909541,Research Scientist,High School,Low
68331.40447203089,1.1663811910021862,0.43325198988260794,1.042329151876848,0.9,0.40520886701655445,0.7616351294503947,0.2254711638478651,0.656544046984705,0.8584512656482507,0.8365009980097352,0.515869858946115,0.12772059173320466,0.7852835153104136,0.48475507855799577,Security Guard,Bachelor's,High
58358.50732175537,14.18035523997965,0.5296766466017566,1.334354426090198,0.7996316753066895,0.7689741625986521,0.07830248282965191,0.6830651631600968,0.4364207798414787,0.18615040244976913,0.4133354382871789,0.5111016133769004,0.32051903259517134,0.34765924605693205,0.22207377634067574,Lawyer,High School,High
136609.50389356734,11.521104916326708,0.2763036355259322,0.9719420020197078,0.35858990616619024,0.6988130955453978,0.8967949454637252,0.4203062558381812,0.43746993072956564,0.34344550330245865,0.5255429239811429,0.87,0.295389639967404,0.21899726777772285,0.1031999788151186,AI Engineer,Bachelor's,Medium
80385.59150039325,6.058327653492231,0.5586349173405173,1.2765012882653548,0.7360405871413469,0.4907487343719903,0.19026704982095982,0.2803821229619655,0.38454214187670815,0.4588256658635593,0.6921569449069406,0.2529617493402286,0.19793763385897528,0.5232186245072936,0.8088706802468244,Security Guard,Master's,High
52071.09880508014,8.356552616697819,0.6353248547487004,0.8651862239237491,0.5898877423440029,0.7819599716988527,0.8945475732543228,0.6384842503593122,0.38535249436527746,0.6081978010404893,0.5369416324615185,0.6549654674131157,0.0052834160508900664,0.7465984756673655,0.4514174709697405,HR Specialist,Bachelor's,Medium
107851.35689245308,11.924135186090652,0.4273899164616347,1.1752769662526044,0.31216940809074034,0.4676918906130753,0.7060735110179797,0.6331766150051311,0.18688927863576493,0.953390525350464,0.9452749929731213,0.06482312618404593,0.07220247545679534,0.3746459834558891,0.3360051664651399,UX Researcher,Master's,Low
122100.36135166168,9.607085101830116,0.3967923636728518,0.6348979341033913,0.2979326036921698,0.2917564188577132,0.7031184196749304,0.6145934311441259,0.5721859110873145,0.281268587056312,0.7384854800238819,0.4485370059270426,0.2660382623414088,0.20700906740732397,0.3066953573562808,Chef,Master's,Medium
73103.76229418423,19.130315198461687,0.7184904034836816,0.9797833851953055,0.31309021688041944,0.1594275366060823,0.7027900467902175,0.9095051320016917,0.1926496495814516,0.6350286777734574,0.6759752733155977,0.6680581467758722,0.6320799323657839,0.2542864284496263,0.8651467370922529,Financial Analyst,Bachelor's,Medium
55051.58799110202,13.812489315444646,0.975070025670129,0.6475433079502745,0.7787074394217139,0.3551863613658712,0.28572268244535415,0.7401939746135981,0.896475495918161,0.803721798259716,0.7086306506919603,0.4109152677544431,0.7331775267213457,0.28223968137040994,0.5319750571958324,Retail Worker,PhD,High
76918.77892306072,7.193113021248233,0.64,0.8023389497008987,0.5887409640567788,0.6986794029672292,0.6339352709622437,0.7196972969535164,0.683517905873357,0.7483073259720627,0.35144697128079794,0.10557424729571727,0.9353177219923727,0.4886014484336823,0.36882280935054756,Customer Support,PhD,High
68582.23877867896,16.77595265407055,0.6927974695249743,0.8724210519939851,0.42528048613045205,0.7539641891036867,0.7736608526979801,0.8511856065895693,0.36746040964330495,0.6856890241127959,0.42234103181296845,0.23196879786604516,0.40817881632647474,0.7730453987526014,0.1161694279758051,Mechanic,Bachelor's,Medium
113789.95396874519,15.250997327602821,0.6856722519280665,1.2779750511660084,0.41516251056179837,0.6069328690538274,0.3634734128098178,0.1416658939623844,0.13927917975397147,0.657815303657006,0.5769507060423202,0.726321127101087,0.6632328003811288,0.5716555343226195,0.4569059867181123,HR Specialist,PhD,Medium
68728.57223244182,14.86980350789883,0.10225813219593011,0.6459331055933583,0.5161794365067532,0.8839031093422078,0.5096669544080691,0.46128171815829394,0.5714274323695314,0.4644032858609239,0.6551625967760683,0.5895160284785995,0.6950761728291561,0.362693942856568,0.6592496135519644,Marketing Manager,Master's,Medium
128053.76245999009,17.844557005475025,0.33938894202151243,0.7274458934699,0.6761064315034695,0.5517288485345963,0.47765197758745315,0.8940112743113365,0.0593352231644252,0.33585570124200265,0.06985817165245152,0.42558526568480837,0.43804198554090906,0.41543840425097683,0.5842616205065887,UX Researcher,PhD,Medium
82403.4566719589,19.783052138329577,0.5006168221427358,0.6310919849683094,0.548511001076855,0.5787976760641752,0.8591234482211264,0.35095119200543273,0.04686013643324592,0.29662743495020333,0.3172005153042542,0.7690407309833762,0.5263859706413674,0.839635010787005,0.39883681035161517,Graphic Designer,PhD,Medium
123197.05987052244,28.98939903946208,0.7129374304717091,1.188802815212032,0.4126326895390615,0.2817832900963318,0.3580119807612842,0.4817959080487131,0.12434588643173151,0.5546564793142342,0.6322157040692347,0.97,0.3054896274639267,0.13858840404512648,0.19244137359203048,Mechanic,Bachelor's,Medium
120249.92318389432,3.8289422879865493,0.23208640225914856,0.9730606114704019,0.4818627712007707,0.4641622921750884,0.22217640826626892,0.0857137762765027,0.1473288580396005,0.5079754752729935,0.8265997506439062,0.5676338779250322,0.42825900994292965,0.23905818335500145,0.34702414477135096,Financial Analyst,High School,Medium
93788.62260139533,14.66573948212265,0.5582408860414602,1.3313999563319723,0.47801866716325664,0.6741337902629899,0.3533976021081703,0.46796797419883596,0.09552110132729517,0.6223221812873011,0.46557884394707805,0.5349497572228972,0.02572601096025016,0.1839620567374629,0.19695189934602622,Teacher,High School,Medium
46532.89960915352,1.1585792132939825,0.29748955784790854,0.7706678868307041,0.8097426164407413,0.8325109817228009,0.18922590466353234,0.30070670706454344,0.3630908369084266,0.8176891504042967,0.8008647402360412,0.8093790097008714,0.6806796510019323,0.5120863225738138,0.31401502397519937,Customer Support,Bachelor's,High
57827.21270226433,3.5615586545517397,0.8309403391323655,1.0769750208520168,0.4342346831969628,0.09697001241654282,0.7003291543688182,0.3962292057740656,0.6034327972935571,0.5937163096003276,0.36058167522100953,0.5108533653637547,0.7288099142322366,0.45526103662661943,0.195855489399468,HR Specialist,PhD,Medium
97352.78002007368,0.48059790646428957,0.5507966305792107,0.850687507142483,0.2895879544138699,0.13430238834952402,0.1126333616127682,0.29314011916131155,0.5536040135167347,0.05983512793586019,0.18412452104961147,0.14842159895474646,0.3807811271672525,0.6026504800545143,0.4016802595487867,Financial Analyst,Bachelor's,Low
107530.54100362828,16.356678738381238,0.2513943246212687,0.8986024842151143,0.7074098683082932,0.6847746164262654,0.10304327542538036,0.7540671313714761,0.45283374265682114,0.6243310164533007,0.5913604315743218,0.5421206528929573,0.9305627222850441,0.9432941802998915,0.3901870520253685,Construction Worker,PhD,Medium
