Date,Close,High,Low,Open,Volume
1997-07-21,0.1091149970889091,0.109895996749401,0.1072919964790344,0.1088540032505989,11496000.0
1997-07-22,0.1067709997296333,0.109375,0.1031249985098838,0.1083329990506172,31272000.0
1997-07-23,0.1145830005407333,0.1166670024394989,0.1088540032505989,0.109375,65184000.0
1997-07-24,0.1130210012197494,0.1156250014901161,,0.1151039972901344,24336000.0
1997-07-25,,0.1124999970197677,,0.1109379976987838,12408000.0
1997-07-28,0.1161459982395172,0.1197919994592666,0.1109379976987838,0.1114580035209655,51480000.0
1997-07-29,0.1239579990506172,0.125,0.1166670024394989,0.1182290017604827,96288000.0
1997-07-30,0.1223959997296333,0.1252599954605102,0.1213539987802505,0.125,50352000.0
1997-07-31,,0.1218750029802322,0.1166670024394989,0.1218750029802322,29088000.0
1997-08-01,,0.1208330020308494,,0.1171879991889,71760000.0
1997-08-04,0.1156250014901161,0.1205729991197586,0.1151039972901344,0.1187499985098838,53424000.0
1997-08-05,0.1104170009493827,,0.1072919964790344,0.1166670024394989,
1997-08-06,0.1124999970197677,0.1156250014901161,0.109375,0.1104170009493827,24864000.0
1997-08-07,0.1088540032505989,,0.1062500029802322,0.1124999970197677,40680000.0
1997-08-08,0.1145830005407333,0.1151039972901344,0.1052080020308494,,
1997-08-11,0.116406001150608,0.1166670024394989,0.1124999970197677,0.1145830005407333,24792000.0
1997-08-12,0.109895996749401,0.1151039972901344,0.109895996749401,0.1140630021691322,11424000.0
1997-08-13,0.109895996749401,,0.1083329990506172,0.1114580035209655,11808000.0
1997-08-14,0.1078130006790161,0.1124999970197677,0.1059900000691413,0.1088540032505989,20832000.0
1997-08-15,0.1057289987802505,0.1078130006790161,0.0968749970197677,0.1067709997296333,31944000.0
1997-08-18,0.1020829975605011,0.1026040017604827,,,35688000.0
1997-08-19,0.1083329990506172,,,0.1046880036592483,20064000.0
1997-08-20,,,0.1036460027098655,0.109375,19992000.0
1997-08-21,0.1057289987802505,0.108594000339508,0.1036460027098655,0.1067709997296333,12480000.0
1997-08-22,0.1062500029802322,0.1062500029802322,0.1046880036592483,0.1052080020308494,14256000.0
1997-08-25,0.1109379976987838,,0.1052080020308494,0.1052080020308494,22536000.0
1997-08-26,,0.1177079975605011,0.1114580035209655,0.1119790002703666,51480000.0
1997-08-27,0.1158849969506263,,0.1124999970197677,0.1153649985790252,
1997-08-28,0.1187499985098838,0.1197919994592666,0.1140630021691322,0.1151039972901344,22944000.0
1997-08-29,,0.1187499985098838,0.1161459982395172,0.1182290017604827,14448000.0
1997-09-02,0.1177079975605011,0.1187499985098838,0.1166670024394989,,14640000.0
1997-09-03,,0.1208330020308494,0.1156250014901161,0.1171879991889,39288000.0
1997-09-04,0.127603992819786,,0.1171879991889,0.1182290017604827,
1997-09-05,0.125,0.1333329975605011,0.1229169964790344,0.1291670054197311,38160000.0
1997-09-08,0.1500000059604644,0.1510419994592666,0.125,0.1265629976987838,112968000.0
1997-09-09,0.161979004740715,0.1692710071802139,,0.1570309996604919,
1997-09-10,0.1651040017604828,0.1664060056209564,0.15625,0.1656250059604644,77328000.0
1997-09-11,0.1578129976987838,0.1666669994592666,0.1520829945802688,0.1666669994592666,85248000.0
1997-09-12,0.1843750029802322,0.1848960071802139,0.1578129976987838,0.1593749970197677,66672000.0
1997-09-15,0.1546880006790161,0.1838539987802505,0.1526039987802505,0.1833329945802688,111672000.0
1997-09-16,0.1677079945802688,0.1770830005407333,,0.15625,128640000.0
1997-09-17,0.1703130006790161,0.1749999970197677,0.1666669994592666,0.1729169934988021,52152000.0
1997-09-18,,0.1734379976987838,,0.171875,
1997-09-19,,0.2041669934988021,0.1687500029802322,0.1690099984407425,178584000.0
1997-09-22,,0.2338539958000183,0.1973959952592849,0.2000000029802322,338760000.0
1997-09-23,0.2312500029802322,0.2322919964790344,0.2197919934988021,0.224479004740715,153648000.0
1997-09-24,,0.2406249940395355,0.2145829945802688,0.2322919964790344,164016000.0
1997-09-25,,,,0.2171880006790161,99360000.0
1997-09-26,0.2083330005407333,0.2130209952592849,0.2026039958000183,,54624000.0
1997-09-29,0.2020830065011978,0.2093749940395355,0.1979169994592666,0.2072920054197311,
1997-09-30,0.2169270068407058,,0.190103992819786,0.2000000029802322,105096000.0
1997-10-01,0.2010419964790344,0.2249999940395355,0.1968750059604644,0.2218749970197677,
1997-10-02,0.2005210071802139,0.208854004740715,0.1994789987802505,0.2020830065011978,37536000.0
1997-10-03,,,0.1989579945802688,0.2041669934988021,
1997-10-06,0.2062499970197677,0.2062499970197677,,0.2000000029802322,40560000.0
1997-10-07,,0.2093749940395355,0.2020830065011978,0.2041669934988021,34848000.0
1997-10-08,,,0.1992190033197403,0.2072920054197311,56136000.0
1997-10-09,0.1875,,,0.2000000029802322,79008000.0
1997-10-10,0.1950519979000091,0.203125,,0.1864580065011978,75744000.0
1997-10-13,0.2000000029802322,0.2020830065011978,0.1963540017604828,0.1963540017604828,
1997-10-14,,,,,30936000.0
1997-10-15,0.1960940062999725,0.1984380036592483,,0.1984380036592483,
1997-10-16,0.1812500059604644,0.1989579945802688,0.1802079975605011,,69624000.0
1997-10-17,,0.1828130036592483,0.1760420054197311,,50688000.0
1997-10-20,0.1911460012197494,0.1937499940395355,0.1833329945802688,0.1838539987802505,98256000.0
1997-10-21,0.221353992819786,0.2218749970197677,0.1927080005407333,,241920000.0
1997-10-22,,0.2309899926185608,,0.2208330035209655,104160000.0
1997-10-23,0.2249999940395355,0.2281250059604644,0.2093749940395355,0.2114579975605011,113136000.0
1997-10-24,0.2513020038604736,0.2531250119209289,0.2270829975605011,0.2374999970197677,189840000.0
1997-10-27,0.2135419994592666,0.2505210041999817,0.2114579975605011,0.240104004740715,
1997-10-28,0.2473960071802139,0.25,0.1937499940395355,0.1958329975605011,234384000.0
1997-10-29,,,0.25,0.2572920024394989,142536000.0
1997-10-30,,0.2677080035209656,,0.2604170143604278,95400000.0
1997-10-31,0.2541669905185699,0.2729170024394989,0.2484380006790161,0.2682290077209472,100536000.0
1997-11-03,0.2536459863185882,0.2609379887580871,0.2473960071802139,0.2609379887580871,39984000.0
1997-11-04,0.2479169964790344,0.2526040077209472,0.2411459982395172,0.25,
1997-11-05,0.2437500059604644,0.2559899985790252,,,
1997-11-06,0.2330729961395263,0.2458329945802688,,0.2458329945802688,58272000.0
1997-11-07,0.2239580005407333,0.2320310026407241,0.2192710041999817,0.2208330035209655,
1997-11-10,,0.2281250059604644,0.2104170024394989,0.2249999940395355,55296000.0
1997-11-11,,0.2156250029802322,0.1958329975605011,0.212239995598793,
1997-11-12,0.1885419934988021,0.2093749940395355,0.1833329945802688,0.1888020038604736,173664000.0
1997-11-13,,0.1984380036592483,0.1885419934988021,0.1973959952592849,85800000.0
1997-11-14,0.2083330005407333,0.2104170024394989,0.1890629976987838,0.1968750059604644,117384000.0
1997-11-17,0.21875,0.2270829975605011,0.2109380066394806,0.2114579975605011,147888000.0
1997-11-18,0.2208330035209655,0.2239580005407333,0.2171880006790161,0.21875,37320000.0
1997-11-19,0.2255209982395172,0.2260420024394989,0.2156250029802322,,50688000.0
1997-11-20,0.2291669994592666,,0.2255209982395172,0.2286459952592849,
1997-11-21,,0.2291669994592666,0.224479004740715,0.2276040017604828,52056000.0
1997-11-24,0.2114579975605011,0.2208330035209655,0.2114579975605011,0.21875,40392000.0
1997-11-25,0.2101559937000274,0.2166669964790344,0.2020830065011978,0.2119790017604828,66096000.0
1997-11-26,0.2130209952592849,0.2205729931592941,0.2119790017604828,0.2119790017604828,32616000.0
1997-11-28,0.2062499970197677,,0.205728992819786,0.2135419994592666,32064000.0
1997-12-01,0.2135419994592666,0.21875,0.2067710012197494,0.2119790017604828,
1997-12-02,0.2117190062999725,0.2151039987802505,0.208854004740715,0.2130209952592849,25248000.0
1997-12-03,0.2182289958000183,,0.2093749940395355,0.2098959982395172,
1997-12-04,,0.2276040017604828,0.2192710041999817,,60768000.0
1997-12-05,0.2296880036592483,0.2296880036592483,0.2177080065011978,0.2218749970197677,53232000.0
1997-12-08,,,0.2260420024394989,0.2270829975605011,95328000.0
1997-12-09,0.234375,0.2385420054197311,,0.2333330065011978,26640000.0
1997-12-10,0.2255209982395172,0.2312500029802322,0.2197919934988021,,28896000.0
1997-12-11,,,0.2197919934988021,0.2197919934988021,100296000.0
1997-12-12,0.2270829975605011,0.240104004740715,,0.2322919964790344,53448000.0
1997-12-15,,,0.2203129976987838,0.2291669994592666,33888000.0
1997-12-16,0.2229170054197311,0.2322919964790344,0.2229170054197311,0.2322919964790344,33744000.0
1997-12-17,,0.2229170054197311,0.2127600014209747,0.21875,122808000.0
1997-12-18,0.2145829945802688,,0.2114579975605011,,64080000.0
1997-12-19,0.2249999940395355,0.2260420024394989,0.2083330005407333,,95064000.0
1997-12-22,,0.2390629947185516,0.2216150015592575,,87048000.0
1997-12-23,0.2312500029802322,0.236978992819786,0.2312500029802322,,23544000.0
1997-12-24,0.2302079945802688,0.2354169934988021,0.2234379947185516,0.2312500029802322,46728000.0
1997-12-26,0.2260420024394989,0.2322919964790344,0.224479004740715,0.2281250059604644,
1997-12-29,0.2374999970197677,0.2390629947185516,,0.2291669994592666,
1997-12-30,0.2424480020999908,0.2453130036592483,0.2390629947185516,,125712000.0
1997-12-31,0.2510420083999634,0.2520830035209656,0.2421880066394806,0.2437500059604644,88920000.0
1998-01-02,0.2479169964790344,0.25,0.2398439943790435,0.25,33216000.0
1998-01-05,,0.2468750029802322,0.2354169934988021,0.2442709952592849,71808000.0
1998-01-06,0.2419269979000091,0.2437500059604644,0.2333330065011978,0.2348960041999817,83496000.0
1998-01-07,,0.2416670024394989,0.2346349954605102,0.2416670024394989,
1998-01-08,0.2307289987802505,0.2351559996604919,0.2265630066394806,,
1998-01-09,0.2130209952592849,,0.2114579975605011,0.2333330065011978,
1998-01-12,0.2151039987802505,0.2192710041999817,,0.2083330005407333,148032000.0
1998-01-13,,0.2333330065011978,0.2161460071802139,0.2171880006790161,146424000.0
1998-01-14,0.2437500059604644,0.2437500059604644,0.2312500029802322,,170112000.0
1998-01-15,0.2476560026407241,0.2505210041999817,,0.2395830005407333,120288000.0
1998-01-16,0.2395830005407333,0.2489580065011978,0.2385420054197311,0.2479169964790344,51264000.0
1998-01-20,0.2476560026407241,0.2505210041999817,0.2406249940395355,0.2411459982395172,109344000.0
1998-01-21,,0.2583329975605011,0.2437500059604644,0.2468750029802322,
1998-01-22,0.2567709982395172,0.2635419964790344,,0.2536459863185882,189432000.0
1998-01-23,0.2468750029802322,0.267188012599945,0.2468750029802322,0.267188012599945,
1998-01-26,0.2406249940395355,0.2494789958000183,0.236978992819786,0.2489580065011978,94248000.0
1998-01-27,0.2374999970197677,0.2432290017604828,,0.2408850044012069,82080000.0
1998-01-28,0.2385420054197311,0.2416670024394989,,0.2374999970197677,105864000.0
1998-01-29,,0.2494789958000183,0.2390629947185516,0.2395830005407333,96720000.0
1998-01-30,0.2458329945802688,,0.2442709952592849,0.25,
1998-02-02,0.2598960101604461,0.2604170143604278,0.2468750029802322,0.2473960071802139,
1998-02-03,0.2575519979000091,0.262499988079071,0.2546879947185516,0.2593750059604645,88584000.0
1998-02-04,0.2531250119209289,0.2593750059604645,0.2526040077209472,0.2531250119209289,24696000.0
1998-02-05,0.2468750029802322,0.2557289898395538,0.2437500059604644,0.2557289898395538,116640000.0
1998-02-06,0.2453130036592483,0.2510420083999634,0.2437500059604644,0.2463539987802505,
1998-02-09,0.2427079975605011,0.2479169964790344,0.2385420054197311,0.2458329945802688,52536000.0
1998-02-10,0.2651039958000183,,,0.2437500059604644,245928000.0
1998-02-11,,0.2731769979000091,0.2640630006790161,0.2645829916000366,129480000.0
1998-02-12,0.2630209922790527,,,0.2635419964790344,60720000.0
1998-02-13,0.2593750059604645,0.2635419964790344,,0.262499988079071,
1998-02-17,0.2572920024394989,,0.2536459863185882,,47520000.0
1998-02-18,0.2536459863185882,0.2572920024394989,0.2526040077209472,0.2572920024394989,59424000.0
1998-02-19,,0.2645829916000366,,0.2554689943790436,88728000.0
1998-02-20,0.2635419964790344,0.2645829916000366,0.2557289898395538,0.26145800948143,54072000.0
1998-02-23,0.2703129947185516,0.2708329856395721,0.2604170143604278,,79560000.0
1998-02-24,0.2703129947185516,0.2838540077209472,0.2677080035209656,0.2708329856395721,278904000.0
1998-02-25,0.2744790017604828,0.27708300948143,,0.2734380066394806,134904000.0
1998-02-26,0.3031249940395355,0.3041670024394989,0.2718749940395355,0.2731769979000091,307464000.0
1998-02-27,,0.3317709863185882,0.299219012260437,,494136000.0
1998-03-02,0.3177079856395721,,0.3125,0.3161459863185882,219144000.0
1998-03-03,0.2989580035209656,0.3156250119209289,0.2979170083999634,0.3145830035209656,
1998-03-04,0.3059900104999542,0.309374988079071,0.2916670143604278,0.3000000119209289,146280000.0
1998-03-05,,0.325780987739563,0.296875,,240024000.0
1998-03-06,0.3197920024394989,0.3208329975605011,,0.3151040077209472,117744000.0
1998-03-09,,0.3572919964790344,0.3197920024394989,0.3203130066394806,461112000.0
1998-03-10,0.3462890088558197,0.3677079975605011,0.345313012599945,0.356249988079071,
1998-03-11,,0.34375,0.3260419964790344,,246984000.0
1998-03-12,0.3270829916000366,0.3380210101604461,0.3213540017604828,0.328125,195984000.0
1998-03-13,0.3278650045394897,0.3369790017604828,0.32395800948143,0.3317709863185882,130464000.0
1998-03-16,0.3291670083999634,0.3364579975605011,0.3291670083999634,0.3315100073814392,66240000.0
1998-03-17,0.3328129947185516,0.3343749940395355,0.3244790136814117,0.3322919905185699,62016000.0
1998-03-18,0.3554689884185791,0.3572919964790344,0.3302080035209656,0.3302080035209656,273192000.0
1998-03-19,0.3499999940395355,0.3645829856395721,0.3489579856395721,0.3557290136814117,
1998-03-20,0.3499999940395355,0.3536460101604461,,,
1998-03-23,,,0.3447920083999634,0.3481769859790802,60096000.0
1998-03-24,0.3510420024394989,,,,113616000.0
1998-03-25,0.3403649926185608,0.3572919964790344,0.3375000059604645,,225792000.0
1998-03-26,0.3447920083999634,,0.3312500119209289,0.340624988079071,
1998-03-27,0.3541670143604278,,,0.3510420024394989,
1998-03-30,,,0.3546879887580871,0.3578130006790161,110016000.0
1998-03-31,0.3563799858093261,0.3604170083999634,0.3489579856395721,0.3557290136814117,
1998-04-01,0.3755210041999817,,0.3501299917697906,0.35520800948143,289032000.0
1998-04-02,0.3960939943790436,0.403124988079071,,0.3796879947185516,332856000.0
1998-04-03,0.387499988079071,0.4015629887580871,0.3843750059604645,0.4010420143604278,233880000.0
1998-04-06,0.3692710101604461,0.3947919905185699,,,220488000.0
1998-04-07,0.3583329916000366,0.3635419905185699,,,232680000.0
1998-04-08,0.3692710101604461,0.3739579916000366,0.356249988079071,,
1998-04-09,0.3968749940395355,,0.3817709982395172,,320688000.0
1998-04-13,,,0.3833329975605011,0.3953129947185516,
1998-04-14,0.4049479961395263,0.4161460101604461,,0.3911460041999817,326472000.0
1998-04-15,0.4005210101604461,,,0.4083330035209656,223848000.0
1998-04-16,0.4104169905185699,0.4138019979000091,0.388280987739563,0.4005210101604461,324888000.0
1998-04-17,0.3953129947185516,0.4052079916000366,,,140712000.0
1998-04-20,0.3927080035209656,0.4145829975605011,,0.3973959982395172,179592000.0
1998-04-21,0.3877600133419037,,0.3796879947185516,0.3968749940395355,167088000.0
1998-04-22,0.3635419905185699,0.3901039958000183,0.3625000119209289,0.3885419964790344,226032000.0
1998-04-23,0.3375000059604645,0.3625000119209289,0.3354170024394989,,245064000.0
1998-04-24,,0.3656249940395355,0.33958300948143,0.3416669964790344,335712000.0
1998-04-27,,0.3526040017604828,0.3213540017604828,0.3473959863185882,377712000.0
1998-04-28,,,,0.3869790136814117,1391880000.0
1998-04-29,0.3979170024394989,0.4109379947185516,0.3901039958000183,0.4052079916000366,
1998-04-30,0.3822920024394989,0.4083330035209656,0.3770830035209656,0.40625,449712000.0
1998-05-01,0.3937500119209289,0.3963539898395538,0.3770830035209656,,186144000.0
1998-05-04,,,0.3890630006790161,0.3958329856395721,
1998-05-05,0.3904950022697449,0.3979170024394989,0.3880209922790527,0.3916670083999634,119976000.0
1998-05-06,0.376563012599945,0.3916670083999634,0.3755210041999817,,148776000.0
1998-05-07,0.3791669905185699,0.387499988079071,0.3677079975605011,,277752000.0
1998-05-08,0.3848960101604461,0.38645800948143,0.3729169964790344,0.3802079856395721,95856000.0
1998-05-11,0.3619790077209472,0.387499988079071,0.3604170083999634,0.3872399926185608,227448000.0
1998-05-12,0.3807289898395538,0.3830730020999908,0.360938012599945,0.3656249940395355,232728000.0
1998-05-13,0.3869790136814117,0.3916670083999634,0.3739579916000366,0.3770830035209656,278880000.0
1998-05-14,0.3815099895000458,,0.3791669905185699,,172008000.0
1998-05-15,0.3734380006790161,0.3854170143604278,0.3729169964790344,0.3828130066394806,92568000.0
1998-05-18,,0.3776040077209472,0.3614580035209656,0.375,132360000.0
1998-05-19,0.376563012599945,0.3776040077209472,0.371874988079071,0.3734380006790161,
1998-05-20,,,0.3677079975605011,0.376563012599945,80976000.0
1998-05-21,0.3697920143604278,0.375,0.3638019859790802,0.3729169964790344,
1998-05-22,,0.3692710101604461,0.356249988079071,,117240000.0
1998-05-26,0.3411459922790527,0.3619790077209472,0.3369790017604828,0.358594000339508,
1998-05-27,0.360938012599945,0.3640629947185516,0.3322919905185699,0.3348959982395172,464688000.0
1998-05-28,0.3580729961395263,0.3656249940395355,0.35520800948143,0.3635419905185699,
1998-05-29,0.3671880066394806,0.37083300948143,0.356249988079071,,172824000.0
1998-06-01,0.3567709922790527,0.3687500059604645,,0.3666670024394989,160872000.0
1998-06-02,0.3640629947185516,0.37083300948143,0.3458330035209656,0.3635419905185699,
1998-06-03,,0.3770830035209656,,,
1998-06-04,0.3656249940395355,,,0.3578130006790161,99912000.0
1998-06-05,0.3687500059604645,,0.359375,0.3645829856395721,68544000.0
1998-06-08,0.3854170143604278,0.3859379887580871,0.3625000119209289,0.3651039898395538,109260000.0
1998-06-09,,0.4322920143604278,0.3854170143604278,,388728000.0
1998-06-10,0.4510419964790344,0.46875,0.4250000119209289,0.4302079975605011,485700000.0
1998-06-11,0.5208330154418945,,0.4583329856395721,0.4604170024394989,717024000.0
1998-06-12,0.5083330273628235,0.5291669964790344,0.4854170083999634,0.5291669964790344,433116000.0
1998-06-15,0.5479170083999634,0.5708330273628235,0.4927079975605011,,674028000.0
1998-06-16,,0.6145830154418945,,0.5562499761581421,783348000.0
1998-06-17,,0.676563024520874,0.628125011920929,0.6322919726371765,805308000.0
1998-06-18,0.6010419726371765,0.6875,0.5979170203208923,,632796000.0
1998-06-19,,0.6354169845581055,0.5666670203208923,0.5921880006790161,733572000.0
1998-06-22,,0.6864579916000366,0.6020830273628235,0.6229169964790344,726360000.0
1998-06-23,0.7723960280418396,0.7729169726371765,0.6708329916000366,0.6755210161209106,749268000.0
1998-06-24,0.8317710161209106,0.8395829796791077,0.7427080273628235,0.7916669845581055,1174092000.0
1998-06-25,0.8255209922790527,,0.800000011920929,0.8333330154418945,1089300000.0
1998-06-26,0.7854170203208923,0.8354169726371765,0.78125,,622992000.0
1998-06-29,0.8229169845581055,0.8302080035209656,0.7895830273628235,0.7895830273628235,490152000.0
1998-06-30,0.831250011920929,0.8458330035209656,0.8062499761581421,,437544000.0
1998-07-01,0.9510419964790344,0.9541670083999634,0.8395829796791077,0.848438024520874,
1998-07-02,1.0333329439163208,1.0458329916000366,0.9375,0.9645829796791076,1045596000.0
1998-07-06,1.162500023841858,1.1729170083999634,1.0458329916000366,1.0614579916000366,937668000.0
1998-07-07,1.0177079439163208,1.1979169845581057,1.0083329677581787,1.1916669607162476,945036000.0
1998-07-08,0.8927080035209656,0.9916669726371764,0.8531249761581421,0.9322919845581056,1166232000.0
1998-07-09,0.8791670203208923,0.9708330035209656,0.875,,589860000.0
1998-07-10,0.8291670083999634,0.8822919726371765,0.8177080154418945,,499644000.0
1998-07-13,0.8968750238418579,0.8999999761581421,0.7854170203208923,0.8041669726371765,384960000.0
1998-07-14,0.9583330154418944,0.9645829796791076,,0.9041669964790344,507168000.0
1998-07-15,0.9375,0.978124976158142,0.9145830273628236,0.9666669964790344,352200000.0
1998-07-16,0.9447919726371764,,0.9041669964790344,0.9453129768371582,279984000.0
1998-07-17,0.998438000679016,1.0041669607162476,0.9322919845581056,,356520000.0
1998-07-20,1.1458330154418943,1.1677080392837524,0.9979169964790344,1.009374976158142,
1998-07-21,1.1005209684371948,1.225000023841858,1.0666669607162476,,
1998-07-22,1.1166670322418213,1.165624976158142,,,559488000.0
1998-07-23,1.0635420083999634,1.1541670560836792,,1.0833330154418943,556212000.0
1998-07-24,1.0354169607162476,1.0958329439163208,0.975000023841858,1.0770829916000366,579480000.0
1998-07-27,1.046354055404663,1.0614579916000366,0.9635419845581056,0.9927080273628236,576612000.0
1998-07-28,0.9911460280418396,1.0499999523162842,0.9833329916000366,1.0369789600372314,414936000.0
1998-07-29,0.8984379768371582,1.0125000476837158,,1.0041669607162476,
1998-07-30,0.9479169845581056,0.9583330154418944,,0.931249976158142,635484000.0
1998-07-31,0.9239580035209656,0.959375023841858,,0.9541670083999634,268812000.0
1998-08-03,,0.9291669726371764,0.893750011920929,0.9145830273628236,
1998-08-04,,0.9510419964790344,,0.9177079796791076,561300000.0
1998-08-05,0.8848959803581238,0.9427080154418944,,0.9401040077209472,
1998-08-06,0.912500023841858,0.9375,0.8588539958000183,,372072000.0
1998-08-07,0.9666669964790344,,0.9114580154418944,,468660000.0
1998-08-10,1.0135420560836792,1.015625,0.9583330154418944,0.975000023841858,
1998-08-11,1.0333329439163208,1.0572919845581057,0.9604169726371764,0.962499976158142,563172000.0
1998-08-12,1.0864579677581787,1.0958329439163208,1.0338540077209473,1.056249976158142,402816000.0
1998-08-13,1.0625,1.125,1.0583330392837524,,492588000.0
1998-08-14,1.0229170322418213,1.0895830392837524,,1.089063048362732,388200000.0
1998-08-17,,1.026563048362732,,1.006250023841858,292356000.0
1998-08-18,1.0723960399627686,,,1.0098960399627686,
1998-08-19,1.0729169845581057,1.1145830154418943,1.0583330392837524,1.09375,385632000.0
1998-08-20,1.0760420560836792,1.0812499523162842,,1.0520830154418943,317724000.0
1998-08-21,,1.0856770277023315,1.0270830392837524,1.0604170560836792,
1998-08-24,1.1229170560836792,1.125,,,
1998-08-25,,1.1458330154418943,1.0895830392837524,1.145313024520874,287028000.0
1998-08-26,1.0604170560836792,1.0854170322418213,,1.0812499523162842,327816000.0
1998-08-27,0.9916669726371764,1.0416669845581057,0.9916669726371764,,320544000.0
1998-08-28,0.8824219703674316,1.0072920322418213,,0.9979169964790344,780720000.0
1998-08-31,0.6979169845581055,0.8968750238418579,0.6927080154418945,0.8786460161209106,820008000.0
1998-09-01,0.6662759780883789,0.721875011920929,0.5416669845581055,0.6343749761581421,1349016000.0
1998-09-02,0.7322919964790344,0.800000011920929,0.6833329796791077,0.6927080154418945,946572000.0
1998-09-03,0.715624988079071,0.7520830035209656,,0.6968749761581421,509424000.0
1998-09-04,0.71875,0.75,,0.7223960161209106,356244000.0
1998-09-08,0.768750011920929,0.7895830273628235,0.75,0.7833330035209656,438732000.0
1998-09-09,0.7041670083999634,0.7697920203208923,0.6947919726371765,0.7458329796791077,357924000.0
1998-09-10,0.6635419726371765,0.6708329916000366,0.6270830035209656,,639396000.0
1998-09-11,0.6338539719581604,0.6739580035209656,0.612500011920929,0.653124988079071,472248000.0
1998-09-14,0.614063024520874,0.6708329916000366,0.612500011920929,0.6697919964790344,301200000.0
1998-09-15,0.6083329916000366,0.6229169964790344,0.5864580273628235,0.5901039838790894,344568000.0
1998-09-16,0.7041670083999634,0.7161459922790527,,0.6187499761581421,782376000.0
1998-09-17,0.6416670083999634,0.6958330273628235,0.637499988079071,0.6703130006790161,849156000.0
1998-09-18,0.6640629768371582,0.676563024520874,0.6473960280418396,0.6479169726371765,334848000.0
